"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"A1CF",6.5705866424428,0.0990982861525433,0.413495136538722,0.239660100919381,0.810593768409506,0.8984890403431
"A2M",62.8993580679735,1.07326288061984,0.237171949519133,4.52525217588289,6.03235325761599e-06,0.000276607334771445
"A2ML2",18.9738283163605,0.857069497848316,0.275037079704602,3.11619618259776,0.00183200349288943,0.0172870824407042
"A2ML3",1.18893415052035,-0.573885292256314,0.813026918893535,-0.705862596821919,0.480273589779941,0.669278507552482
"A2ML4",163.295165196526,1.64368712729833,0.31245573406728,5.26054396858789,1.43629852507786e-07,1.46097858424117e-05
"A4GALT",70.4037865893836,0.293414260014556,0.250094714293697,1.17321256006229,0.24071057649595,0.44027144066196
"AAAS",96.1409182208604,1.10437497122727,0.328362381182671,3.36328104105476,0.000770219089958856,0.00969925417207124
"AACS",39.4915081914165,-0.361530814981949,0.202120480490489,-1.78868966719561,0.0736648079563742,0.209122343970493
"AADAC",79.1290445911898,-0.0190644904073284,0.18614457710717,-0.102417651395519,0.918425173556276,0.960931519471728
"AADACL3C",1.27636686157732,-1.76247696667733,0.824184958414895,-2.13844835274232,0.0324803716561649,0.122800884241777
"AADACL4B",0.941101341640937,-0.34096808635488,1.19584742544717,-0.285126747024087,0.775547039024429,0.874814637381402
"AADAT",23.1520884625616,0.211819280353538,0.281138265704051,0.753434541623432,0.451188832616412,0.645372499337636
"AAED1",185.566459263525,-0.00285299076682697,0.226058868788757,-0.012620565528411,0.989930512926082,0.995651857719123
"AAGAB",54.9267940434266,-0.109958437896465,0.170231651060977,-0.64593415625792,0.51832199811985,0.698920998207112
"AAK1",8.63240610847859,0.561957352982069,0.311316611453229,1.80509915728186,0.0710591669298349,0.205193643969319
"AAMDC",277.420550507536,0.089679799394268,0.307621397844196,0.291526532363295,0.770648654772918,0.871603568204528
"AAMP",341.159579047976,0.721457097778836,0.203532779086642,3.54467275991804,0.000393100798394048,0.00613139002202905
"AANAT",1.29811338159015,-1.06745312391379,1.09920196217135,-0.971116465080862,0.33149028553248,0.536552232517441
"AAR2",4.19249477960925,0.150572801016597,0.407108586363531,0.369859064780673,0.711487503494738,0.833270534377523
"AARS1",484.386334184734,0.0956877544086352,0.190539592310568,0.502193550685623,0.61553137911234,0.769094743935868
