"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PCDH7",3.43042965059265,1.45498358277117,0.482149007400708,3.01770523310847,0.00254696512579173,0.0358709575497513
"PCDH9",10.6609905863764,2.14629652757255,0.499170894623465,4.29972290189624,1.71011797297616e-05,0.00129109285019232
"PCIF1",3.20535196458416,3.01704362907041,0.843848004620741,3.57534012351714,0.00034977287113359,0.00971228169209314
"PCK2",898.706483140918,1.80064088385753,0.420535808577914,4.28177778712018,1.8540608264232e-05,0.00134515654577315
"PDCD2L",4.92613820424888,1.81517058774181,0.500057251086095,3.62992554112428,0.000283502988575165,0.00842836338104285
"PDSS1",23.0840217168203,1.46334779652741,0.448702697087707,3.26128593838466,0.00110908137728499,0.0211619393395347
"PDSS2",22.8655537522348,1.68060731010289,0.396205165927242,4.24176021574517,2.21773562975959e-05,0.00151838791866923
"PFKL",28.6514565461664,1.06068537495019,0.278672778262947,3.80620375467517,0.000141116139856853,0.00529892880188529
"PFN2",39.9443404287057,1.29215456032967,0.245838975321699,5.25610131037516,1.47141254989494e-07,6.82833828970343e-05
"PFN3",1.35715176615573,2.89618854810441,0.985582872558269,2.93855405643038,0.00329747149348675,0.0418688948632086
"PGAM5",6.17574529910935,1.72682555165706,0.423754329190473,4.07506291429738,4.60019085547896e-05,0.00241624931431856
"PGAP3",329.891231120658,1.94355276932226,0.423410706245378,4.59023057436795,4.42756634935175e-06,0.000530722547111387
"PHF12",28.4273839512324,1.72427962104519,0.370407558536952,4.65508756855775,3.238430397717e-06,0.00043913745014479
"PI3",17.3678535446576,-1.23405990025191,0.37965936036152,-3.25043981288072,0.00115226655688045,0.0217482527026342
"PIGR",62.711939282748,1.29673792678281,0.372719408725924,3.47912637878312,0.000503051291090803,0.0124356059870181
"PIGY",179.589306743472,1.32802335512041,0.396311509235222,3.35095833498034,0.000805324181860542,0.017251476760807
"PIP4K2A",3.1601864155302,2.57785066267637,0.756931100651658,3.40566091214516,0.000660041036511845,0.0150212145546929
"PIT54",22.1842520451563,1.15971310368081,0.356559414868329,3.25251011562566,0.00114390524143705,0.0216489491966819
"PKD1",10.7983000359687,1.57189930947812,0.546674756666841,2.87538301395555,0.00403537653876642,0.0464879521888355
"PLBD1",155.242892743943,1.34950066285855,0.29629772795613,4.55454273027149,5.24996528058265e-06,0.000581954484713475
"PLBD2",27.7985559530404,1.10990726653795,0.385223952892647,2.88120003495019,0.00396164125589042,0.0461102028508512
"PLCD3",143.246358970173,1.68459945932017,0.377782231832547,4.45918128851247,8.22733120986061e-06,0.000797993993111966
"PLEKHM2",1.94408119289829,2.25835766866285,0.780398103955917,2.89385335153303,0.00380545846841824,0.0450430834138962
"PLLP",17.72494114761,1.14572793457601,0.366603281517254,3.12525280688763,0.00177652310639332,0.0286520764745907
"PLPP3",161.612585611978,1.03852565245726,0.247647290638303,4.19356759276669,2.74601202403597e-05,0.00171221205087993
"PLPPR1",4.6905641208291,1.92419999496309,0.62425390125573,3.08239963113154,0.00205338963794847,0.0312962437071507
"PNLIPRP1",2.79458709281003,-2.97059475783756,1.00275402476997,-2.96243613534138,0.00305215119014536,0.0402543868486877
"POU3F3",5.14340852883396,2.3446558671399,0.558093870729409,4.2011854817103,2.65520935440391e-05,0.00167050941679997
"PPCS",67.2556647355858,1.02609223538254,0.266331983084226,3.85268124203485,0.000116831439896501,0.00463575204839325
"PPM1J",5.03972322753453,3.70903742480396,0.740046973314242,5.01189459392466,5.38967263904574e-07,0.000160165016488408
"PPP1R3G",18.9887230131009,1.54092603853307,0.410132081686903,3.75714582530372,0.000171862356060098,0.00606479031082095
"PPP2R2A",12.7523233773813,2.48664943423879,0.5384552461961,4.61811720065066,3.8723753419002e-06,0.000478632446020532
"PPP2R5C",184.665044831658,1.20707910460333,0.256380388476937,4.70815693733106,2.49966623993598e-06,0.000383657564540503
"PPP3CB",19.6132880935753,2.02947671468337,0.415328819120182,4.88643364306513,1.02678911929008e-06,0.000235775805499485
"PRF1",6.16044813878273,2.1092594112511,0.732991739052987,2.87760325099466,0.00400708753939232,0.0463686757768787
"PRRX1",13.2187113645312,-2.4634669340051,0.67830567988705,-3.63179464222578,0.000281457061921959,0.00842641232329117
"PRSS12",1.75641169755999,3.26127229910657,0.987084855757733,3.30394320213034,0.000953351449521799,0.0193121248228925
"PTH2R",14.4637787405725,1.55576340742758,0.368944093958453,4.21679986996289,2.47793703923832e-05,0.0016248519543212
"PTPN12",23.5501735849103,1.98585902041995,0.459714577379551,4.31976517198928,1.56195320635725e-05,0.00122560676590965
"PTPN9",52.3299763847137,1.81935138675396,0.442432103791339,4.11215951818,3.91975302554863e-05,0.00213856212921241
"PTPRJ",33.6739552351422,1.54756277427845,0.343102037618276,4.51050301251845,6.46740828549061e-06,0.000663285525909068
"PTPRK",4.5953676265861,1.90824827894901,0.563327106171785,3.38746042582069,0.000705428933173251,0.0156392474756044
"PTPRN2",28.0282965203391,-1.26552589575728,0.37720932565773,-3.35496979972754,0.000793736493068156,0.0170818452984329
"PUS10",63.2368374507432,1.3763348039336,0.361982838768527,3.80221009541756,0.000143411031510575,0.00537003184211314
"RAB6A",1046.10257750819,1.02262755770825,0.233903581796624,4.37200469464128,1.23110877603507e-05,0.00106141335030135
"RAB9B",97.7063268569591,1.16471099575518,0.251436378854655,4.63222943736577,3.61748929432235e-06,0.00046332295013777
"RAD51",12.4062434428006,-1.2702841872276,0.336916573292355,-3.77032264935608,0.000163036628879572,0.0058238685308465
"RALYL",3.99084637105538,3.1745390357318,0.978947752550761,3.24280741996718,0.00118358183336589,0.0219726884250199
"RCC1",126.701099381714,1.00939039775084,0.339860294726834,2.97001566058826,0.00297784567923221,0.0395264400684216
"RCOR1",21.6982295949595,1.70969343874639,0.441968168541058,3.86836329048336,0.00010956833831061,0.00443577095995448
"REV1",235.328212480183,1.02257874358653,0.268553950719206,3.80772184079956,0.000140252903922689,0.00529892880188529
"RFWD2",39.2051142896957,1.21330745406125,0.281641470830617,4.30798578946122,1.64747967011408e-05,0.00125056242133061
"RFX7",3.03188167451175,1.88476815454093,0.585977029314976,3.21645399094275,0.00129785341973638,0.0232996384491748
"RIMBP3C",1.39869060971477,2.71338056586977,0.949921008340274,2.85642757876327,0.00428437732135532,0.048257982296266
"RIMS2",3.02330837746197,2.68142267174536,0.701814697093065,3.82069894354149,0.000133074012243404,0.00509217733973594
