gene	median
SETX	12.8956530293171
LOC112530624	0.316792368755752
KIAA1217	79.9939937988052
STK38	35.1788692582123
SVOP	1.90518132387576
HHIP	1.70569706133357
ASB1	49.9140658730498
GALNT1	1.5463907684977
OGG1	4.18255074091896
ARL6	2.08868291881125
FKBP10	26.747296976808
ATP23	66.7438513501888
DNAJC27	30.2658952449973
LOC121112883	1.86344054391135
BLOC1S3	1.71835361148958
NDP	0.791068712132592
LOC107055145	5.96198876379673
KCNT1	5.414677234774
GABRA3	0.6151173112053
ASXL1	1.02077324657038
OTUB1	36.3331026065474
ADH1C	6.36893499598043
BARD1	0.173031331044895
KIAA1671	15.1235367300661
TIMP4	8.24366564095222
EVI5L	26.5442976457756
LOC121108903	2.4566938277357
LOC100858664	49.5941231938278
SLC26A4	1.61764407954381
AP4E1	15.7982258980759
DUSP14	6.10604667203934
LOC419404	24.0819316187253
SOUL	0.651879461637235
MRPL13	57.7895632848179
MAST2	2.15832405964041
TSPO	30.8902148030052
TUBB2A	41.4051451020274
RALGAPB	73.8294272384917
FAM84B	4.91447132634762
TIMM44	10.8165237476144
ALDOA	102.378752490139
JCHAIN	5.52238065115508
DDC	3.40170187691296
CDH23	0.757582182477057
VASH2	0
PPWD1	6.30205086330902
ARPP19	73.3358810526793
MARCKSL1	31.7581771499675
CUL2	61.3165034519546
LIF	0.392268673309547
GAL	1.92400143504481
BATF	1.33301079106431
PLIN2	71.9314602649318
TMEM263	13.4354269198951
KCNA2	12.4711845396115
LOC121107592	0.583567977423376
CAPN15	9.01455267205893
TP53BP1	3.89098363395981
MAP3K7	1.79691641214333
ZC3H11A	10.8650795810951
LOC426385	0.251118647489333
ACSS1A	4.76959101103738
AQP1	0.763695477509567
TMEM135	26.7374423842784
LOC121113303	59.6721255353371
LOC121107078	0.774758123560707
HDAC7	16.8902374990598
LYRM7	6.38319527071651
TRPV6	0
LOC112531855	0.498420595612976
INTS1	5.37119662777934
ERGIC2	40.9108946627369
CMTR1	9.62617065284145
NDUFA6	487.189461130298
TRMT10A	29.988953315809
DNAAF9	10.8764934281042
TPPP	8.20765508233601
CHP1	41.8662038887463
HHLA2	5.75626006422608
RPUSD2	1.90737212618103
PARS2	13.7871287583353
FAM102A	22.4873685701292
PSMC1	257.862650193113
LOC107049429	0
ZMAT5	34.0458903119037
LOC107057078	5.25872585616072
AQP2	0.718234433643281
PSENEN	1.39516621192365
ADRB3	0.36683248907287
CKMT1B	13.2716108016822
SRP19	26.1598526127797
CAV2	28.5649907658835
LOC101750453	0.35857778549123
KLHDC1	66.2284776269584
POLR1B	16.6593040917531
BEND3	9.56337602230756
UBE2V2	150.199496572445
ABHD3	4.90058074000939
VAMP7	15.4857827910149
MAPK8IP1	8.33083772650759
RPL24	292.126888790907
PDZD2	14.6588957284341
PPP2R2B	25.2649479919613
CLCF1	0.816098958935472
LOC121110468	0
GPLD1	1.00447458995733
CAMK2A	116.782170370164
J6367_mgt02	4097.68231930929
RSPO3	2.71568943259213
LOC107049066	0
GCAT	82.4815884700604
FAM91A1	5.32261845444943
B3GALNT1	13.0386901652458
RPUSD3	12.0853388111193
LOC121107544	0
SEZ6L	0.130726116816676
SLC35B4	20.565012134139
PDCL3	32.5094929093832
HACD1	324.715767319377
LOC101750583	0
ATP1A1	1287.6043152284
SCNM1	72.4010883659996
LOC121109470	0
PDIA5	14.6877003819576
SMARCAL1	7.84752721828334
TCAP	2395.43200517093
ADAMTS3	0.160840990142473
LOC107049166	0.874068553557225
CDK5R2	0
CNOT4	45.7060673287491
SMG7	8.29270922037792
LOC107049252	0.383344015163873
SKIV2L	8.51939054624931
TNFRSF18	0.512036651515488
NAPG	6.98469603403379
TST	36.0214806095318
LOC107054435	0.816098958935472
MGRN1	16.4869603254686
LOC101747519	1.63004493730109
MDM2	110.902553924191
NIPSNAP3A	9.32579513569674
KIAA1644	0.601630803863778
SLC16A13	1.92400143504481
LOC112530253	10.4230987160254
NPBWR1	0
YIPF4	41.3820155850131
DDX3X	350.159749864642
BCHE	4.09235672464555
AAGAB	16.7942490139529
TLN1	45.9568641238562
GRIN1	1.58071266636998
LOC101747934	5.10974439414599
ZFP91	11.9540015637118
KLHL23	27.0377081505769
LOC100859273	6.09793330219309
NOCT	0.498420595612976
ECI2	28.7257218503896
MKNK2	4.60575793521445
LOC107050036	1.30680118057235
GPR155	23.1444732193745
LOC101749244	1.58213742426518
PLG	6.15523157647183
LOC107053851	0.551180280270571
MRPL18	96.5316498898431
PARD6G	6.83659704984452
TAGLN	2.33115837825916
LOC121108762	0
LOC124417908	0
DNAJC12	3.0704382703292
USP22	18.0151909135744
TFAM	42.3827293791095
BCAT1	39.9348413695805
GNAO1	7.1526771110128
TNFRSF11B	9.73193287268783
PRRG1	8.59669904055689
DGCR14	6.58588755024298
LOC112532577	0.647071244853026
ERCC4	5.77325503633906
C1R	32.0226856215906
C12orf73	19.1226137491862
GABPA	57.6900330391547
UBE2L3	36.1240268987488
LOC107052992	0.135404805905796
VIM	347.566374973553
UBE2B	232.399294916918
PCCB	199.302964935768
RAC1	348.169192841066
TAGLN2	87.5345623512108
PGK2	3129.55252654627
TMEM82	7.36183333561271
LOC121107541	0.130726116816676
C8B	28.5040929082092
TET2	27.9344382613944
LOC107051747	0.395534356066296
USP2	568.127401542527
AMBP	16.0937267571546
ERC1	20.8295661689066
LOC112530557	1.71835361148958
LOC101747789	2.16731150524914
PRRT1	0
CHID1	1.5463907684977
LOC112531224	0.651879461637235
SLC12A8	0.647071244853026
CFAP77	0.551180280270571
CD36	88.4914599086851
EEF1D	698.991124717542
C15orf52	3.51033751062016
PPM1E	14.6256468367298
ZNF692	4.25809476355955
AATF	4.13481840389103
TNRC18	23.1039504365107
S1PR2	67.6508785225627
TMEM62	3.71787919469255
LOC121107732	11.9401186250808
LIMK1	0.51223107165862
KCTD18	1.89763542757807
KIF2C	0.521155729804293
LOC101751220	0.346387444588808
LOC422270	0.502237294978665
CNTNAP1	3.26008987460219
LOC101749094	0.115713841583537
SCN5A	0.647209106429399
LOC121108295	2.99266054978389
LOC107052185	0.160840990142473
CCDC91	2.75019729145842
TRIOBP	31.7891680126905
LOC121113337	1.9783821106983
DHX34	6.71315056850113
AASDH	8.74792028588822
LOC101748411	0.657965419316349
COX15	12.9017918145061
SRSF7	24.8940481830613
STRAP	32.5245975000484
CDH12	0.745407492288105
PSMB7	340.656581910073
ACOX1	86.4306703764383
ARHGAP6	7.1514405681031
TRAF3IP3	2.62174607126819
NEK11	0.135404805905796
ANKFY1	19.6364828649008
TMEM123	14.7984766868581
NDRG1	220.878382666245
MPP5	17.9633316693966
KCNJ15	1.02449349917884
LOC121113152	0
S1PR3	6.80812024340369
LIFR	48.0354824684328
MFGE8	100.135782023445
AQP3	24.1887691360916
STAM2	16.2109479236621
ZCCHC7	3.49057578722429
GPATCH11	88.2320692425435
FAM126A	12.7620058669423
TMEM156	0
TMEM164	7.12039224149291
DOK6	2.12984763656233
CETN2	4.64746888484254
ARHGAP39L	35.3188113383548
LOC107054095	0.135404805905796
LOC121106598	0
GPRIN3	5.58201984647215
GATSL2	338.114352938697
PPM1F	10.0254326683585
SMIM20	27.3668215837618
XDH	79.2729153917538
REV1	161.973919716356
EDA2R	44.1457252635091
LOC121113489	0.35857778549123
NEPRO	2.36835773314964
ARPC3	10.6354107173143
MICU1	42.4351495254043
CD247	1.32164191105978
LOC112532231	247.202410668628
VPS26A	37.3838123006667
GFOD1	0
HOXB7	2.69021143663577
LOC427656	0
TMEM174	12.1260980934988
CLDN3	3.00708269741505
J6367_mgt11	9.35270929558848
USB1	44.8104075325568
SOX5	4.7001634866051
LOC101748001	0
SETD3	66.1779529995837
CPNE7	0
USP9Y	77.3690444427825
ITGB5	73.7369803504811
TYK2	16.7685848287466
BCAS2	63.4161686446521
CGGBP1	6.22797816434384
IGDCC4	8.16182808924688
IBSP	0.422293223775824
HOXA3	7.5136210793735
NSMF	4.85972514093285
TBC1D32	2.60165908796419
CSRNP2	1.50455415961435
DUSP19	12.632902210497
CDCA3	1.0016169635621
INCENP	3.29788206595611
FASTKD2	23.6073540373922
B4GALNT4	0
FEM1C	108.147725070042
RAD18	2.67056070608207
LOC101747660	1.43733709503836
WDYHV1	7.54901603164766
LOC121107246	9.08411479635605
B3GALT1	5.24272761246693
LLGL2	14.3017455025262
CYP2W2	1.58213742426518
ITM2A	216.923967002139
NUMA1	119.828722866275
LOC121109763	0.672552859158943
HELLS	9.31513026389316
MAP3K19	0
LOC112529933	0
LOC121108982	0
LOC121107590	1.13536321090404
FOCAD	19.5405081241796
NDUFS8	202.368188084409
HACL1	26.0176714634672
PSMB5	125.882524594135
ZC3H13	240.834947672605
MFSD7	2.77618078610353
LOC121109367	0.950377106267256
MYH9	208.134253465175
RNF5	13.1372165630288
LOC121106627	0.771496247111955
SLC16A1	81.1294432458154
NAF1	11.9552628842477
MIR6583	0
MADCAM1	0.651879461637235
LOC121108922	1.17588486140501
LOC121108772	27.9751277881726
LOC425940	6.99672573239952
RFXAP	6.83502735122129
PTP4A1	186.252821540505
LOC101748080	83.179725272945
SEMA4G	1.71928776842909
INA	0.115713841583537
LOC100857333	0.633584737511504
KYAT1	21.0570781352322
DIS3L2	1.40816221535317
APBA2	0.703543721881971
LOC101748033	0
CACNA1G	0.492879916800426
PDRG1	150.551028071681
G0S2	70.0573783474907
ITGA3	5.43330440393633
LOC121110427	0.303757447861571
STK26	15.872858903964
TAMM41	13.9203252496967
LOC112531447	117.506136985246
LOC107050652	25.0265971317044
LOC121111567	0.493312636832992
LOC121107480	0.173031331044895
CEP78	2.64097893840502
MYH1A	1857.51329287917
PABPC1	369.804612488567
LOC107053731	1.3929643469215
LOC101749568	0
CD2BP2	23.5882882588787
DIS3	8.05419586034664
TIPRL	64.0309759001074
MBOAT2	6.17225941725106
USP49	2.59268870941639
PNLIPRP1	0.530512390837076
LOC101750227	0.446998688079687
TBX10	0
SLC4A7	20.5885993164121
EIF2B1	51.9412783365647
CELF5	0.115713841583537
MCTP2	2.43184771927392
FAM96A	32.7342698961546
TMEM231	3.71920365919026
SCMH1	7.91002999583542
GHRH	0
GUCD1	18.5601965234251
DSTN	117.850793879285
SLC38A1	11.8081233974969
STX18	139.499589662843
TSR3	25.9422556198721
C1QTNF7	0
CHMP5	37.6060670855986
CHCHD10	14.5049810282353
C8A	1.91517886288714
CCDC92	0.301260296029872
LOC121110885	4.76181010690615
LOC121108963	44.1458015350582
RPL7A	57.8364250335283
CCDC47	27.1633025514578
C22orf23	0.338216866604938
NUDT4	178.269385757325
LOC121108721	34.0474180628245
ATAD3B	38.5874349345151
UBN2	7.98147521521334
MCCC2L	10.789813487647
ATP1B3	67.6714531263971
ARHGEF9	6.54520246991794
IFITM10	0.531609116536125
EMILIN1	16.9816587874917
DGCR2	0.911272343584713
BTBD7	67.2565417757393
MIXL1	1.49633027489194
IL18	1.31087303563409
EPHX1L	143.623827276693
LOC423719	6.78399918487847
C3orf67	1.73193722294404
HIVEP1	12.1668988286321
TSTD1	6.38392954295712
MILR1	0.15595137861328
SP2	21.1546218425637
LOC124417726	0.6151173112053
RPS26	429.952487121043
HEXDC	0.986948128974524
KLF8	16.7120332027389
LOC421892	7.19706434811898
ZFYVE1	8.59029326145727
KNDC1	1.83784574142617
DAD1	113.012268440128
HSD11B1B	5.31497795990674
PDLIM5	933.817047303266
FBXO44	4.3417979043918
KANSL1L	0.788244630902229
USP3	17.3991847803146
LOC101751186	0.682870324360262
LOC121110916	0
WDR55	13.0440911321954
DNAJC5G	77.7557872431309
MSN	84.2599800754521
STAG2	46.5954985775526
TCF7	0.763695477509567
AIM1	0
TELO2	1.25973639856713
GPC1	0
BLOC1S2	31.6090570042437
MRPL28	139.44248713511
LOC415472	0
BYSL	31.6914673580244
ERRFI1	1.89323533833112
LOC124417311	3.73051160720372
AQP7	0.547892289589482
PA2G4	161.741700407214
FAAP100	1.23243648741274
DUSP21	0.502237294978665
TM4SF4	2.60751784654894
AKAP5	0.860032486289867
GHITM	804.457273211543
CERKL	0.930709502173987
LOC112531091	0
LOC121106575	3.99334658631817
CNBP	380.884047943593
C1QB	15.0410380284351
PITRM1	21.8858964326995
BAG3	281.680356650869
TJP2	16.3778083723459
PAAF1	17.9224770425122
CD3E	19.0819569343169
SLC5A12	3.44577847519503
PARP4	50.5392205653094
LOC112529954	69.7031071428974
ESX1	0
LOC121110604	0
ERMP1	2.54243936427573
LOC121106735	1.29885088620108
CPNE3	41.9210336310031
NRP2	5.09833617435712
PLCXD1	3.63137490643419
ARHGEF3	4.30140622275275
SHE	18.1232949636901
SEL1L3	2.64097893840502
EAPP	50.6773908789709
HLCS	21.7797493349011
TMCC1	19.8474453958321
FRMD3	5.72259477003458
LOC121106803	1.68161297534643
TTLL7	14.47308742229
MRPL58	9.26984068341521
LOC121109819	62.4257786863526
HPS5	45.8641918187827
LOC425562	2.13308422454479
LOC107050176	161.33511647818
MKNK1	6.10617007474158
GSAP	6.95862634396009
LOC121113434	0
TMEM94	18.4115830266604
LOC107054571	1.43431114196492
IL2RG	8.76707676166235
CEP57	8.56704090232342
TMEM11	48.6870172872994
DLG3	2.27426274844476
SOCS2	1.15084980195907
BTBD2	12.5920742707432
ITGA5	34.7017763705256
MTHFD2	22.8276522813628
PPM1A	32.8450439915371
TAF5L	0.185546454446335
METAP2	170.466095781013
DOCK8	1.20741789247517
EFCAB2	0.56053765844881
C4H4orf54	111.32900799507
LOC420860	327.251178864158
PACSIN3	98.7253785969322
CDKN3	0.734734096680021
SST7	0.63686957138783
WBP2NL	47.5467773556527
LOC124417292	0.395534356066296
CD69L	4.21678416680261
FKBPL	40.525628996858
CCDC103	1.64951335612453
SULT1B	10.5860590499892
ANGPTL5	0.326490197069153
PLEKHA2	6.3820027071561
HSD17B11	6.30157247181752
CD4	0
ARHGEF37	18.5446065787125
LOC107054161	0.63729202179464
FAT2	0
CAPN2	7.98293202418913
RAD17	21.2647309129089
NGLY1	31.2800818272972
OXA1L	30.99035378066
ZFPM2	0.693204186840401
AKR1D1	5.08632566981607
LOC121106479	0
TBCK	22.8479911754618
GINS3	7.74852994890637
ENDOG	32.9366271275398
FBXO11	16.8908584762773
EPB42	0.251118647489333
LOC121110670	0
LOC121110892	0
MCM6	20.4102112614778
LOC121107643	1.16213718534106
LOC107049469	50.8257014720034
FAM21C	15.8881730208795
LOC121111703	0.35857778549123
PRDM16	13.03268645137
LOC431092	0
HS2ST1	4.49546400064076
VEZF1	0.173031331044895
NCSTN	24.2079807477822
LOC121110629	0
KCNH6	0.825335195632019
INPP5E	2.19710017281825
LOC121113428	3.339537986304
FAM26F	0
LOC121110143	0.35857778549123
VHL	18.8908715431536
TLR5	1.00084502036207
AGPAT4	2.051913770584
KCND3	6.05277710386823
GPR17	0.173031331044895
LOC107051656	0
TMUB1	0.921588140947754
LOC124417876	0
SUDS3	5.59032163173406
RGPD1	0
OXSM	11.670116475693
CSNK1A1	35.1998905548226
LOC107053166	0
SEMA6D	111.687150217464
SRCIN1	0
SLBP	1.64951335612453
TTC39A	1.75919623999726
SPPL2C	22.8046272757153
LOC107051609	0.185546454446335
LOC124417359	0.231427683167074
SRP72	6.40433805113903
ARHGEF16	16.2859577605451
LOC112532707	1.52281472399504
STAM	23.0984641632203
CGAS	0.346387444588808
COMMD1	22.540060613701
LOC107051775	0
CCND3	36.469533981544
ATG12	21.3425394764497
LOC124417444	17.9670815372037
LOC112532318	0
C1orf53	3.96966253211274
LOC121110123	1.9556383849117
APAF1	10.6273327604515
LOC124417984	0.437395821868482
ATXN7	16.4962040465186
TUSC3	11.1665392581206
KLHL12	18.9956804908132
ARHGAP10	14.2081655324394
CENPC	0.962853781056392
XKR7	11.2947227739895
ZMIZ1	8.87011250852908
GPC2	57.6521675100342
FRMPD4	0.37845440363468
LOC107049129	0.633584737511504
LOC121109914	0
G2E3	7.51813153902876
MYEF2	7.80345564014896
LPXN	1.90390006593592
LIMK2	5.31528467421696
TTC9	0.222503025021401
CCDC137	2.71083954240234
ORMDL3	63.3816438039518
TFCP2L1	5.190185635617
LANCL1	67.4532208301694
GPRC5A	0
DNAJB11	11.8844052228226
PDXP	4.595934152723
LOC112532348	0
SDHD	276.433956485705
TRAK2	11.113477112354
LOC417962	4.01396275231692
LOC124417515	0
HAO1	1.27678590859142
LOC100858973	0.316272571263011
LOC429098	0.90786141637695
OSTF1	34.9300529523928
ITGA6	54.7560548809565
CASK	19.6529189705007
NAA15	3.34223148713479
NEUROG3	0
LOC121113105	7.3814998809095
VPS4B	54.6617177440451
GLRX5	116.277746832213
BIRC5	3.25730865621531
RNF145	12.457249633994
PPIL4	8.49867264463576
MAP1B	20.3114811547938
LOC101750701	0.668823505035556
LOC121108769	0
AAAS	46.6647824622805
ELMOD1	1.86344054391135
FMC1	107.629716075284
TMEM67	2.95501193229792
NDUFV3	340.793991921116
GH	65.5679237734511
DET1	6.00052635482465
GGACT	21.515325031532
RALGAPA1	10.5455366113583
RABEP1	21.2411483326539
DHODH	1.1654247380763
PIGC	10.5267876110238
MCEE	5.37866678236845
LOC107050147	57.676474448286
ITGB1BP1	12.4137681810889
ATP5B	23.9723261072195
MEF2A	273.427619308431
BF2	4602.01223355777
TTC21B	10.1857448401223
LOC101747680	3.95534356066296
ASRGL1	8.9585023192697
TMCO6	9.18712567354347
RPLP2	417.625428556034
VCAM1	3.87394376855196
PAM	20.2616777414464
LOC124417443	0
LOC771917	0.316792368755752
EWSR1	48.7940602590224
KCNA1	0.647071244853026
MOXD1	2.30287896760722
LOC121109243	17.9283365937756
PTPN3	3.65504264930094
AVEN	40.3398948619346
KLF11	29.1417583399116
NCAPH	2.73588502744534
LOC121107545	428.055438570396
SRF	5.95550980972773
AMOTL2	34.5774461780501
MGAT5B	8.32007807358266
FBXL22	1.43338747714978
LOC107051634	0.35857778549123
PIAS2	14.1045948269248
MED29	57.2169110615016
IFT81	3.84988792108356
LOC124417686	0.357907830927197
LOC121108530	0
HMGCR	9.44864067005411
IGHMBP2	5.9676229824758
LOC100859906	5.83569223999457
NOC2L	47.9003354787538
LOC121106551	0
PCP4L1	3.62885927243194
GPX7	1.65354084081171
FNDC4	4.78065343729654
RHCE	7.45376217564541
USP1	13.4053790670251
SELP	28.3818912192291
RUFY3	2.8879340430902
SNX21	71.6232598521087
GPR182	1.57851080136784
RAB37	1.68161297534643
UBE2E1	56.1842720635325
SEC14L5	3.91127676982341
LOC124417245	5.39490674382348
DDB2	3.75454060588103
MED28	41.446956076727
UBL5	97.8596268317001
ZRANB1	11.5796395833008
LOC121107766	0
ALDH3B2	4.16063529169446
TRAPPC11	22.7454800082496
SGCG	20.7373739132754
FAM65A	36.6964763612943
BPGM	145.002375692288
ADAMTS1	35.3834799135246
GLIPR1L	0.51223107165862
ELOF1	52.2841445523515
LOC423752	11.2148668105887
ANXA6	185.436647209533
FHL1	475.794008442183
LOC107053101	5.11428899509849
ATM	0.749659410242209
DYM	26.7979166405773
LOC121108851	0.493312636832992
LOC112530572	0.547892289589482
PDHA2	296.735336298253
ROGDI	29.6603952694375
LOC101748044	0
CSF1R	53.8316016103711
TBCD	47.0968298143235
KMT2A	10.3202554731535
GALNS	7.90152999375825
AUTS2	9.72687221919184
FH	190.539464829893
XRCC5	1.45678092259538
IER5L	20.3054271144395
CRYZ	30.99035378066
LOC121108642	1.02407330303098
LOC107055410	1.95282870643543
SMIM24	1.76077105411777
LOC771545	5.18537741883279
TRIM33	3.86228582390877
ELL	29.911723060689
PHLDA1	0.291567106959149
PSD	0
ATG9A	28.5100654675662
PDE4C	18.0875453669498
C15ORF40	42.8610497202095
PGM5	31.9095827756684
LOC124417104	0.672530789318692
SPON2	11.7944933045082
COL13A1	2.09198571631446
LOC121113298	1.17368299640287
PGRMC2	47.1244509732856
LOC121107075	0.672552859158943
HCFC2	22.9610500423691
KIF13B	25.4507726823541
LOC107054103	17.831582766884
POLA2	2.76494238929713
PPP1R13B	8.89353611830322
RBBP8	2.12904738177977
LOC121108130	12.7568503765351
SLIT2	4.62208048737656
BRCC3	14.1867746157039
STAT2	6.34653686681758
LOC100857512	3.40023140046597
FBXO45	0.607514895723142
LEPROTL1	104.974936154538
LOC107053991	0.532261845444943
SPCS3	75.0855644578778
FRMD5	0.936050267709866
COG6	5.08640593169347
CAMK1	9.67414298418275
ELOVL7	4.91447132634762
LIPT1	10.6821414045712
OGT	31.6594674846887
HELB	6.64581371340882
CHCHD2	1355.37939655851
LOC121107854	0.173031331044895
S100A10	217.133763844053
LOC107049127	0
MME	1.58414625949602
NSL1	24.6126620383346
SLC35B1	25.0627043151921
MST1R	0
SERINC1	111.376517773498
MTM1	6.00684986111151
MEMO1	38.5384232983487
RAB4A	26.7181510987674
LOC121108140	0.173031331044895
FAM107B	16.0216743363657
DOK5	7.98702750165926
C19orf60	6.51769368387127
NLN	10.7467223371273
AP1B1	30.2596302100227
APELA	1.20326160772756
LOC107050721	2.21795962560192
LRP2BP	5.13053475274444
ILKAP	11.7789544218422
CHAT	0
RPL7	79.6187276992787
BOC	17.5921388049056
ZC3H12B	4.35883537200744
VCPKMT	11.495112575038
CTSK	54.238726457495
TMEM184A	2.38479550551869
MCAT	48.0035394980346
NIPAL3	17.2900575076747
LARP7	80.8893087940525
UPF1	6.76847570481316
LOC124417601	0
SYT6	1.75919623999726
MBTPS1	7.64758482068175
KIF27	0
ZZEF1	52.209115183794
SERPINH1	37.9467552230858
TRIP13	0.771496247111955
LOC121107581	14.1990505234346
LGR6	0.326490197069153
LOC124417078	0.596198876379673
AXIN2	3.98898807871067
SLC30A9	12.681238693501
LOC107052159	8.43824469796517
LOC121106841	0
SETD6	5.46396532895383
CMC1	28.4490573703432
ACACB	161.397008763606
ZDHHC22	0.135404805905796
LRCH3	20.2461009067272
HSPB1	683.195321465972
LOC121107207	0.482441575682433
ITPR2	7.00574092741396
SPIA9	0.556816947735155
ANPEP	51.7070636429934
LOC101750300	9.21800159103156
TACC2	17.8142435411177
TERT	0.601630803863778
AK2	124.517689879731
RNF4	6.19905066564287
IFI30	16.8108419230068
LONP2	71.2425648715867
LOC100859161	16.6555968074699
F9	4.00803816242552
LOC107051628	224.099381634176
LOC121108964_1	0
TSPAN17	17.8368381906385
CDC42SE2	6.11941698006692
RASD2	1.64269439181604
CCNI2	0.763271259342698
TMEM132D	0.173031331044895
MYH1F	6607.38086033004
CDCA7	0
PGLYRP2	4.3058211784371
ADGRD2	0.671451926657872
LOC107055390	4.06997953344656
KIF26B	0.73270461478654
MYCN	1.84281508994841
MTRF1L	20.9205610330966
LOC121111348	0.453930708188475
LOC121107949	0
HAAO	0.36215379998375
LOC121106783	0.617951136562202
LOC101747836	56.5491758846871
MPST	17.3048299001549
CDK18	4.03062355165314
UBE2R2	41.9760821148778
SPRY1	25.2331298199612
ACAA1	138.522280844585
PHC1	3.53957310503824
RPS11	284.050429511506
CDKN2AIP	14.1821930062778
PLAU	3.22273991539399
TNKS2	12.2468567102646
BMP8A	0.601630803863778
LOC121109044	0
SETDB2	27.5595083157828
POLRMT	46.2508743558068
MRPL2	43.7435079534582
TMEM198	2.08379990837664
FAM134A	1.31808856395434
RBM24	1039.97610199836
TFPI2	58.1091565282794
USMG5	552.296924845396
LOC121107021	8640.66410907232
NKRF	4.68926823131551
SRGAP1	1.611369957697
RD3L	0.408049479467736
TBX20	2.32491590740915
LOC101750454	0
LOC101748649	3.9581882081702
CTBP1	47.0969690285527
LOC101750892	0
LOC107052014	2.38613098409692
RBP4A	9.74319450096448
LOC107054313	0.27655483172601
ACAD11	36.0955223000356
TIMM22	16.4817575354737
H3F3C	224.690667794169
SCLY	13.0299330304358
LOC101749123	0.453930708188475
LRCH2	29.3043522099504
ARID1A	19.6847156713212
ASB6	7.24317804626172
SOD2	252.747953158844
ICOSLG	8.74039729716456
SAR1A	37.8079078424585
HNRNPC	4.01243554917491
SLC6A15	0.638392954295712
IGSF11	0.657965419316349
CAPSL	0.971634443724466
RAB19	3.11855832320311
DEF6	2.22579385178501
GAS8	5.80657711767402
COPS8	37.7279732853813
LOC121108659	7.7235814925502
LOC121110167	0.752583412971367
MAPK15	0.682870324360262
LOC101749704	0.333872321187368
BTBD9	34.3930318366543
KDM7A	9.31981730274777
KANSL3	12.9319631900442
XXYLT1	1.22934773705385
EXOSC1	53.669387793871
MCTS1	44.6604154851025
LOC425117	26.3879191453776
LOC121107102	0.135404805905796
LOC100857210	0
MAB21L2	1.78271770100199
TXN2	83.3049339188875
LOC112530017	7.26428474658909
RFX7	2.02027682071711
LOC121108491	0
CFAP43	0.502237294978665
DARS2	2.90373155192852
LOC100857549	3.86228582390877
FAM110B	5.52988477859426
TNFAIP3	7.14465873915601
ADSS1	1330.74377019118
RPTOR	19.0992528584577
LOC777499	1.4472659681306
LOC101748353	48.8406750781125
LOC121107158	0
LOC121108717	19.2502129468925
CDH11	7.85407516221427
ZMAT4	3.29686441285742
LOC124417122	4.46271073185083
RFXANK	23.0088321656043
LOC121113360	1.60497421966997
EIF4EBP2	14.2966413733827
RNF213	12.2595740432606
TTC31	29.5417135474739
ZFP36L2	48.5631720203229
LOC121110973	0.927529020470219
TMEM165	0.521155729804293
NUAK1	30.7171834719603
PCDH9	5.83569223999457
CYSRT1	0.521155729804293
LOC107050532	61.544468083308
B4GALT2	0.635790708727009
RBMS3	69.4824049568841
LOC107053537	2.96746913547417
CSTB	55.7188813112416
ATP6V1B2	22.2922087692875
MRTO4	25.660022254587
FAAH	18.611370433646
UBE2D3	175.352272382913
SORBS2	9.99840854401344
ALKBH2	2.94376443449196
FUCA1	23.023248656567
THRA	23.8299469055952
STAT3	50.211279564386
SGPP1	6.5688207655888
MIR3533	0.704622584542792
COL24A1	0.880385527058885
EIF3L	163.268593863978
LOC121107145	0.802487109834983
TRAF4	1.13536321090404
CCDC80	103.277347917545
STOML1	1.13609545661344
LOC100857439	21.1219563784532
SOGA3	0.383344015163873
CDK10	25.8380547383133
PITPNB	56.6033343819152
DGKQ	4.10522967205865
FMO3	145.904151526104
NDUFA13	204.883542560632
CTBP2	5.78996270839827
DPP7	11.967354234908
GMDS	3.18422830224446
ALCAM	10.3856718546284
ACVR2A	42.6751148169712
MAL	0.6151173112053
ORC1	0.160840990142473
RAPGEF2	7.33422525447939
LOC107049580	82.3682875941003
EDNRB	6.90562134649172
LOC112533250	1.29131458951732
ERBB2	8.50625315334908
TRIM59	17.9733956931006
STK24	18.9088632458598
FOXD3	75.4970823452647
TPTE	4.40834955079992
MAGOH	140.547914146259
POLR1A	3.1821396502736
CLK4	30.0834520932481
HEATR1	10.5420888214821
MIR214	0
POLD2	4.2365042278199
INPP5D	3.50386752870512
ITGA2	0.792147574793413
TAC1	0.551180280270571
LOC101751026	0.353229141838077
APLF	7.68256354470577
LOC121113172	0.135404805905796
IKBIP	22.7020387731428
BEND2	0.63729202179464
NSFL1C	42.6828742401365
GLUD2	7.85903102898206
FGF13	211.868468546238
SRSF11	31.9044103342983
ZDHHC9	72.0679844169492
LRRC59	19.6646247403519
LOC424998	0.672552859158943
CEP162	9.16339860430753
BCKDHA	129.687382899463
TJAP1	17.1518344187067
LOC121107013	18609.0125175361
TMEM230	6.04418945826041
MAP3K5	5.20739154222665
HOPX	32.8905089900084
EED	28.899973415145
UBA6	19.0393619524339
SLC7A5	15.2295684885754
PPAT	1.56411359396645
NRG1	0.115713841583537
ST7	6.37778476716108
SPATA5	4.81765033091848
SDSL	1.611369957697
AKNAD1	0
STIM2	13.5330285391381
PIBF1	2.90373155192852
RMI2	2.19811384435962
LOC121109644	0.130726116816676
FAM110D	5.27315041680146
LOC121107839	0
METTL11B	2.85220264070561
GNPDA1	18.2551847644227
ANGPTL7	0.328982709658175
MTTP	3.08896235723323
PARP8	4.43031773823716
