genes	median
WDR24	14.4416082913439
RAB24	22.8074640286317
ACTR1A	308.827378607225
SMPD1	15.1091414261564
IGF2BP2	12.5680341020811
HYPK	471.401390645023
LOC107055012	2.0236483600884
TRNAQ-CUG	0
LOC121110431	0
SDCCAG3	4.18991202688742
DHRS7	103.208793521805
GPR19	2.66060905530858
USP28	3.92941767036376
LOC121108161	0
LOC112530360	0.302137229337643
HSP90AA1	1489.58706808371
LOC107054744	0.408899149674219
SLC38A2	708.1599574628
NDUFAB1	9.4031625638105
ABHD17C	4.45908976657047
LOC422426	11.2360604309997
ZNF608	11.1186470903975
PIP5K1C	36.2261743540692
CUL4A	20.0103249949662
NELL2	66.7773907686451
PCBP2	45.2805097672895
WDR7	60.7337860076046
RERG	14.7815387051963
TBC1D30	36.6039999587669
PICALM	46.7686409488857
SAFB	26.3956765062671
LOC112530292	0
PLPP1	155.988900383988
KIAA1958	14.3131279420125
LOC107051795	65.3267365110787
NES	7.61214601184224
LOC112532161	3.35387960107127
RCC1	10.2262075886693
NCBP2	155.829633884225
LOC112531798	5.31400347620823
LOC112531384	0
ATP6V1A	108.384091627877
PABPC1L	0.199146963702499
LOC121108765	0.252585264567796
PSD3	17.2422959397752
METTL15P1	8.70555721495048
ZFYVE26	6.27853843041273
RFWD3	2.31562012085738
LOC107054646	1.44468720145097
HSD3B1	0.204449574837109
LOC422147	2.6650986427337
LOC107053079	0
PDZRN3	20.9769901471501
LOC107049543	7.38794026644115
RPS7	168.310624259359
N4BP2	16.169567271685
PCDHA1	19.9524644432945
TAF12	85.4585343943129
TTC28	2.20065627771312
ARHGAP18	29.3495504484995
KPNA5	25.3345272753413
GON4L	4.12840909972197
LOC107052490	2.83249409114009
MFSD11	13.0196748323541
LOC420039	1.79239333496269
CEP19	6.62418250261091
WDR75	9.5154036845939
WDR1	159.291696984438
ZFYVE9	22.4891539026808
TBC1D13	48.841985927897
SDK1	16.8414865431566
UBE2V1	89.2004248357476
SERAC1	11.7240761640869
ZNF804B	3.06113130936067
LOC107052334	0
MAT2L	0.594199103214669
RARS2	2.0236483600884
LOC121106872	0
RSAD2	25.1196440625851
ERMARD	4.04729672017681
CYB561	16.8581845295253
COMMD3	38.3811396373185
EGFL7	19.611229432696
PBDC1	9.37497777560198
NPHP3	4.12340422341813
LOC121111422	0
LOC101750768	11.8353298271326
CRISPLD1	14.3222143729769
LOC112530595	0
KLHL28	10.2223550185214
NDUFAF7	34.7270963076498
LOC121107689	0.73413559851119
CARF	5.11685577748622
ELFN1	38.3889738050757
LDLRAD4	83.9195476619947
CBLB	17.8656584837223
MAN1A2	14.3331512322789
BAZ2A	39.0009160416863
SEC22C	19.2866936259985
SLC16A7	64.2564957672312
SLA	0.091724120207213
VPS50	33.5838816946724
LOC121109670	0
KLHDC8B	3.69847093517597
RAB18	136.08005503056
LRP1B	31.3971081882555
VPS8	41.1310660750147
CLDN10	5.28749231744193
LOC112532498	0
RNF10	27.1131261125783
TBL3	6.69676547232661
BRPF1	6.24377339634407
SLC25A13	46.8838122950862
TPPP2	0
SMYD3	3.11162601849849
CD72L1	0.564231714771713
NEXN	12.4747332672281
PSMA2	182.934730196081
RAPSN	0.662262686335439
SLC25A1	17.0740001892332
OCSTAMP	0.278783087896569
BACE1	0
LOC417551	10.1486317237871
INTS9	15.9231727303175
FRMD4B	9.31953711492644
LOC121108538	0
BLACAT1	13.3088589759295
SGIP1	72.8427960157213
TKFC	22.4895184145147
RNF170	13.6270919247968
ROBO1	15.6199143763621
RBM7	11.0788300711892
ART7B	3.47530497944303
DYNC1I1	437.858121727028
EPHA5	166.769350758187
FGD5	20.5772587023691
STAMBPL1	9.83537866685929
PIK3C2G	0.239614196038246
EYA3	12.3220727149069
TRPC3	15.1351692413899
LOC107050103	801.222524044573
CBX5	114.046465698303
PDCD4	78.3837412990869
SLC25A19	37.7463068275385
ALOX5AP	7.55508331518116
DOK2	2.4996729683757
TCF7L1	0.41292443077927
C5H14orf4	60.353545338523
TSHZ1	1.34039191091415
FAM64A	0
KLHDC10	52.9117758416658
SUMF1	16.4318180853824
ALX1	0
LOC107049068	13.2981332351254
ACP6	8.6326329102866
FGA	70.5511709672567
CLCN1	1.88462481594956
PGAP2	30.0113790436127
LOC112531935	0.239614196038246
CRIM1	13.6481818688276
DNAJB13	2.27398400390044
IFT122	8.63673533643568
SMIM8	18.9908488901416
BSND	0.298793877619377
PPA2	93.6408850979799
LOC101750668	0
LOC107051692	0
NTRK3	52.6746502764671
KHK	3.60548498499551
NMRK2	49.6153074309186
BIRC8	17.8281496327435
RAPGEF6	38.0540131052692
LOC107049986	2.40148678220119
CHRNB2	7.95398311853737
LOC121106622	0.208556700269384
NRDE2	12.2960506918052
LOC112532074	0
MCC	13.2081364804435
PRDM6	5.21381564789876
LOC121107638	0.1902912817822
LOC112531726	0
LOC121110599	0
RBPMS2	14.6011862549713
PALMD	1.04281254279147
ZFAND4	5.18539161668308
ALPK3	10.7832460518192
LOC121110811	0.241538558521741
TFEC	2.9595419076373
TMEM14C	14.6544225004658
NPHP4	3.13595887788729
CCDC173L	5.20288343933573
EGFL6	13.4533128911356
MIR135B	0
STXBP5	15.9904377399598
MPZL1	281.874944698547
SMIM5	3.90965579022199
LRG1	8.29811003770137
WRNIP1	3.04796006370393
LOC124418394	0
KDM2A	63.320173812175
NTN1	7.384874370589
SPAG16	0
TTC37	29.2151196567454
CSAD	5.16370058702469
TCEA3	22.5350500708356
LOC121108774	0
MYH1E	110.554971076103
LOC124418374	2.94380381988176
SYF2	222.622168326096
FBXO9	523.589153604848
LOC121107484	15.0459233777425
CSE1L	28.2613358760336
SMAD2	189.232352607697
LOC101748916	1.43499633908658
ADRB1	0.718905081674239
LOC124417734	0
MACIR	23.5733926800057
FAM105B	1.00811654278815
JMJD1C	4.47240003185092
LOC415661	4.20604143010016
MTMR3	48.9850869895291
KRT75L4	0
LOC100858984	5.76026198812146
RCAN1	72.6992815515223
HDHD5	1.73152147312276
REXO4	29.6853770112188
STX12	81.0708757119172
WNT1	0.951456408910999
TAX1BP3	115.045418219007
MAFB	7.74000519891288
MON2	58.1527673319623
ETFA	196.186070819122
MEIS1	29.5659163385377
LOC101749311	0
ELF5	0
LOC776593	1.3765026100853
LOC124417499	5.20164439461774
LOC107049991	90.0265108250759
VRK3	8.7380946750067
LOC107054644	0.111734909930021
CSTA	7.215572316368
PPP2R2C	95.9858968733693
CXCR7	30.7184767221761
NPAS3	22.1077604172597
SGSH	17.3227354588608
GNA12	15.2398003185197
LOC101747910	0.219603406315438
RUNX3	1.85315145727615
RPL27A	199.267247740021
LOC107054467	28.587621093545
LOC112533456	0
LOC107054108	0
LOC124416951	4.07552681845655
MRPL27	134.711678875278
S100A16	20.5705161738331
RC3H2	31.2802933174296
ST6GALNAC2	13.4144754917429
METTL21A	23.2587540800665
TCF12	104.168467849022
LOC107052489	11.11168498958
LOC124417157	0
KCNJ11	7.08072072568841
MIR1626	0
TLE3	3.07769736942552
RGS2	15.759193889873
MCOLN2	1.91957507255992
LOC112532134	0
DNLZ	14.7538734251504
PHB	248.526807915565
MIR142	6.92928798598194
NONO	61.6903523966884
BMP4	11.9348491823905
TXNDC17	169.362975071593
RPL34	576.174857240197
CNOT1	34.3049154263898
FLAD1	5.60199303843504
MANBAL	19.8474048984068
NIM1K	3.0318746623357
LOC419389	12.3630719369196
GULP1	70.1909450750745
APBA1	188.803838466698
BHLHE23	3.03890209181453
LOC107052003	2.48773896208494
PHF3	70.4701983966758
LOC121108937	19.8087885522363
MPPED1	8.99694786529655
CYLY	0.192303922334725
BUB3	98.7056017863066
CSDE1	60.3562967438514
ARFGAP1	54.5120795727901
AKT3	19.8011231412705
POLR3B	4.46859831891876
RBM3	694.384374113287
EVC2	11.8377402906403
DCAF5	13.9967274630239
LOC418421	0
CHAC1	4.82941495459555
TRIM10	120.531939250345
CREG1	150.030760990803
LOC107052201	1.06775506563368
DBF4	13.9198951644668
CMYA5	283.927513625513
LOC121111264	0
LOC101751851	0
TAF3	53.4598902310821
TRIM29	0
PPP4R1	28.1830788781839
IRF4	3.66263020628008
PCGF3	6.17556851533
LOC420734	0
MRPL48	73.335304321604
LOC121107856	0
PROZ	0.311327526522651
RAF1	37.3616511619068
LOC395944	0.366506634130377
SERINC3	449.378692487282
LOC124417494	0.204449574837109
KRT13	4.32731986113209
LOC101748384	0
LOC420374	13.828244525379
JAC1	0.222714993324294
AFF3	2.07029081865931
SYNE1	67.6419639253201
SLC25A39	22.2766479482661
LOC107051465	0
MC5R	7.39689616679325
LOC124418128	3.3455127570381
UBE2D2	192.593291675574
PPP2CA	469.701979114222
DDIT4	106.46394206138
GEMIN4	8.48495781541432
LOC101749898	0
CLIC5	6.51707876288109
OC3	0.505170529135592
LOC121111540	0
KMT2D	83.7113618756186
PTCD3	16.0460925059458
SLC25A36	25.8844568482093
CCDC43	101.353618135134
CEP250	14.2153522604793
LTA4H	12.0662313776951
PKD2	17.5776522974693
FBXO28	33.7350503956085
PTPN21	9.96543388862119
SRSF1	39.8239591049685
PARVG	11.1495495895999
DTWD2	7.8612734648674
RARRES1	60.3508858818722
PLCD1	80.374508390003
DAP3	40.6057494117293
MOCS3	5.88800523116691
TGM6	0
P2RY13	9.24808738842238
GABRA2	104.165246859822
LOC101750844	1.45896755859895
DCBLD2	1.73936737309691
STEAP4	0.587439501524267
SBF1	1.6937555117475
VH26L1	803.25830847113
LOC121107605	0
CCDC173	8.2612700661459
DTNBP1	37.741733920672
PDE1C	11.535247974071
GPR82	0
HS1BP3	6.73531655794899
TXNDC9	40.1857209667741
NHLH2	4.72778423316631
PSMC6	70.5605179635064
CCDC82	22.7485784583713
SORCS1	3.25757931512315
PLCB4	43.6068889384969
LOC121109817	0.111734909930021
CLEC19A	5.87404406859483
LOC124417407	0
C11orf74	1.39096561139793
TRIP4	14.2661183227463
CDK2AP1	30.5737508358263
LOC124417899	0
EML4	20.5013434368866
SEC61B	166.466790186995
SYNC	17.7807073484223
FOXB1	8.8817750906495
LOC107049895	7.15654581706442
YIPF7	0.852889247336012
MTMR10	36.1526839922366
RPL4	226.615123947367
LOC121107065	0
LRRC39	0.197606533469336
LOC121107548	0.384193290839329
EIF2D	15.1876453165154
ACTG2	30.8726128020078
LOC121110646	0
LOC107051650	17.2646061553802
HIP1	51.3108515394985
MRPS17	18.8301538982174
KCNH7	1.40934455809984
SPTSSA	36.042374728908
KBTBD8	17.3047615491938
ARHGEF39	0.646199224911474
LOC107057537	0
PMP22	35.0943071751092
LOC121110735	0.222714993324294
GLT1D1	16.6056782056567
MIR2184A	6.46969675938989
CDC6	1.28822151520344
KRT222	44.2261629628839
PTK2	126.818117437072
LOC107049536	0.702698211936535
HLX	2.07785115571963
LOC428417	0
NEDD8	193.969984724861
LOC121107465	0.72947337609001
SLITRK5	23.9928095907449
TMEM47	64.1642710667157
ACVR2B	0
EIF3G	419.939751388641
LOC107053297	0
ZNF488	28.0370699135748
CDC42BPA	61.6126929065488
MAML1	14.8002596815178
SUCLG1	86.3665072479229
DROSHA	7.63834143036077
LOC107054351	0.905964049363595
RAB35	53.4624272989331
HSPA4	124.77027972839
HS3ST5	61.2627215973436
RANBP3	22.9080024855578
HACD3	164.884363817534
PDIK1L	24.5984575523495
PEX5	14.7720176516227
RHOV	0.285330079703144
AKAP13	29.2708397432968
LOC112530403	0
RAP1A	173.440890670218
NAT8B	21.8494762356405
COL5A1	32.3976684730038
PRDM1	5.09062308314401
ITGB2	66.8099342307168
RAP1B	133.131261869248
LOC112532245	2192.10433930678
RNF207	2.73669151199126
UPK1B	2.20065627771312
RAN	143.060673632114
SSBP3	13.0913994267306
KPNA2	12.0506236669119
IPP	14.4374004199123
C19orf44	17.4557662337337
SNAP47	29.7890495836706
NKTR	24.800449383657
THOP1	46.8222899871049
PRAP1	7.49024837185987
LOC101750361	0
RBM14	44.1757024767177
SLC20A1	42.2132225208394
TMEM207	0
GATD3AL2	0.646969675938989
PRELID3A	6.71421409155803
GPR180	17.2376586835346
NRP1	1.74221430885456
CALM1	1144.34920097349
LOC121111573	0.535019421633538
LOC112532490	0
CDCA4	24.1179030412386
TCF3	28.6267249790702
HDAC4	21.4052796371899
TEPSIN	10.2954239326666
ADIPOQ	33.0157744781086
LOC121109083	2.56395124176614
TMEM209	2.50823364326673
LOC107054732	0.203570067762656
NDUFB11	468.453890248407
CDC16	16.4228342453889
LOC107049174	0
PMS1	7.47428545943575
AGK	115.696265040847
MRM2	3.60633951821367
STOML2	44.7381058468942
TTC19	13.7038540592672
EIF2S1	106.73339915073
LOC121108029	0.428859623360163
LOC107050420	2.91068799265874
LOC107054952	1.04281254279147
TEF	227.918035144062
LOC107054471	29.1969173399309
ISLR	34.0206994290432
ARL8BL	48.5616389010128
LOC112533174	0.906788751978458
PROC	0.41292443077927
ABCB11	0.599051363232812
HOXA10-AS	0.46399959825845
LOC121111585	0
LMNB2	57.5363751575955
PGPEP1	25.9452013393413
RPE65	1.68722212026762
LOC107052437	0
E4F1	2.77785276385425
LOC101749664	0
LOC107052272	0
LOC101747503	0
APTX	50.6290656614241
MRPL22	47.9297931232496
MAP4	426.189529488536
LOC112532676	0
ARID5B	10.0292811537633
RHBDF2	3.89996477028106
ECEL1	10.2194022702778
RNF144A	39.0904034752014
PACSIN1	373.664742151438
GRAMD1C	2.76279029702385
DUSP27	8.83913215179883
NFKBIZ	6.3747154790325
RRN3	79.5765168629101
WDPCP	5.64863918429109
LOC107056248	0
LOC107053686	0
LOC416924	9.02855707088116
MGAT4A	18.5139666893676
VPS35	65.9506322731863
RNF169	2.81999858941565
GOLPH3	71.4259535422028
PPP2R3C	5.38324722277144
SMTNL1	4.51471433390589
ABHD10	10.4367360631993
LOC107054433	0
LOC107052395	0
COQ7	126.763979611014
LOC101748716	0
LOC121110447	0.154077109436998
EP300	145.32271153379
TM2D1	107.18641040552
GLTSCR2	82.4718893957391
USP10	89.6435542938447
TP63	0.116832580062171
LOC112530966	0
SOX17	7.0763993859127
LOC121108871	0.12470597845957
LOC121106641	0
WDR70	42.5418512530593
TMEM154	0
SPATA20	22.1813187656943
LOC107051853	0
ANO3	24.658511151722
LOC101750366	0
SLC44A3	7.00397104122229
LOC101749586	0.507993343950656
MRPL40	209.509051303441
NUP155	25.8332240392498
LRRC32	4.6310853210294
BORCS5	39.7323767427417
SUPT20H	28.5477005579714
TMEM42	0
HAUS6	11.4814979689842
LOC107051851	0.320402647824828
VIL1	0.569882011520573
TPM3	807.764068450346
MED17	84.8395381449011
PHF10	22.6667619669085
PRAG1	26.0562229554037
RPL22L1	14.8548477303796
NUBP2	14.1583071300959
PECAM1	1.19810272646562
DYNC1I2	192.548420443912
RAD51D	9.71812981388356
UBR5	2.73134669017253
FGFR2	99.5995339276437
ZDHHC13	6.42115016449804
TP53I3	3.48825450671684
THOC1	3.321645318069
HEXDCL	16.4140387807556
KLF12	12.6172576641564
NADK	106.71704396006
LOC101750503	0
LOC124417761	0
NRSN1	42.804196540699
APH1A	4.21264120588498
LOC112529946	6.55491943475225
ABLIM3	29.8102404320965
LOC120017337	5.03684277052985
PSMD3	32.6273829377158
LOC121106431	0
RAB3IP	32.0781317875102
LOC124417884	0
LOC121110747	0
LOC121110091	0
TFRC	83.6465178346894
POLR2B	52.9880059514618
SLC17A6	112.672463328251
GZMM	132.483656444745
CNP	591.943345468315
EIF3K	223.562742149476
STAC	3.90686699697458
LOC101752020	2.29032303966913
LOC100859274	0.0985671615749868
CENPJ	1.32795172297813
SOD1	454.346367560123
TRAFD1	13.9920484329361
LUZP1	0.091724120207213
LOC121108062	1.76682112865716
CDC37	310.729619612786
MAN1B1	20.1275924672127
LOC428024	0
PPIF	83.6333507996088
PRKAR2A	55.225776202102
TLDC1	3.82407273034159
LOC112532111	0
MARCH7	40.6547847989942
ACCSL	2.62597729984413
LOC107053375	0
LOC107054938	11.6077681887142
PHKB	103.171536505508
FAM181B	178.931741599164
MIR1763	0.105882413262123
LOC121107882	7.52027773928054
DTD2	24.1189216540802
MEGF10	47.6032451443607
MUC2	0.174087899159806
CDKAL1	10.7466814218507
BUD31	191.028994552896
KAT6B	22.4206658619189
LOC416263	20.0633809506158
MRPL10	58.1166985117368
MYF5	0.538938765231838
SLIT3	6.60038967087628
PSMF1	96.3912469379299
SCN11A	0
ASIC4	59.8925602567611
LOC107054556	0
GABRG3	0.140702061723222
LINC00954	1.04281254279147
CYBB	2.06027713428315
COG4	184.1511778295
TECPR2	19.25796717266
SYNJ2	5.08038901060566
LOC121108508	0
SRD5A2	0.874470455773997
TTLL12	133.280816989265
VPS37A	24.2360867128635
C1orf210	1.43820600178233
CTNNA1	42.1243195237142
LOC124417498	0
MIR6702	0.41822704191388
LOC121107438	0
PDSS2	1.5393071736556
LOC121111332	0.091724120207213
ETV1	79.3168291109072
RPL5	49.3938173411887
LOC121106654	0
SEPTIN11	109.677821775606
DCHS1	8.15111711328525
LOC427533	1.87879371150272
TTF2	28.9104199572193
WSB2	52.1922285897228
KIAA0513	171.327686111481
COPB2	118.314560583904
LOC421441	1.15257987251799
DIP2B	1046.74888591605
LNX1	1.63015549888502
WDR73	38.3289837235668
ANKRD12	13.3155638880905
CDKN2B	0.483077117043483
SLC9A8	85.9362762804418
TMEM50A	213.631847672032
BACH1	34.288234817251
LOC121113057	0
DUSP15	34.7848935981801
MPZL3	3.8152806634588
GLDN	22.1028261483423
ORC2	0.65050970748274
LOC107050760	20.8312366703006
LOC121107823	0
BIRC2	33.963552181671
LOC121110921	0
LOC107052323	0
MID1	12.7700500080627
NGB	3.36444838962898
REM1	6.62429224143707
NALCN	24.0025675641595
LOC124417566	0.217617323192144
J6367_mgp07	145.466349901856
XPO7	71.5862183447038
KIAA1614	1.17773942986419
NEURL1	42.7623815132051
YARS	69.4048118958589
LOC112531621	0
LOC107054447	0
LOC121108351	0
TRNAR-UCU	0
GLIS1	0
CS	38.247747297959
BBS2	23.1579996940264
PDYN	77.6127569634221
BLB2	585.099657644204
SKA1	54.1283753212265
FDFT1	80.5521983767852
LZTS3	39.4099859481964
RPAP1	14.6779679415763
POU6F1	2.71668072226845
TRIB1	11.5356203624948
SPI1	3.32559854391673
PMS2	31.2868421980934
NHLRC3	11.1043556725759
TMX4	69.1858074286697
WDR36	7.90841944198768
AGBL5	6.04421132463582
PMEPA1	5.49071742994476
UNC13B	0.0985671615749868
IRX2	23.5005103993703
AMER1	14.268528786254
TPST1	12.6292632283898
TMEM203	15.3271625463961
ENS-1	0
LOC121111296	0
ATG13	2.40422634547578
FER1L4	0
LOC124417453	0
GLRA1	19.9351356763917
AVPR1B	1.73293755100884
LOC107048990	10.1782193388784
CLDN15	0.217617323192144
HEBP2	102.691336983042
TMEM87B	28.7612799794986
SMARCD2	22.1086720873833
HDDC2	158.998601064868
FEZF2	0.530816080365585
LOC101751659	0.390114018642363
LOC124417232	0
GNLY	292.229059208117
RASA4B	6.84396713098015
LOC107052279	0.501646728653345
LOC415852	5.42099336999079
SLC32A1	61.0978650456167
CAPZB	142.059758277868
SEC14L2	23.0796340115413
NT5M	74.0103256691726
HOMER1	11.1841000879603
MPEG1	70.062726350731
JAG1	73.1580498566671
NUDT7	98.4910838066883
DPY30	73.1605741078305
LOC107055460	0.315304977692677
LOC112532528	0.091724120207213
SNX30	28.5107234212457
DCP1A	7.54983145414115
CLTCL1	75.7668916993424
LOC121113440	0
MAN2A2	40.7744767569133
TSN	41.5880520468279
RND2	14.449582900661
SYNPO	2.10083690497031
LOC107056139	7.29716916092768
PYROXD2	1.91294241664077
MRPL30	47.0367177751759
MOB3B	29.8522145770967
EME2	6.8770429742129
CHFR	69.8563061674216
FAF1	87.4662947508421
CCDC69	0.830669788573804
NOB1	10.6058584860359
APOBEC2	11.325168995193
ARID1B	26.0545525109372
NEO1	8.4192970829328
PPP1R3B	6.25545193261377
ITPA	16.6706274614745
CREBBP	2.47755407166309
IGSF6	1.32527931206876
BTBD8	9.3680483466106
PRAM1	0.384607844669451
LOC121110032	0
SCHIP1	333.366638508816
ZSWIM6	19.2973553682396
KRIT1	42.0239214731639
ABLIM1	87.9624831663856
AADAT	9.66955172489331
COQ3	14.3558065351989
NIP7	45.8363603760816
ARF3	1645.98319180706
HMBS	68.1413538480613
COA6	104.941216887033
USP33	77.3130608634236
CEBPB	8.8172921248805
LOC124417696	0
ATP6AP2	855.453116841308
LOC121111039	14.2272688190168
PDZD8	3.48442861770912
MEIS2	15.0309623148658
CLC2DL5	1.65394264740772
LOC107053026	0
