genes	fast-breast	fast-breast.1	fast-breast.2	fast-breast.3	fast-breast.4	fast-breast.5	fast-breast.6	fast-breast.7	fast-breast.8	fast-breast.9	fast-breast.10	fast-breast.11
ADPRHL1	5.00131039969913	63.8853594898821	68.1953810611026	22.3309923633295	15.2033637761175	4.27926254116801	7.17687796932805	0.933519747310879	5.80223880803541	18.2156805284367	3.49622634211306	7.75294575087111
BTD	5.62647419966152	1.52835788253306	2.87744223886509	3.10152671712909	3.41300003137332	5.94342019606669	2.26638251662991	3.26731911558808	4.88609583834561	1.63736454188195	2.03946536623262	5.16863050058074
ATP5G1	653.921334760661	883.085184527604	750.436935896015	575.64335869916	919.027826629797	457.881091904977	939.415553143097	746.349037975048	769.254713549537	868.417218900642	933.783785539363	904.941056810012
ARID3B	5.00131039969913	4.58507364759919	4.31616335829763	7.44366412110982	5.2746364121224	4.27926254116801	5.28822587213645	7.46815797848703	3.96995286865581	9.82418725129173	7.86650926975438	3.87647287543556
MARS2	2.50065519984956	5.50208837711903	3.45293068663811	2.79137404541618	6.20545460249694	4.75473615685335	2.64411293606823	3.26731911558808	7.02376276762181	3.27472908376391	5.82704390352177	5.59934970896247
ABTB1	25.631715798458	57.7719279597498	51.2184718517986	33.8066412167071	58.9518187237209	17.8302605882001	46.4608415909131	27.5388325456709	26.8735271109009	67.5412873526306	43.1201248860611	47.8098321303719
HIST1H4D	84.3971129949228	307.199934389146	412.049728605481	287.201374006154	245.425729528754	91.528671019427	247.791155151537	73.281300163904	285.836606543218	366.564986813823	217.348737601362	198.561555063977
MCCC1	6.25163799962391	9.17014729519838	4.60390758218414	15.1974809139326	11.7903637447442	3.56605211764001	6.79914754988973	2.80055924193264	9.46681068679462	7.57281100620404	6.99245268422612	5.59934970896247
DENND4C	26.2568795984204	13.1438777897843	15.5381880898715	33.1863358732813	14.5828183158678	25.6755752470081	23.4192860051757	20.5374344408393	16.795954444313	18.2156805284367	23.016823418911	11.6294186263067
SOX9	1.25032759992478	0.611343153013225	0.575488447773018	0.930458015138728	0.620545460249694	3.09057850195468	1.51092167775327	2.80055924193264	2.1376669292762	0.614011703205733	0.582704390352177	2.15359604190864
PPP2R2D	46.8872849971793	46.1564080524985	43.4493778068629	35.6675572469846	41.2662731066047	47.7850983763762	77.4347359848552	66.7466619327279	62.2977219389065	31.1099262957571	57.6877346448655	58.1470931315333
CNOT8	55.0144143966904	28.7331281916216	34.8170510902676	30.3949618278651	17.3752728869914	66.5663061959469	35.1289290077636	66.2799020590724	61.3815789692167	25.7884915346408	28.5525151272567	59.0085315482968
YARS2	0.625163799962391	0.917014729519838	1.15097689554604	1.86091603027746	0.930818190374541	4.27926254116801	4.1550346138215	1.86703949462176	0.610761979793201	0.204670567735244	0.582704390352177	0.861438416763457
MYADML2	5.62647419966152	7.64178941266532	5.75488447773018	1.86091603027746	3.72327276149817	0.95094723137067	3.39957377494486	6.06787835752071	3.66457187875921	7.77748157393928	3.20487414693697	1.29215762514519
PFKP	29.3826985982324	11.0041767542381	17.8401418809636	19.5396183179133	13.3417273953684	23.5359439764241	19.6419818107925	29.8726319139481	34.8134328482125	23.7417858572883	23.016823418911	21.9666796274682
EEF1B2	879.605466547084	1221.76929129693	909.559491705255	564.167709845782	1068.26900981985	575.560811787098	1940.0234342352	1016.13624494789	1295.73154013128	1145.33649704643	1279.3274890182	1040.61760745026
NID2	20.0052415987965	31.4841723801811	19.8543514481691	37.2183206055491	40.3354549162301	16.1661029333014	15.486947196971	16.3365955779404	36.0349568077989	40.5247724115784	34.3795590307784	26.2738717112854
ANKHD1	1.25032759992478	0.917014729519838	1.15097689554604	3.72183206055491	1.55136365062424	4.99247296469602	3.39957377494486	9.33519747310879	2.1376669292762	2.04670567735244	1.45676097588044	3.44575366705383
TMEM106B	30.6330261981571	90.784458222464	81.1438711359955	62.6508396860077	76.3270916107124	44.4567830665788	50.6158762047346	43.4086682499559	53.7470542218017	46.6648894436357	62.0580175725068	48.6712705471353
