genes	slow-brain	slow-brain.1	slow-brain.2	slow-brain.3	slow-brain.4	slow-brain.5	slow-brain.6	slow-brain.7	slow-brain.8	slow-brain.9	slow-brain.10	slow-brain.11
ADHFE1	8.80551553989245	6.63826694041581	4.73122375559937	7.59797387524142	4.34789572767967	5.86118098759981	17.1519644779259	6.56470962225161	4.30674399458452	8.44212370339334	13.02848433681	4.4396380423625
SEMA6C	2.20137888497311	2.01159604255025	1.18280593889984	0.446939639720084	0.511517144432902	1.49647174151484	0.504469543468409	0.423529653048491	2.5122673301743	0.562808246892889	2.03570067762656	0.467330320248684
LOC121108114	2.01793064455869	0	0	0.446939639720084	0	0.249411956919141	2.52234771734205	0	1.79447666441022	0.562808246892889	0.407140135525313	0
ARFGEF1	39.0744752082728	39.2261228297298	46.1294316170938	49.3868301890693	36.317717254736	44.0212103962284	30.2681726081046	27.1058977951034	26.9171499661533	56.2808246892889	42.7497142301579	36.9190952996461
ACTC1	38.1572340062006	97.7635676679419	26.4159993020965	54.3031662259902	72.8911930816885	25.0659016703737	209.35486053939	26.2588384890064	56.3465672624808	124.099218439882	399.811613085857	32.2457920971592
NR2C2	6.78758489533377	6.83942654467083	8.27964157229889	6.48062477594121	6.13820573319482	7.73177066449337	6.05363452162091	12.2823599384062	7.89569732340496	7.597911333054	9.77136325260751	8.879276084725
DTX1	9.90620498237901	8.85102258722108	7.09683563339905	5.13980585678096	5.88244716097837	6.36000490143809	5.04469543468409	4.87059101005764	8.61348798916905	7.87931545650045	4.07140135525313	6.30895932335724
SMLR1	0.183448240414426	0.402319208510049	0.394268646299947	0.223469819860042	0.767275716649353	0.249411956919141	0.504469543468409	0.423529653048491	0.358895332882044	0.281404123446444	3.66426121972782	0.467330320248684
POP4	29.1682702258937	23.7368333020929	19.9105666381473	21.453102706564	23.0182714994806	14.9647174151484	40.3575634774727	35.1529612030247	43.0674399458452	16.6028432833402	19.9498666407403	25.7031676136776
STK36	6.42068841450491	4.82783050212059	5.12549240189931	6.03368513622113	6.39396430541127	7.73177066449337	7.56704315202614	6.56470962225161	6.81901132475883	6.19089071582178	5.69996189735438	5.60796384298421
KLF2	63.1061947025626	62.9629561318227	54.8033418356927	75.9797387524142	68.7990559262253	61.3553414021086	194.220774235338	39.8117873865581	58.4999392597731	74.0092844664149	89.5708298155689	45.3310410641224
LYSMD3	31.9199938321101	40.2319208510049	29.570148472496	31.956184239986	21.2279614939654	23.0706060150205	38.3396853035991	31.976488805161	36.9662192868505	26.7333917274122	23.6141278604682	30.1428056560401
LOC121108333	0.91724120207213	0	0	0	0	0	6.55810406508932	0	7.53680199052291	0.844212370339333	0	0
EPHX2	30.2689596683803	23.7368333020929	41.7924765077944	39.5541581152274	27.3661672271602	43.1482685470114	26.2324162603573	26.0470736624822	22.6104059715687	39.6779814059487	56.5924788380185	32.0121269370349
FAP	2.38482712538754	1.6092768340402	1.77420890834976	2.90510765818054	0.255758572216451	1.2470597845957	1.00893908693682	0.847059306096981	0.717790665764087	0.562808246892889	1.22142040657594	0.700995480373027
PIGW	5.31999897201836	5.43130931488566	5.91402969449921	12.0673702724423	8.95155002757578	7.85647664295294	1.51340863040523	3.81176687743642	2.87116266305635	6.47229483926822	5.29282176182907	9.34660640497369
LOC769359	1.65103416372983	1.81043643829522	1.57707458519979	1.11734909930021	2.55758572216451	1.2470597845957	2.52234771734205	4.87059101005764	3.23005799593839	2.25123298757156	4.88568162630376	3.27131224174079
HACD2	106.399979440367	91.1253007275261	71.1654906571405	79.778725690035	47.8268530044763	81.8071218694782	42.3754416513464	80.258869252689	54.9109859309527	65.0043525161287	50.4853768051388	62.6222629133237
POLD4	52.4661967585259	77.8487668466945	47.1151032328437	48.7164207294891	44.7577501378789	67.9647582604659	35.8173375862571	79.6235747731162	57.423253261127	43.3362350107525	41.5282938235819	36.6854301395217
LOC121108213	0.550344721243278	0	0	0.446939639720084	0	0	3.02681726081046	0	1.43558133152817	1.40702061723222	0.814280271050626	0
CPSF7	13.2082733098387	14.6846511106168	20.8962382538972	17.4306459490833	14.0667214719048	13.0941277382549	13.1162081301786	17.3647157749881	14.3558133152817	20.5425010115904	21.1712870473163	20.7961992510665
SH2D3C	11.5572391461088	10.0579802127512	7.29396995654902	8.49185315468159	8.95155002757578	6.60941685835723	7.56704315202614	10.5882413262123	6.81901132475883	10.6933566909649	10.1785033881328	8.64561092460066
MRC1	0.183448240414426	0	0.394268646299947	0.223469819860042	0.767275716649353	0.872941849216993	0.504469543468409	0.847059306096981	0	0	2.44284081315188	0.934660640497369
CSPP1	24.5820642155331	31.3808982637838	36.6669841058951	23.0173914455843	22.7625129272641	26.6870793903481	20.1787817387364	29.4353108868701	25.8404639675071	24.7635628632871	21.9855673183669	28.5071495351697
LOC101747364	0.366896480828852	0	0	0	0	0	1.00893908693682	0	0	0	0.407140135525313	0
PDHB	148.409626495271	82.6765973488151	161.847279306128	151.736007684968	162.918210501879	145.03305294848	166.474949344575	105.035353956026	96.5428445452697	178.691618388492	194.6129847811	160.527965005423
ANKRD13D	26.7834431005062	25.7484293446431	28.9787455030461	24.1347405448845	27.3661672271602	16.7106011135824	12.6117385867102	37.0588446417429	31.2238939607378	22.793733999162	25.6498285380947	27.5724888946724
SUPT6H	21.2799958880734	17.7020451744422	20.3048352844473	14.5255382909027	14.3224800441212	25.4400196057524	19.1698426517996	14.6117730301729	17.9447666441022	20.5425010115904	15.0641850144366	16.356561208704
IVD	19.4455134839292	16.293927944657	16.5592831445978	22.5704518058642	17.9031000551516	20.32707448891	27.7458248907625	11.8588302853577	14.7147086481638	24.2007546163942	22.7998475894175	13.0852489669632
RNF130	16.1434451564695	27.7600253871934	15.5736115288479	13.1847193717425	14.0667214719048	16.2117771997442	9.08045178243137	30.7058998460156	30.1472079620917	19.9796927646976	17.9141659631138	19.8615386105691
LOC121111289	0.733792961657704	0	0	0	0.255758572216451	0	3.02681726081046	0.211764826524245	0.358895332882044	0	0	0
TNFAIP2	48.7972319502373	40.4330804552599	13.7994026204982	24.1347405448845	18.6703757718009	22.945900036561	61.0408147596775	33.8823722438793	74.291333906583	28.7032205915373	33.792631248601	8.64561092460066
LOC121107551	6.97103313574819	0	1.97134323149974	0.446939639720084	9.20730859979223	0	5.04469543468409	0.847059306096981	1.43558133152817	0.844212370339333	3.66426121972782	0.934660640497369
ARFIP2	46.7793013056787	79.8603628892447	42.7781481235443	62.5715495608117	54.2208173098876	31.3012005933522	26.2324162603573	89.3647567932315	77.8802872354035	29.2660288384302	43.1568543656832	46.9666971849928
KIF11	7.33792961657704	8.44870337871103	6.50543266394913	7.37450405538138	5.37093001654547	21.6988402519653	15.1340863040523	5.08235583658189	7.17790665764087	12.66318555509	18.7284462341644	8.64561092460066
SH3BP5L_1	6.05379193367606	0	0.591402969449921	3.12857747804059	0.511517144432902	0	37.8352157601307	0.423529653048491	28.3527312976814	6.75369896271467	0.407140135525313	0.233665160124342
ZBTB32	49.1641284310662	32.3866962850589	26.2188649789465	60.5603211820714	20.7164443495325	17.4588369843399	61.5452843031459	30.0706053664428	32.659475292266	34.8941113073591	46.4139754498857	57.4816293905882
LOC107055347	4.2193095295318	10.8626186297713	0	0.893879279440168	2.04606857773161	2.61882554765098	3.02681726081046	0.211764826524245	5.38342999323065	7.03510308616111	10.1785033881328	0
SPTLC1	207.66340814913	152.076660816799	219.016233019621	231.514733375003	179.031000551516	211.127221532053	107.95648230224	145.058906169108	129.202319837536	179.254426635385	148.199009331214	181.090499096365
LOC107057001	0	0	0	0	0	0	0	0	1.07668599864613	0	0	0
DCAF1	18.3448240414426	20.5182796340125	13.7994026204982	21.0061630668439	13.8109628996883	14.216481544391	14.1251472171155	18.4235399076093	19.7392433085124	19.6982886412511	21.5784271828416	15.4219005682066
POLR3C	1.10068944248656	0.804638417020098	45.3408943244939	2.01122837874038	2.55758572216451	1.87058967689356	3.02681726081046	0.847059306096981	2.87116266305635	1.40702061723222	2.84998094867719	3.03764708161645
SRP9	34.6717174383265	32.990175097824	54.4090731893927	44.9174337918684	46.0365429989612	37.9106174517094	51.4558934337778	34.7294315499762	30.5061032949737	36.0197278011449	54.1496380248666	62.855928073448
LOC426355	9.1724120207213	7.64406496169093	10.4481191269486	7.59797387524142	7.92851573870998	8.60471251371036	7.06257360855773	9.74118202011529	8.254592656287	7.597911333054	4.88568162630376	8.64561092460066
TMEM199	103.281359353322	126.1270718679	123.800354938183	151.959477504828	150.897557607706	127.948333899519	135.702307193002	162.63538677062	130.637901169064	114.250074119256	91.6065304931954	91.5967427687421
XCR1	0	1.00579802127512	0	0.670409459580126	0.255758572216451	0.498823913838282	0	0	0	0.562808246892889	0.814280271050626	0
LOC121113449	0	0	0	0	0	0	5.04469543468409	0	0.358895332882044	0	0	0
DMB1	58.1530922113731	61.1525196935275	137.599757558682	115.980836507362	82.6100188259136	88.541244706295	76.1749010637298	77.2941616813496	68.5490085804703	84.4212370339334	63.5138611419488	103.980996255332
HAND1	0	0	0	0	0	0	0.504469543468409	0.211764826524245	0	0.281404123446444	0.814280271050626	0
ZC4H2	7.52137785699147	6.83942654467083	11.6309250658484	14.3020684710427	9.71882574422513	10.4753021906039	11.6027994997734	9.95294684663953	11.4846506522254	12.9445896785364	5.29282176182907	16.1228960485796
ARX	0.91724120207213	4.02319208510049	12.6165966815983	0.670409459580126	2.55758572216451	1.49647174151484	6.55810406508932	3.60000205091217	5.7423253261127	1.40702061723222	2.03570067762656	2.33665160124342
LOC121110652	0.366896480828852	0	0	0	0	0	1.00893908693682	0	0.717790665764087	0	0	0
RPS25	377.353030532474	292.486064586806	127.348772754883	154.194175703429	142.201766152347	134.807162714796	418.205251535311	315.106061868077	460.821607420544	157.586309130009	210.491450066587	159.593304364926
YAP1	18.528272281857	6.83942654467083	25.4303276863466	20.3357536072638	17.6473414829351	26.0635494980502	32.2860507819782	8.25882823444557	19.3803479756304	27.5776040977516	28.0926693512466	22.6655205320612
BTBD6	42.193095295318	163.542758259335	32.3300289965957	19.4418743278236	17.6473414829351	24.4423717780758	27.2413553472941	108.423591180414	118.076564518192	18.0098639005724	8.95708298155689	39.0220817407651
TTK	3.4855165678741	5.63246891914069	1.18280593889984	2.6816378383205	2.55758572216451	2.74353152611055	1.51340863040523	6.14117996920312	3.23005799593839	1.40702061723222	2.84998094867719	2.10298644111908
GAL3ST1	84.9365353118793	71.4116595105337	85.7534305702385	94.3042639809377	71.3566416483898	86.4212430724823	51.9603629772462	78.564750640495	34.8128472895582	101.586888564166	56.5924788380185	82.4838015238928
NCOA6	4.76965425077508	6.83942654467083	2.9570148472496	4.02245675748075	2.04606857773161	4.98823913838282	5.04469543468409	5.71765031615462	8.97238332205109	3.65825360480378	5.29282176182907	3.50497740186513
ELAPOR1	1306.88526471237	1410.32998543198	2231.36340373455	2376.37806439169	2210.52133966679	2300.07706670832	4540.22589121568	1361.01254007132	3092.24218811169	3193.93680111715	2765.29580048793	2095.97648631535
LOC101751752	0	0.603478812765074	0	0	0	0.374117935378711	1.00893908693682	0	0.358895332882044	0.281404123446444	0.814280271050626	0
PIM3	108.234461844511	130.150263953001	168.352711970077	163.579908137551	171.614001957239	190.550735086224	169.501766605386	99.1059388133468	92.9538912164493	188.259358585671	203.977207898182	198.381720945566
LOC112532614	0	0	0	0	0	0	0	0	0	0	0	0
LOC112530392	33.3875797554255	0.603478812765074	0.197134323149974	16.7602364895031	1.53455143329871	0.748235870757422	37.3307462166623	0.211764826524245	54.1931952651886	27.859008221198	3.2571210842025	0.467330320248684
PLP2	43.8441294590478	95.5508120211366	67.025669870991	38.2133391960672	49.361404437775	91.2847762324055	187.15820062678	27.1058977951034	38.0429052854966	112.843053502024	94.0493713063473	71.9688693182974
EPSTI1	13.9420662714964	12.2707358595565	3.35128349354955	9.16226261426172	11.7648943219567	25.6894315626715	15.6385558475207	1.90588343871821	14.7147086481638	26.4519876039658	23.2069877249428	1.86932128099474
HSD11B1A	1.46758592331541	1.81043643829522	0.197134323149974	0.893879279440168	0	0.374117935378711	0.504469543468409	1.27058895914547	0.717790665764087	0	0	0.700995480373027
C6	1.10068944248656	1.00579802127512	1.37994026204982	0.893879279440168	2.55758572216451	0.748235870757422	1.51340863040523	1.27058895914547	1.43558133152817	0.562808246892889	6.10710203287969	0.467330320248684
SIX3	7.52137785699147	120.89692215727	98.1728929286868	31.5092446002659	45.0135087100954	123.084800739596	173.033053409664	36.4235501621702	68.9079039133524	123.536410192989	34.1997713841263	38.5547514205165
NUDT6	1.83448240414426	2.81623445957034	0.985671615749868	0.446939639720084	0.255758572216451	0.12470597845957	0	3.60000205091217	2.15337199729226	0.562808246892889	0.407140135525313	1.6356561208704
EEF1G	3.30206832745967	4.02319208510049	1.77420890834976	6.48062477594121	2.55758572216451	2.36941359073184	4.54022589121568	2.96470757133943	2.5122673301743	5.62808246892889	7.32852243945563	4.67330320248684
CCDC25	31.5530973512813	37.2145267871795	39.0325959836948	28.6041369420854	36.317717254736	25.4400196057524	26.2324162603573	36.211785335646	22.6104059715687	26.4519876039658	30.9426502999238	33.8814482180296
ZNF319	0	0	0	0	0	0.12470597845957	0	0.423529653048491	0.717790665764087	0	0	0.467330320248684
MYBBP1A	17.4275828393705	22.9321948850728	25.2331933631966	27.2633180229251	34.5274072492209	18.0823668766377	34.3039289558518	21.600012305473	29.0705219634455	22.2309257522691	18.7284462341644	26.8714934142993
RSPH1	18.8951687626859	14.2823319021067	23.0647158085469	10.9500211731421	20.4606857773161	12.7200098028762	23.2055989995468	20.9647178259003	32.659475292266	10.6933566909649	7.73566257498095	9.11294124484934
AGTRAP	9.72275674196458	13.2765338808316	17.1506861140477	7.15103423552134	9.20730859979223	15.2141293720676	14.1251472171155	8.8941227140183	8.254592656287	12.3817814316436	15.4713251499619	7.71095028410329
LOC112531699	0.183448240414426	0	0	0	0	0	1.00893908693682	0	0	0	0	0
GPR107	53.0165414797691	47.8759858126958	59.928834237592	49.8337698287893	51.4074730155066	55.3694544360493	38.8441548470675	42.5647301313733	26.5582546332712	48.9643174796813	43.9711346367338	61.6876022728263
ARNTL2	12.1075838673521	14.2823319021067	12.6165966815983	11.8439004525822	11.7648943219567	9.60236034138692	10.5938604128366	11.4353006323092	12.9202319837536	10.6933566909649	9.77136325260751	9.81393672522237
LOC107052576	0	0	0.788537292599894	0	1.0230342888658	0	1.00893908693682	0	0	0	0	0
PHF21A	20.3627546860013	18.9090027999723	23.6561187779968	24.5816801846046	26.087374366078	22.1976641658035	29.7637030646362	16.3058916423669	22.9693013044508	18.8540762709118	18.7284462341644	27.8061540547967
LOC100858426	12.8413768290098	9.8568206084962	29.3730141493461	22.3469819860042	15.0897557607706	17.9576608981781	17.6564340213943	12.4941247649305	8.61348798916905	25.8891793570729	17.0998856920631	18.459547649823
H2AFZ	239.58340198124	283.232722791075	328.820051014156	264.36479689443	263.942846527377	264.376674334289	206.328043278579	401.929640743018	360.330914213572	303.635049198714	278.483852699314	361.947333032606
CYB5R2	61.6386087792472	55.5200507743868	59.928834237592	54.3031662259902	58.3129544653508	46.7647419223389	40.8620330209412	63.3176831307494	45.5797072760195	64.7229483926822	77.7637658853348	56.3133035899665
ABCD2	10.8234461844511	4.42551129361054	3.35128349354955	4.02245675748075	3.58062001103031	5.98588696605938	2.52234771734205	6.77647444877585	7.17790665764087	2.81404123446444	3.66426121972782	3.73864256198947
FBXO33	13.0248250694243	11.8684166510464	17.7420890834976	14.0785986511826	19.1818929162338	16.0870712212846	9.58492132589978	11.4353006323092	7.89569732340496	19.4168845178047	12.6213442012847	16.1228960485796
TMEM8C	0	0	0.197134323149974	0	0	0.12470597845957	0.504469543468409	0	0	0	0.407140135525313	0.233665160124342
LOC121111354	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A7	4.9531024911895	2.61507485531532	6.50543266394913	7.15103423552134	5.62668858876192	5.4870630522211	7.06257360855773	1.90588343871821	8.254592656287	10.130548444072	4.47854149077844	4.90696836261119
ILDR1	0.733792961657704	4.22435168935551	0.197134323149974	2.23469819860042	1.53455143329871	2.36941359073184	4.03575634774727	0.211764826524245	1.07668599864613	4.50246597514311	3.66426121972782	0.467330320248684
GCLC	31.7365455916957	28.3635041999585	33.9071035817955	31.2857747804059	32.7370972437057	27.3106092826459	19.674312195268	35.364726029549	26.5582546332712	22.5123298757156	26.8712489446707	32.7131224174079
SLC41A2	11.0068944248656	18.5066835914623	6.89970131024908	6.48062477594121	9.46306717200868	5.23765109530196	10.0893908693682	15.2470675097457	15.0736039810458	7.87931545650045	6.51424216840501	10.5149322055954
PTCH2	5.87034369326163	6.23594773190576	3.35128349354955	2.23469819860042	4.09213715546321	5.11294511684239	3.02681726081046	3.60000205091217	3.94784866170248	4.50246597514311	3.2571210842025	2.10298644111908
MAP3K8	2.93517184663082	2.21275564680527	1.18280593889984	4.02245675748075	1.79031000551516	3.24235543994883	6.05363452162091	2.11764826524245	4.30674399458452	6.47229483926822	4.47854149077844	2.10298644111908
LOC107051945	0	0	0	0.223469819860042	0	0	6.05363452162091	0	0.717790665764087	0	0	0
LOC121113422	0.183448240414426	0	0	0	0	0	0.504469543468409	0	0	0	0	0
SDHAF3	20.9130994072446	17.7020451744422	28.5844768567462	24.5816801846046	26.5988915105109	21.9482522088844	31.2771116950414	22.0235419585215	28.3527312976814	15.4772267895544	21.9855673183669	25.936832773802
PPP1R2	220.688233218555	257.685453050686	358.390199486652	312.634277984199	361.386862541845	240.557832448511	255.766058538484	346.65902102019	350.281844892875	182.912680240189	265.048228226979	313.578644886867
COG1	5.31999897201836	4.02319208510049	4.33695510929942	5.58674549650105	5.11517144432902	6.23529892297852	4.03575634774727	2.75294274481519	5.02453466034861	7.87931545650045	8.54994284603157	5.14063352273553
SNTG2	0.183448240414426	0	0	0.446939639720084	0	0.12470597845957	3.53128680427886	0	0.358895332882044	1.12561649378578	0	0
CPA6	3.4855165678741	5.23014971063064	3.15414917039958	0.893879279440168	0.767275716649353	0.374117935378711	0.504469543468409	0.635294479572736	6.46011599187678	0.844212370339333	1.22142040657594	1.16832580062171
SH3PXD2B	11.9241356269377	12.2707358595565	6.30829834079915	10.2796117135619	7.92851573870998	10.6000081690635	11.6027994997734	8.68235788749406	10.7668599864613	9.84914432062556	6.51424216840501	5.37429868285987
TRMT10B	13.2082733098387	12.8742146723216	18.1363577297976	18.3245252285234	10.7418600330909	7.73177066449337	11.098329956305	11.8588302853577	7.89569732340496	18.0098639005724	13.8427646078606	14.2535747675849
NEU4	27.5172360621639	16.092768340402	23.8532531011468	20.5592234271239	18.9261343440174	18.7058967689356	3.02681726081046	25.8353088359579	15.7913946468099	18.0098639005724	10.5856435236581	29.2081450155428
PLIN3L	0.366896480828852	0	0	0	0	0	0	0	0	0.281404123446444	0	0
SEC16A	21.096547647659	24.943790927623	18.9248950223975	30.6153653208257	23.0182714994806	15.962365242825	24.2145380864836	28.8000164072974	27.6349406319174	14.9144185426616	21.5784271828416	16.8238915289526
ATRNL1	61.8220570196616	58.1351256297021	78.8537292599894	86.4828202858362	57.5456787487014	73.9506452265253	65.5810406508932	43.4117894374703	62.0888925885935	90.8935318732016	43.1568543656832	55.8459732697178
EHHADH	28.2510290238216	16.293927944657	19.7134323149974	26.592908563345	43.2231987045802	17.3341310058803	36.8262766731939	25.6235440094337	25.8404639675071	23.3565422460549	122.142040657594	23.6001811725586
LOC101750580	0	0	0	0	0	0	0	0.211764826524245	1.07668599864613	0	0	0
RDX	221.055129699383	174.405376889106	88.5133110943381	73.7450405538138	85.1676045480781	59.6094577036747	115.523525454266	182.541280463899	207.800397738703	83.8584287870405	58.6281795156451	55.1449777893448
LRRIQ1	2.01793064455869	1.6092768340402	1.57707458519979	0.670409459580126	2.04606857773161	2.86823750457012	4.03575634774727	2.3294130917667	4.30674399458452	0.844212370339333	1.22142040657594	1.16832580062171
LOC121108228	0.183448240414426	0	0	0	0	0	2.52234771734205	0	0	0	0	0
CAPN1	12.8413768290098	19.1101624042273	11.2366564195485	8.04491351496151	8.95155002757578	15.5882473074463	14.1251472171155	9.3176523670668	9.69017398781518	23.9193504929478	13.8427646078606	14.4872399277092
TNFRSF10B	1.65103416372983	3.01739406382537	2.75988052409963	3.12857747804059	1.79031000551516	2.74353152611055	2.01787817387364	1.27058895914547	4.30674399458452	6.75369896271467	2.44284081315188	2.10298644111908
PRDM10	9.90620498237901	15.4892895276369	13.9965369436481	12.2908400923023	9.71882574422513	14.3411875228506	16.1430253909891	11.4353006323092	12.9202319837536	10.9747608144113	14.6570448789113	13.0852489669632
IPO5	90.8068790051409	87.3032682466806	40.2154019225946	46.0347828911686	39.3868201213334	56.8659261775641	51.4558934337778	72.6353354978162	40.5551726156709	62.7531195285571	54.9639182959172	46.2657017046198
GMEB1	4.58620601036065	2.81623445957034	8.47677589544886	7.82144369510147	10.230342888658	7.73177066449337	8.57598223896296	5.08235583658189	6.46011599187678	5.62808246892889	5.69996189735438	11.2159276859684
LOC112533602	41364.459593366	11382.0127279578	8178.7087988461	9802.28017834088	7966.62376597023	8364.27938724031	17254.8762647935	12532.8777281844	21817.2472858994	14286.6059432525	9130.93181942619	7149.4529043245
DPP8	24.5820642155331	15.4892895276369	14.3908055899481	14.7490081107628	14.5782386163377	13.5929516520932	14.6296167605839	15.6705971627942	17.9447666441022	17.728459777126	10.9927836591835	16.356561208704
LIG1	1.46758592331541	2.81623445957034	1.97134323149974	3.35204729790063	1.79031000551516	3.3670614184084	7.06257360855773	1.05882413262123	0.358895332882044	2.532637111018	2.03570067762656	4.20597288223816
CELA3B	0	0	0	0.223469819860042	0	0	1.51340863040523	0.211764826524245	0	0.281404123446444	0	0
NTF3	0	0	0	0	0	0	1.00893908693682	0	1.07668599864613	0.844212370339333	0.407140135525313	0
LOC121108877	6.42068841450491	10.8626186297713	2.36561187779968	2.45816801846046	1.27879286108225	2.61882554765098	11.098329956305	3.17647239786368	7.53680199052291	4.78387009858956	0.407140135525313	3.73864256198947
ERP29	77.9655021761311	43.8527937275953	66.4342669015411	55.1970455054304	70.8451245039569	76.9435887095549	61.0408147596775	51.2470880188674	56.7054625953629	75.97911333054	69.2138230393032	63.0895932335724
PDK4	73.7461926465993	99.1716848977271	16.5592831445978	57.4317437040308	54.7323344543205	38.2847353870881	347.075045906266	25.8353088359579	56.3465672624808	77.9489421946651	217.819972506042	26.8714934142993
FAM149A	10.8234461844511	6.03478812765074	3.54841781669952	5.36327567664101	3.32486143881386	6.60941685835723	5.04469543468409	4.6588261835334	11.8435459851074	5.34667834548245	5.69996189735438	3.50497740186513
CDH18	8.07172257823475	5.23014971063064	7.29396995654902	10.726551353282	4.60365429989612	4.73882718146368	3.53128680427886	8.47059306096981	5.7423253261127	3.09544535791089	6.92138230393032	4.20597288223816
LRPPRC	96.3103262175737	53.3072951275815	44.1580883855941	80.002195509895	51.6632315877231	68.5882881527637	88.2821701069716	56.964738335022	76.0858105709932	65.5671607630216	64.7352815485248	70.5668783575513
AvBD9	36.6896480828852	30.3751002425087	34.6956408743954	35.9786409974667	63.1723673374634	31.5506125502713	62.0497538466143	41.9294356518006	52.0398232678963	50.65274222036	268.712489446707	39.9567423812625
LOC428291	0	0	0	0	0	0	0.504469543468409	0	0.717790665764087	0	0	0
KLC1	319.933731282759	202.56772148481	138.979697820731	224.140229319622	149.87452331884	171.969544295748	93.3268655416557	264.282503502258	253.739000347605	228.218744115066	98.5279127971257	158.892308884553
ABLIM2	21.6468923689023	20.1159604255025	15.3764772056979	15.4194175703429	15.0897557607706	12.7200098028762	8.07151269549455	28.1647219277246	16.509185312574	14.0702061723222	15.4713251499619	17.9922173295743
DDX24	2.93517184663082	4.62667089786556	2.16847755464971	2.45816801846046	6.64972287762772	6.98353479373594	12.1072690432418	2.54117791829094	11.1257553193433	6.47229483926822	6.92138230393032	2.57031676136776
B4GALT1	6.42068841450491	4.82783050212059	5.51976104819926	3.57551711776067	3.32486143881386	7.98118262141251	9.08045178243137	3.38823722438793	4.30674399458452	7.31650720960756	6.51424216840501	7.71095028410329
SCOC	229.310300518033	168.370588761456	245.037963675417	245.816801846046	209.977787789706	167.854247006582	145.79169806237	223.835421636127	322.288008928075	164.902816339616	128.249142690474	201.419368027183
FAM102B	7.7048260974059	6.03478812765074	3.35128349354955	2.6816378383205	2.81334429438096	2.99294348302969	3.53128680427886	4.02353170396066	3.23005799593839	2.81404123446444	2.44284081315188	2.33665160124342
LOC100859862	0.183448240414426	0	0	0	0	0	2.52234771734205	0	1.79447666441022	0	0	0
SNRNP25	149.510315937757	249.639068880485	241.095277212418	186.820769402995	210.233546361923	208.009572070563	252.234771734205	248.188376686416	212.107141733288	170.530898808545	223.112794267871	212.401630553027
CHIR-IG1-5	0	0	0	0.223469819860042	0	0	0.504469543468409	0	0.717790665764087	0.281404123446444	0	0
SNX22	23.1144782922177	19.3113220084824	19.5162979918474	25.4755594640448	19.1818929162338	15.4635413289867	20.1787817387364	12.070595111882	17.9447666441022	22.793733999162	21.9855673183669	31.3111314566619
SRRM3	8.98896378030688	11.6672570467914	16.5592831445978	13.6316590114626	12.7879286108225	7.85647664295294	6.05363452162091	18.6353047341336	25.4815686346251	10.9747608144113	15.4713251499619	14.4872399277092
NIPA1	26.0496501388485	13.8800126935967	9.46244751119873	21.0061630668439	12.2764114663896	19.9529565535313	7.56704315202614	10.376476499688	10.0490693206972	20.5425010115904	11.8070639302341	10.0476018853467
INPP5A	6.23724017409049	4.42551129361054	2.75988052409963	2.23469819860042	3.83637858324676	6.11059294451895	2.52234771734205	3.60000205091217	2.15337199729226	3.09544535791089	2.03570067762656	3.27131224174079
LOC121110827	0.91724120207213	0.201159604255025	0.197134323149974	0.446939639720084	2.04606857773161	0.374117935378711	1.51340863040523	0.635294479572736	0.717790665764087	1.96982886412511	5.29282176182907	0.233665160124342
CLIP1	63.8399876642203	53.7096143360915	37.8497900447949	46.9286621706088	32.7370972437057	54.7459245437514	71.1302056290457	29.8588405399186	45.2208119431375	57.1250370596282	61.0710203287969	53.7429868285987
MAU2	1.46758592331541	0.804638417020098	0.985671615749868	1.34081891916025	1.27879286108225	0.249411956919141	0	1.48235378566972	1.79447666441022	0.281404123446444	0.814280271050626	0.467330320248684
GOLPH3L	0.183448240414426	0.201159604255025	0.197134323149974	0	0.255758572216451	0	0	0.211764826524245	0	0	0.814280271050626	0
AKNA	15.0427557139829	22.9321948850728	13.0108653278983	24.1347405448845	18.6703757718009	22.945900036561	26.2324162603573	16.7294212954154	24.404882635979	20.261096888144	17.9141659631138	15.8892308884553
DNTTIP2	26.4165466196774	41.4388784765351	39.2297303068447	44.9174337918684	41.6886472712815	55.6188663929684	29.7637030646362	42.5647301313733	39.4784866170248	26.4519876039658	25.2426884025694	43.695384943252
FGF9	8.80551553989245	5.02899010637561	17.5449547603477	17.2071761292232	14.8339971885542	12.7200098028762	7.56704315202614	10.8000061527365	6.10122065899474	9.28633607373267	15.0641850144366	16.8238915289526
DCT	0	0	0.788537292599894	0	0	0	0	0.423529653048491	0.358895332882044	0.562808246892889	0	0
LECT1	5.50344721243278	1.40811722978517	1.37994026204982	2.01122837874038	2.30182714994806	5.98588696605938	2.52234771734205	1.48235378566972	2.87116266305635	3.37684948135733	2.44284081315188	0.233665160124342
GPR65	1.28413768290098	2.01159604255025	0	0	0.767275716649353	1.49647174151484	4.03575634774727	0.423529653048491	2.15337199729226	3.37684948135733	1.22142040657594	0
LNPEP	67.1420559916799	44.4562725403604	48.4950434948935	67.4878855977327	47.5710944322599	74.5741751188231	82.7330051288191	37.4823742947914	57.0643579282449	60.783290664432	60.2567400577463	47.6676926653658
ATPIF1	1043.63703971767	877.257034156162	1073.00212090531	1256.79426689288	1056.28290325394	740.12998215755	1287.91074447485	1129.13005502728	1355.54767229548	850.403261055155	1098.46408564729	1052.42788120004
