genes	fast-brain	fast-brain.1	fast-brain.2	fast-brain.3	fast-brain.4	fast-brain.5	fast-brain.6	fast-brain.7	fast-brain.8	fast-brain.9	fast-brain.10	fast-brain.11
MIR1623	0	0	0	0	0	1.88606241420152	0	2.1348868966535	0	0.620699171939883	0	0
LDHD	1.34538285183188	2.12457919900244	1.88927536849325	1.80016836796317	1.52513088736109	1.88606241420152	4.8448665057872	1.60116517249013	1.33417309142903	2.48279668775953	1.07236965651943	1.9661292148896
LOC112530450	0	0	0	1.50014030663598	0	0.47151560355038	3.22991100385813	1.06744344832675	0.333543272857257	0.620699171939883	0	0
NDUFAF1	256.071202798667	75.3045293868644	71.5225675215304	175.516415876409	98.8284815009989	143.340743479316	292.845264349804	213.48868966535	119.074948410041	197.382336676883	155.493600195317	72.0094824953314
PLSCR5	0	0.708193066334148	1.88927536849325	0.900084183981587	1.83015706483331	0.94303120710076	1.61495550192907	0.533721724163375	3.00188945571532	0.931048757909825	0.536184828259714	0.983064607444798
LOC124417127	1.7938438024425	0	0	4.20039285858074	0.915078532416656	0	0	4.269773793307	0.333543272857257	7.4483900632786	0	0
KIAA0930	13.0053675677081	9.91470292867807	32.9273707080253	7.50070153317989	24.0970680203053	9.4303120710076	16.1495550192907	14.4104865524111	24.682202191437	11.4829346808878	8.57895725215543	18.1866952377288
TRIM65	8.07229711099126	6.60980195245204	4.04844721819983	18.6017398022861	4.27036648461106	5.65818724260456	11.3046885135035	10.1407127591041	8.33858182143143	5.89664213342889	3.753293797818	7.86451685955838
TMPRSS12	0.448460950610626	0	0.809689443639966	8.10075765583428	0	0.47151560355038	0.538318500643022	15.4779300007379	1.33417309142903	0.931048757909825	0	0.245766151861199
FBL	18.3868989750356	10.6228959950122	7.2872049927597	11.1010382691062	8.54073296922213	8.95879646745722	27.9925620334371	17.6128168973914	10.0062981857177	16.138178470437	14.4769903630123	7.86451685955838
USP20	32.7376493945757	33.0490097622602	51.8201243929579	33.9031709299731	34.4679580543607	45.2654979408365	60.2916720720185	21.8825906906984	25.0157454642943	49.3455841692207	35.3881986651412	42.5175442719875
APIP	15.6961332713719	28.3277226533659	20.5121325722125	16.2015153116686	17.6915182933887	11.7878900887595	14.5345995173616	14.4104865524111	27.0170051014378	18.6209751581965	15.013175191272	20.1528244526184
BROX	32.7376493945757	49.5735146433903	26.1799586776922	20.7019362315765	45.7539266208328	26.4048737988213	28.5308805340802	32.0233034498025	38.3574763785846	28.2418123232647	15.5493600195317	39.3225842977919
SREK1	100.903713887391	60.9046037047367	55.328778648731	71.4066785958725	62.2253402043326	57.053388029596	58.6767165700894	58.7093896579713	63.0396785700216	75.4149493906958	84.1810180367752	56.7719810799371
LOC121110485	0.896921901221251	0	2.15917184970658	3.90036479725354	1.22010470988888	2.3575780177519	1.61495550192907	4.80349551747038	1.33417309142903	0.620699171939883	3.753293797818	0.983064607444798
LOC112529996	0	0	0	3.60033673592635	0	6.60121844970532	0	0	0	0.620699171939883	0	0
LOC112531459	0	0.236064355444716	0	1.50014030663598	1.22010470988888	1.41454681065114	1.61495550192907	9.07326931077738	1.00062981857177	0.310349585969942	0.536184828259714	0.245766151861199
LOC112531395	6.72691425915938	1.18032177722358	2.96886129334654	18.9017678636133	2.44020941977775	6.60121844970532	0	25.618642759842	1.33417309142903	17.3795768143167	3.21710896955829	1.4745969111672
ARHGAP19	19.7322818268675	38.9506186483781	33.4671636704519	5.40050510388952	55.5147642999438	10.8448588816587	6.45982200771626	9.60699103494075	33.3543272857257	8.06908923521848	20.9112083021289	20.1528244526184
LOC112533223	13.0053675677081	0	0.269896481213322	0.300028061327196	0	0.47151560355038	0	0	0.667086545714515	8.37943882118842	0	0
NT5C1B	7.17537520977001	15.5802474593512	14.0346170230928	5.40050510388952	9.760837679111	8.01576526035646	13.4579625160755	11.2081562074309	6.67086545714515	12.1036338528277	6.43421793911657	15.4832675672556
RPS6KA5	47.9853217153369	28.7998513642553	21.5917184970658	26.7024974581204	32.9428271669996	24.5188113846198	38.7589320462976	26.6860862081688	25.3492887371516	28.5521619092346	21.4473931303886	30.4750028307887
AP4S1	2.69076570366375	1.65245048811301	2.69896481213322	11.7010943917606	2.74523559724997	1.41454681065114	5.92150350707324	4.269773793307	2.3348029100008	4.03454461760924	8.04277242389572	1.4745969111672
NANOS1	17.938438024425	20.0654702128008	28.6090270086121	16.2015153116686	36.6031412966663	21.2182021597671	26.3776065315081	14.9442082765745	38.3574763785846	19.2416743301364	12.8684358782331	29.4919382233439
BVES	5.38153140732751	11.3310890613464	4.31834369941315	7.20067347185269	3.96534030713884	13.2024368994106	8.07477750964533	13.8767648282478	20.3461396442927	7.4483900632786	10.1875117369346	4.91532303722399
AGR2	0	0.472128710889432	1.07958592485329	1.80016836796317	0.305026177472219	0.47151560355038	3.76822950450115	1.06744344832675	2.00125963714354	21.7244710178959	1.07236965651943	0.245766151861199
SEPTIN6	417.965605969103	499.748240476463	198.913706654218	249.323318962899	495.667538392356	261.21964436691	383.282772457832	317.030704153045	290.849733931528	286.763017436226	300.7996886537	474.328673092115
MRPS35	36.7737979500713	45.7964849562749	28.0692340461855	32.1030025620099	47.8891098631384	27.347905005922	26.9159250321511	26.6860862081688	39.3581061971564	29.7935602531144	41.286231775998	41.2887135126815
ARHGAP36	2.69076570366375	0	0.539792962426644	4.80044898123513	0.305026177472219	0.94303120710076	0	0	1.33417309142903	0.931048757909825	0	0.245766151861199
EYA4	5.82999235793813	9.44257421778863	7.2872049927597	8.40078571716147	5.49047119449994	7.0727340532557	3.22991100385813	11.2081562074309	18.0113367342919	15.827828884467	6.97040276737629	10.0764122263092
CAPZA2	78.9291273074701	147.068093442058	118.754451733862	101.109456667265	74.4263873032214	87.2303866568203	66.2131755790917	67.2489372445853	161.434944062913	78.8287948363652	110.990259449761	92.6538392516722
TOX2	50.2276264683901	15.5802474593512	5.93772258669309	33.9031709299731	17.6915182933887	36.7782170769296	38.7589320462976	29.888416553149	15.6765338242911	48.4145354113109	26.273056584726	16.2205660228392
LOC121109446	0	0	0	0	0	1.41454681065114	0	0	0	1.55174792984971	2.14473931303886	0
OSTN	3.13922665427438	0.708193066334148	5.66782610547976	0.600056122654391	2.44020941977775	0.47151560355038	0	1.06744344832675	7.67149527571692	2.79314627372947	6.43421793911657	1.9661292148896
LOC121112268	0	0	0.269896481213322	4.20039285858074	0.305026177472219	0.47151560355038	2.69159250321511	1.06744344832675	0	0	0	0.737298455583598
TMEM59L	13.0053675677081	4.95735146433903	17.2733747976526	9.30086990114306	17.9965444708609	13.673952502961	6.45982200771626	13.3430431040844	10.339841458575	11.7932842668578	5.36184828259714	17.6951629340064
MYC	25.113813234195	39.4227473592675	25.100372752839	17.7016556183045	40.2634554263329	21.6897177633175	37.1439765443685	26.6860862081688	26.6834618285806	23.8969181196855	18.2302841608303	32.1953658938171
GNAI3	265.937343712101	408.863463630248	319.017640794147	220.820653136816	437.10251231769	298.940892650941	329.450922393529	236.972445528539	214.801867720074	240.831278712675	206.96734370825	478.998229977478
CLBA1	0	0.236064355444716	0	1.80016836796317	0.305026177472219	0	0	0	0.667086545714515	0	0.536184828259714	0
USP7	13.0053675677081	4.4852227534496	8.63668739882631	9.00084183981587	8.23570679174991	15.0884993136122	21.5327400257209	26.6860862081688	8.33858182143143	20.1727230880462	20.3750234738691	8.60181531514198
HYAL2	3.587687604885	0	1.61937888727993	4.50042091990793	2.13518324230553	5.18667163905418	6.45982200771626	3.73605206914363	3.66897600142983	3.41384544566936	3.753293797818	2.94919382233439
DIP2A	67.2691425915938	15.1081187484618	31.847784783172	86.4080816622323	27.1473297950275	88.173417863921	101.203878120888	70.9849893137289	43.0270821985862	56.7939742324993	49.3290041998937	21.1358890600631
UTRN	26.0107351354163	22.1900494118033	38.5951968135051	34.5032270526275	24.4020941977775	29.2339674201236	52.7552130630161	25.0849210356786	39.6916494700136	38.4833486602728	25.2006869282066	60.9500056615774
VPS26B	0	0.472128710889432	0	1.80016836796317	0	1.88606241420152	0	0	0.333543272857257	3.7241950316393	0	0.245766151861199
NCAPD3	0.896921901221251	0.472128710889432	2.69896481213322	5.10047704256232	1.52513088736109	1.41454681065114	1.61495550192907	2.66860862081688	1.33417309142903	3.41384544566936	4.28947862607771	2.21189536675079
SELENOP2	339.484939612244	375.106260801653	329.543603561466	191.717931188078	330.953402557357	259.333581952709	473.181962065216	261.523644840054	384.908936877275	256.659107597142	208.039713364769	312.123012863723
POU6F2	2.69076570366375	1.88851484355773	2.69896481213322	4.80044898123513	3.35528795219441	2.82909362130228	2.15327400257209	3.20233034498025	9.3392116400032	9.00013799312831	12.8684358782331	1.7203630630284
NKX2-5	6.27845330854876	1.65245048811301	0.809689443639966	2.70025255194476	0.915078532416656	4.24364043195342	0	2.66860862081688	7.33795200285966	1.86209751581965	0	0.245766151861199
LOC124417962	1.34538285183188	0	0	0	0	0.47151560355038	0	0	0.667086545714515	0.931048757909825	0	0
TET3	10.763062814655	8.02618808512034	11.8754451733862	11.1010382691062	14.0312041637221	11.7878900887595	13.4579625160755	9.07326931077738	4.00251927428709	5.27594296148901	4.82566345433743	18.9239936933124
RASSF5	39.464563653735	33.2850741177049	56.948157536011	45.0042091990793	33.8579056994163	22.6327489704182	36.6056580437255	38.9616858639264	22.6809425542935	40.0350965901225	43.9671559172966	36.3733904754575
MDH1	169.518239330816	764.140318574545	396.47793090237	104.409765341864	525.865129962105	107.034042005936	165.263779697408	122.755996557576	796.834878855988	112.346550121119	158.174524336616	275.258090084543
VIPAS39	31.8407274933544	15.816311814796	12.4152381358128	30.0028061327196	12.2010470988888	40.5503419053327	30.6841545366523	29.3546948289856	21.3467694628645	17.6899264002867	25.7368717564663	18.9239936933124
PPFIA2	4.03614855549563	1.88851484355773	5.66782610547976	7.20067347185269	6.10052354944438	10.3733432781084	26.9159250321511	8.539547586614	8.67212509428869	4.34489420357918	6.43421793911657	6.14415379652998
SPIN1	193.28666971318	209.389083279463	243.986419016843	209.71961486771	212.908271875609	150.413477532571	152.882454182618	172.925838628934	168.772896065772	162.933532634219	181.230471951783	171.053241695395
SETBP1	14.7992113701506	24.5506929662504	23.2110973843457	48.9045739963329	20.1317277131664	22.6327489704182	27.9925620334371	33.0907468981293	23.6815723728653	41.8971941059421	33.2434593521023	23.3477844268139
EVI2B	0	5.66554453067318	1.61937888727993	0.300028061327196	1.22010470988888	0	1.61495550192907	0.533721724163375	0.333543272857257	1.24139834387977	0.536184828259714	4.91532303722399
PDCL	883.019611752322	325.296681802818	331.43287892996	697.56524258573	517.324396992883	733.678279124391	1040.56966174296	970.306094529016	378.23807142013	665.699861905525	771.033783037469	414.361732037982
DENND6B	36.7737979500713	23.3703711890269	30.4983023771054	31.5029464393555	35.6880627642496	30.1769986272243	31.7607915379383	32.5570251739659	27.0170051014378	32.8970561128138	36.9967531499203	32.4411320456783
TOMM5	78.4806663568595	232.523390113045	231.031387918604	56.4052755295128	310.821674844191	68.8412781183555	80.2094565958103	79.5245369003429	205.796199352928	63.932014709808	66.4869187042046	275.012323932682
MAML2	30.4953446415225	22.426113767248	31.5778883019587	39.0036479725354	18.6065968258053	26.4048737988213	84.5160046009544	20.8151472423716	30.3524378300104	45.3110395516115	29.4901655542843	29.4919382233439
RYR2	84.3106587147976	38.0063612265993	62.0761906790641	127.211898002731	39.043350716444	205.580803147966	65.6748570784487	161.183960697339	189.786122255779	94.6566237208322	136.190946377967	19.1697598451736
USP36	46.6399388635051	41.7833909137147	28.6090270086121	44.1041250150977	39.043350716444	42.4364043195342	54.3701685649452	45.9000682780503	47.6966880185878	38.1729990743028	32.7072745238426	68.5687563692746
RELL2	27.8045789378588	36.589975093931	49.9308490244646	25.2023571514844	51.549423992805	32.5345766449762	30.6841545366523	42.1640162089066	38.3574763785846	28.5521619092346	36.4605683216606	22.3647198193691
LOC112530064	7.62383616038063	5.19341581978375	12.1453416545995	2.70025255194476	16.776439760972	4.7151560355038	4.30654800514418	4.269773793307	4.00251927428709	3.7241950316393	7.506587595636	6.63568610025238
CYP51A1	190.595904009516	171.146657697419	135.757930050301	123.911589328132	101.268690920777	133.910431408308	167.41705369998	102.474571039368	109.735736770038	117.932842668578	209.112083021289	146.476626509275
TRNAF-GAA-7	2.69076570366375	0.472128710889432	0	0.900084183981587	0.305026177472219	0	0	1.60116517249013	0	0	1.07236965651943	0.491532303722399
FBXL4	5.38153140732751	13.4556682603488	5.66782610547976	5.10047704256232	5.49047119449994	6.60121844970532	5.38318500643022	4.269773793307	10.339841458575	2.79314627372947	12.3322510499734	7.37298455583598
LOC101747742	7.17537520977001	7.55405937423091	17.0034783164393	4.20039285858074	4.57539266208328	4.24364043195342	4.30654800514418	4.80349551747038	7.33795200285966	5.58629254745895	2.14473931303886	5.65262149280759
FKTN	54.7122359744963	29.2719800751448	44.2630229189848	35.7033392979363	34.7729842318329	44.7939823372861	54.3701685649452	35.2256337947828	35.6891301957265	47.793836239371	48.792819371634	28.2631074640379
OSBP	5.38153140732751	1.18032177722358	1.34948240606661	3.60033673592635	0.915078532416656	1.41454681065114	1.07663700128604	1.60116517249013	1.66771636428629	4.65524378954912	0.536184828259714	1.228830759306
FRS3	4.48460950610626	4.72128710889432	8.36679091761299	2.40022449061756	8.54073296922213	1.88606241420152	4.8448665057872	4.269773793307	3.66897600142983	1.24139834387977	1.60855448477914	9.33911377072558
FEV	23.3199694317525	3.77702968711545	15.114202947946	1.20011224530878	0	0	0	6.4046606899605	7.0044087300024	13.9657313686474	3.21710896955829	0
ONECUT3	8.07229711099126	0.944257421778863	2.15917184970658	3.60033673592635	0.610052354944438	1.88606241420152	13.4579625160755	3.73605206914363	1.66771636428629	1.24139834387977	3.21710896955829	2.70342767047319
DNAJC11	21.9745865799207	33.5211384731496	22.9412009031324	24.60230102883	33.2478533444718	21.2182021597671	25.8392880308651	22.9500341390251	37.3568465600128	21.7244710178959	24.1283172716871	31.9495997419559
UFC1	57.8514626287707	66.0980195245204	109.847867853822	42.0039285858074	143.057277234471	57.053388029596	61.9066275739475	40.5628510364165	97.0610924014619	43.4489420357918	52.546113169452	131.730657397603
LARP6	11.6599847158763	9.20650986234392	22.9412009031324	9.30086990114306	8.54073296922213	15.0884993136122	27.9925620334371	10.1407127591041	1.33417309142903	13.0346826107375	12.8684358782331	27.5258090084543
MYLKSML	1.34538285183188	4.4852227534496	1.61937888727993	3.90036479725354	3.35528795219441	0.47151560355038	1.07663700128604	5.87093896579713	2.66834618285806	2.48279668775953	5.36184828259714	2.45766151861199
UNC5D	54.2637750238857	29.0359157197	39.1349897759317	60.9056964494207	21.3518324230553	45.7370135443869	34.9907025417964	22.9500341390251	22.6809425542935	27.6211131513248	40.7500469477383	28.7546397677603
LOC121109141	10.3146018640444	0.236064355444716	0.269896481213322	1.20011224530878	0.305026177472219	0.47151560355038	0.538318500643022	0	0	0	0	0
CCDC189	6.72691425915938	19.8294058573561	12.1453416545995	7.20067347185269	11.5909947439443	4.24364043195342	10.2280515122174	9.60699103494075	17.6777934614346	11.4829346808878	6.97040276737629	14.0086706560884
TRNAM-CAU-12	0.448460950610626	0	0.269896481213322	0.900084183981587	0	0	0	11.7418779315943	0	0	0	0.245766151861199
PARG	11.6599847158763	23.6064355444716	67.2042238221172	8.40078571716147	45.4489004433606	6.60121844970532	18.8411475225058	10.1407127591041	3.33543272857257	11.7932842668578	9.65132690867486	54.5600857131863
PLS3	59.6453064312132	87.8159402254343	75.3011182585169	50.1046862416417	60.0901569620271	49.5091383727899	61.9066275739475	44.2989031055601	67.0421978443087	60.8285188501086	54.6908524824909	92.6538392516722
SLC1A3	57.8514626287707	118.268242077803	113.626418590809	47.1044056283697	62.5303663818049	24.9903269881701	26.3776065315081	17.079095173228	138.754001508619	43.7592916217618	55.2270373107506	66.8483933062462
CAMLG	62.7845330854876	63.5013116146286	48.0415736559713	54.9051352228768	66.1906805114715	97.1322143313783	92.0524636099567	69.9175458654021	57.3694429314482	51.2076816850404	58.9803311085686	47.1871011573503
LOC121108741	0	1.4163861326683	4.8581366618398	0.900084183981587	0.610052354944438	0.47151560355038	0	2.66860862081688	0.667086545714515	0.620699171939883	3.21710896955829	2.21189536675079
CRCP	82.5168149123551	56.1833165958424	108.498385447755	102.009540851246	60.7002093169715	74.9709809645104	57.0617610681603	76.3222065553626	65.3744814800224	86.5875344856137	126.539619469293	64.6364979394954
TRIM28	38.5676417525138	54.5308661077294	50.2007455056779	41.7039005244802	70.1560208186103	32.0630610414258	36.6056580437255	36.8267989672729	36.0226734685838	43.1385924498219	37.53293797818	63.1619010283282
PCDHA6	9.86614091343376	1.18032177722358	5.93772258669309	9.60089796247026	6.71057590438881	19.3321397455656	6.45982200771626	10.1407127591041	4.33606254714434	6.51734130536877	7.506587595636	2.94919382233439
NAALADL2	1.7938438024425	1.18032177722358	1.34948240606661	4.20039285858074	1.22010470988888	6.12970284615494	15.6112365186476	7.47210413828725	5.67023563857337	11.4829346808878	2.14473931303886	1.7203630630284
CBX8	8.96921901221251	6.60980195245204	5.93772258669309	12.0011224530878	7.32062825933325	16.5030461242633	9.6897330115744	9.07326931077738	7.0044087300024	14.5864305405873	6.97040276737629	8.60181531514198
LOC101748601	3.587687604885	0.236064355444716	1.61937888727993	6.00056122654391	1.52513088736109	2.82909362130228	1.07663700128604	10.6744344832675	2.66834618285806	14.2760809546173	2.68092414129857	2.70342767047319
GPAM	75.7899006531957	74.5963363205302	84.7474951009831	87.0081377848867	77.4766490779436	50.923685183441	130.273077155611	54.4396158646643	71.0447171185958	46.8627874814612	69.1678428455032	89.2131131256154
SLC2A6	5.82999235793813	2.83277226533659	3.23875777455987	9.30086990114306	3.35528795219441	9.4303120710076	3.76822950450115	3.73605206914363	4.00251927428709	5.58629254745895	5.36184828259714	4.42379073350159
MOV10	14.35075041954	31.1604949187025	54.7889856863044	56.1052474681856	13.4211518087776	50.923685183441	36.0673395430825	33.6244686222926	32.0201541942967	29.1728610811745	53.0822979977117	18.43246138959
SYTL5	7.17537520977001	7.08193066334148	4.58824018062648	6.30058928787111	7.62565443680547	5.18667163905418	10.7663700128604	8.539547586614	7.0044087300024	7.4483900632786	3.753293797818	6.63568610025238
LOC107051961	6.27845330854876	13.6917326157935	7.82699795518634	5.10047704256232	2.44020941977775	5.65818724260456	15.6112365186476	5.87093896579713	2.66834618285806	12.4139834387977	5.36184828259714	8.11028301141958
LOC121107139	0	1.18032177722358	0.539792962426644	0	0	0	0.538318500643022	0	0.333543272857257	0.620699171939883	0	0.491532303722399
ABCC13	8.96921901221251	5.9016088861179	4.8581366618398	6.00056122654391	2.44020941977775	4.24364043195342	4.30654800514418	4.80349551747038	8.00503854857418	3.10349585969942	3.21710896955829	3.19495997419559
LOC107054293	3.13922665427438	2.59670790989187	1.34948240606661	5.70053316521672	3.05026177472219	0	2.69159250321511	1.60116517249013	7.67149527571692	2.17244710178959	2.14473931303886	2.70342767047319
LOC101747500	2.24230475305313	0	0	4.20039285858074	0	0.94303120710076	0	2.1348868966535	1.00062981857177	1.86209751581965	0.536184828259714	0.491532303722399
IQUB	0.448460950610626	2.59670790989187	4.04844721819983	0.600056122654391	5.49047119449994	1.88606241420152	1.07663700128604	2.66860862081688	7.0044087300024	5.58629254745895	0	3.68649227791799
SLC25A17	27.3561179872482	22.8982424781374	11.3356522109595	5.40050510388952	25.3171727301942	11.3163744852091	17.2261920205767	20.8151472423716	27.6840916471524	10.551885922978	5.89803311085686	13.7629045042272
TRIM3	52.0214702708326	15.816311814796	27.5294410837589	48.0044898123513	25.0121465527219	48.5661071656891	41.4505245495127	38.427964139763	19.0119665528637	29.7935602531144	57.3717766237894	29.2461720714827
IL1RAPL1	21.9745865799207	8.73438115145449	8.90658388003963	33.3031148073187	19.8267015356942	16.9745617278137	19.9177845237918	27.2198079323321	11.3404712771467	18.6209751581965	28.9539807260246	14.2544368079496
SLC41A3	21.0776646786994	9.20650986234392	11.8754451733862	13.5012627597238	14.6412565186665	13.673952502961	12.9196440154325	14.9442082765745	17.6777934614346	13.3450321967075	6.97040276737629	12.7798398967824
BCLAF1	52.4699312214432	60.9046037047367	43.1834369941315	33.9031709299731	60.0901569620271	67.8982469112547	56.5234425675173	49.1023986230305	47.3631447457305	37.241950316393	35.9243834934009	53.5770211057415
LOC107055210	5.82999235793813	5.19341581978375	9.98616980489292	45.3042372604065	22.8769633104164	18.3891085384648	6.99814050835928	22.9500341390251	10.6733847314322	33.8281048707236	13.9408055347526	21.6274213637855
LOC107052861	0.896921901221251	0	2.69896481213322	0.900084183981587	1.22010470988888	1.41454681065114	5.92150350707324	0.533721724163375	0.333543272857257	9.62083716506819	0	1.228830759306
IL1B	11.2115237652656	0.236064355444716	0	0	0	0	0	0.533721724163375	0	0.310349585969942	0	0.245766151861199
ADSS2	26.9076570366375	47.2128710889432	83.6679091761299	21.9020484768853	70.1560208186103	25.4618425917205	54.9084870655882	25.618642759842	50.6985774743031	28.8625114952046	28.4177958977649	73.4840794064986
LOXL3	17.0415161232038	15.3441831039065	19.7024431285725	20.4019081702493	12.2010470988888	21.6897177633175	19.9177845237918	25.0849210356786	24.682202191437	34.4488040426635	12.3322510499734	25.0681474898423
SPOP	93.2798777270101	76.9569798749774	61.8062941978508	71.7067066571997	49.1092145730272	80.629168207115	65.1365385778057	59.2431113821346	72.7124334828821	81.6219411100947	69.7040276737629	65.6195625469402
RAB12	13.0053675677081	9.20650986234392	4.58824018062648	10.801010207779	6.10052354944438	11.3163744852091	13.9962810167186	12.809321379921	5.00314909285886	9.00013799312831	10.7236965651943	5.65262149280759
SLC2A11	0.896921901221251	2.12457919900244	3.77855073698651	0.600056122654391	4.8804188395555	0	1.61495550192907	1.60116517249013	3.66897600142983	1.86209751581965	1.07236965651943	0.737298455583598
STAT5A	7.17537520977001	15.816311814796	14.8443064667327	6.9006454105255	10.9809423889999	9.90182767455798	2.15327400257209	7.47210413828725	15.6765338242911	6.82769089133872	8.04277242389572	12.28830759306
LOC121108573	2.24230475305313	1.65245048811301	0.809689443639966	6.30058928787111	3.96534030713884	3.30060922485266	4.8448665057872	5.87093896579713	2.3348029100008	2.48279668775953	1.07236965651943	0.983064607444798
TRAPPC6A	91.4860339245676	91.5929699125497	76.9204971457968	69.3064821665822	90.2877485317768	71.6703717396578	78.5945010938812	64.046606899605	90.3902269443167	63.3113155378681	77.2106152693989	73.2383132546374
LOC121109655	0	0	0	0.300028061327196	0	15.0884993136122	0	0	0.333543272857257	0	0.536184828259714	0.491532303722399
LOC107052688	0	0.236064355444716	0	2.10019642929037	0.915078532416656	6.60121844970532	0	1.06744344832675	0.667086545714515	1.24139834387977	0	0
ADAP1L	0	0.472128710889432	0	0	0	0.47151560355038	0	1.06744344832675	0.667086545714515	0.310349585969942	0	0.491532303722399
LOC101749531	28.70150083908	10.3868316395675	7.01730851154638	36.0033673592635	14.0312041637221	31.5915454378755	44.6804355533708	43.7651813813968	14.6759040057193	26.379714807445	21.4473931303886	12.5340737449212
BTG2	13.4538285183188	25.731014743474	17.0034783164393	12.9012066370694	13.4211518087776	13.2024368994106	19.3794660231488	20.2814255182083	17.6777934614346	46.5524378954912	18.76646898909	22.1189536675079
PTRH2	54.2637750238857	78.6094303630904	74.7613252960902	48.6045459350057	83.8821988048602	57.5249036331464	39.8355690475836	44.2989031055601	59.3707025685918	60.2078196781687	40.2138621194786	78.890934747445
NUDT14	28.2530398884694	14.6359900375724	12.6851346170261	14.7013750050326	8.84575914669434	12.7309212958603	13.9962810167186	8.539547586614	18.0113367342919	15.2071297125271	19.8388386456094	13.0256060486436
LMAN2	6.27845330854876	4.01309404256017	1.34948240606661	5.10047704256232	1.22010470988888	2.3575780177519	2.69159250321511	9.07326931077738	9.00566836714595	6.82769089133872	4.82566345433743	1.4745969111672
LOC107052897	0	0	0.539792962426644	0.300028061327196	0	0	9.15141451093137	7.47210413828725	5.33669236571612	0.931048757909825	0	0
DYSF	12.5569066170975	10.1507672841228	21.5917184970658	14.1013188823782	13.1161256313054	11.3163744852091	6.45982200771626	21.348868966535	17.0107069157201	25.1383164635653	18.2302841608303	13.2713722005048
PSMC3	15.2476723207613	4.01309404256017	8.09689443639966	31.8029745006827	4.8804188395555	30.1769986272243	22.6093770270069	11.7418779315943	5.33669236571612	23.8969181196855	36.9967531499203	5.16108918908519
PRKAG2	19.7322818268675	34.9375246058179	30.7681988583187	18.6017398022861	31.4176962796385	16.9745617278137	12.9196440154325	17.079095173228	31.6866109214394	15.827828884467	24.6645020999469	24.3308490342587
CGN	2.69076570366375	3.77702968711545	6.74741203033305	1.20011224530878	3.66031412966663	5.18667163905418	2.15327400257209	1.60116517249013	5.67023563857337	3.7241950316393	6.43421793911657	6.14415379652998
LOC121107912	0	0	0.269896481213322	5.10047704256232	0	0	0	0	0	3.41384544566936	0	0
MRPL3	24.2168913329738	11.5671534167911	34.0069566328786	19.5018239862677	21.3518324230553	20.2751709526663	15.6112365186476	24.5511993115153	6.00377891143063	8.06908923521848	21.9835779586483	42.7633104238487
CRYBA4	1.34538285183188	2.36064355444716	3.77855073698651	1.50014030663598	4.8804188395555	0.47151560355038	1.07663700128604	2.1348868966535	1.33417309142903	3.41384544566936	5.36184828259714	2.45766151861199
TTLL6	6.27845330854876	9.44257421778863	12.4152381358128	5.40050510388952	8.84575914669434	2.82909362130228	5.38318500643022	6.4046606899605	9.00566836714595	4.34489420357918	5.89803311085686	11.3052429856152
SHC2	9.41767996282314	4.4852227534496	12.1453416545995	7.50070153317989	12.2010470988888	10.8448588816587	10.7663700128604	13.8767648282478	8.33858182143143	7.4483900632786	9.11514208041515	7.61875070769718
SLC9A3	8.07229711099126	1.65245048811301	3.50865425577319	3.90036479725354	1.83015706483331	2.82909362130228	4.8448665057872	2.66860862081688	2.3348029100008	10.2415363370081	8.04277242389572	0
CNTN2	182.972067849135	115.671534167911	111.467246741102	140.1131046398	81.4419893850824	148.99893072192	250.856421299648	78.9908151761795	73.7130633014539	113.587948464999	170.506775386589	184.078847744038
AOC3	0	4.95735146433903	2.15917184970658	1.20011224530878	0.915078532416656	2.3575780177519	1.07663700128604	2.1348868966535	3.00188945571532	4.65524378954912	1.07236965651943	2.21189536675079
PARVB	34.5314931970182	61.8488611265156	53.7093997614511	39.6037040951898	46.058952798305	50.923685183441	48.986983558515	61.3779982787881	48.3637745643023	52.7594296148901	50.4013738564132	47.9243996129339
CIAO1	17.938438024425	64.4455690364074	57.2180540172243	14.7013750050326	84.7972773372768	18.3891085384648	24.224332528936	11.7418779315943	55.3681832943047	16.138178470437	13.9408055347526	66.3568610025238
LOC121107759	2.69076570366375	1.88851484355773	2.15917184970658	1.50014030663598	1.52513088736109	1.88606241420152	0	3.73605206914363	1.00062981857177	1.86209751581965	1.60855448477914	0.983064607444798
TTYH3	117.945230010595	200.182573417119	212.948323677311	142.213301069091	208.637905390998	98.075245538479	118.430070141465	116.351335867616	103.064871312892	85.346136141734	127.611989125812	210.867358296909
AP3B1	43.0522512586201	56.1833165958424	59.6471223481442	42.904012769789	40.2634554263329	43.379435526635	47.3720280565859	35.7593555189461	36.356216741441	55.2422263026496	43.9671559172966	60.2127072059939
GGCT	115.702925257541	117.560049011468	79.3495654767167	98.7092321766473	112.554659487249	123.065572526649	144.26935817233	123.823440005903	128.414160050044	93.7255749629224	94.3685297737097	97.0776299851738
PQLC1	22.4230475305313	11.8032177722358	31.847784783172	29.7027780713924	11.5909947439443	15.5600149171625	10.2280515122174	22.4163124148618	23.348029100008	21.7244710178959	16.0855448477914	21.3816552119243
LOC768709	23.3199694317525	71.7635640551936	36.9758179262251	22.8021326608669	64.0554972691659	34.8921546627281	23.686014028293	28.8209731048223	67.0421978443087	31.655657768934	33.779644180362	67.831457913691
