ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,ontology
GO:0002521,leukocyte differentiation,26,0.5068226729433758,1.6060494270665282,0.017882677799510197,0.13104191764559112,0.10785152529644201,3043,"tags=58%, list=25%, signal=44%",FOSL2/LCK/IRF8/MYH9/TOP2B/TESC/GATA3/BCL6/PCK1/FOS/CHD7/SH2D6/LFNG/CD3E/LBR,BP
GO:0022402,cell cycle process,107,-0.29954336565654943,-1.402342756421292,0.018408941485864562,0.13380157470213755,0.11012280786152615,2489,"tags=32%, list=20%, signal=26%",CCNB3/BCL2L1/CASP2/BRIP1/CHMP4B/MYC/ANAPC5/RAN/CENPT/TOP2A/KIZ/DCTN2/NDC80/UFL1/CHORDC1/FAM175A/DCTN1/NBN/TRIP13/DNA2/PSME3/SPAST/MDM1/CHMP2A/CENPN/MASTL/MSH6/PAFAH1B1/NSFL1C/FEN1/ENSA/RAD51/TIPIN/RB1,BP
GO:0071103,DNA conformation change,18,-0.5310637135743014,-1.655693057633456,0.018676549470912372,0.1346518969919005,0.1108226492374172,2317,"tags=56%, list=19%, signal=45%",BRIP1/TOP2A/XRCC6/DDX1/NBN/MCM8/DNA2/HMGB2/SUPV3L1/RAD51,BP
GO:0006886,intracellular protein transport,46,-0.383468517651896,-1.5192166057465544,0.01890703341643091,0.13522310299431387,0.11129276933124385,2754,"tags=37%, list=22%, signal=29%",SEC31A/HSPA5/RAB11A/RAN/YWHAB/GOLGA7/HSPD1/WLS/DCTN1/SEC23B/NSG1/STRADA/CHP1/PEX5/SPCS3/RAB5B/KPNA1,BP
GO:0009628,response to abiotic stimulus,77,0.3707041100843381,1.4706929494978431,0.020419231896804457,0.1448793120297078,0.11924012611417141,1781,"tags=25%, list=14%, signal=21%",FOSL2/FZD4/VEGFA/XPA/HYOU1/TGFB3/USP28/GATA3/INIP/ASIC1/EYA3/CHRNB2/HSF2/CAPN3/PCK1/MMP2/SUV39H2/STK11/UVSSA,BP
GO:0071705,nitrogen compound transport,139,-0.2776881492497487,-1.3554334540293718,0.020752565564424175,0.14608498909130088,0.12023243538775383,1832,"tags=24%, list=15%, signal=20%",YWHAB/GOLGA7/EXOC8/AACS/SEC16B/SLC48A1/P3H1/ZC3H11A/RAB33B/HSPD1/WLS/DCTN1/AKTIP/NCBP1/SEC23B/HOOK1/NSG1/NUP42/VAMP7/VPS51/CHMP2A/STRADA/CHP1/QKI/PEX5/PAFAH1B1/ARCN1/SPCS3/ENSA/RAB5B/KPNA1/ACTN4/LSG1,BP
GO:0014032,neural crest cell development,20,0.5400582109319666,1.6046128008715814,0.021337317642318734,0.14634695433427278,0.12044804083322348,870,"tags=20%, list=7%, signal=19%",NRP1/CDH2/SOX8/ISL1,BP
GO:0048864,stem cell development,20,0.5400582109319666,1.6046128008715814,0.021337317642318734,0.14634695433427278,0.12044804083322348,870,"tags=20%, list=7%, signal=19%",NRP1/CDH2/SOX8/ISL1,BP
GO:0006082,organic acid metabolic process,79,0.36737809191579407,1.4640450201304112,0.021608275136604037,0.14634695433427278,0.12044804083322348,2505,"tags=39%, list=20%, signal=31%",PCK2/GLDC/LPL/PGK2/ST3GAL1/FASN/ST6GAL1/ENO2/ASL/HSDL1/AMT/ADH1C/RGN/ALDOB/ECHDC1/HPGDS/ACAD11/HAGHL/HMGCL/ASNSD1/PCK1/UGDH/ALDH1A2/PM20D1/HIBCH/DHFR/GCSH/ELOVL6/CYP2C23a/NPL/PTGS2,BP
GO:0019752,carboxylic acid metabolic process,79,0.36737809191579407,1.4640450201304112,0.021608275136604037,0.14634695433427278,0.12044804083322348,2505,"tags=39%, list=20%, signal=31%",PCK2/GLDC/LPL/PGK2/ST3GAL1/FASN/ST6GAL1/ENO2/ASL/HSDL1/AMT/ADH1C/RGN/ALDOB/ECHDC1/HPGDS/ACAD11/HAGHL/HMGCL/ASNSD1/PCK1/UGDH/ALDH1A2/PM20D1/HIBCH/DHFR/GCSH/ELOVL6/CYP2C23a/NPL/PTGS2,BP
GO:0043436,oxoacid metabolic process,79,0.36737809191579407,1.4640450201304112,0.021608275136604037,0.14634695433427278,0.12044804083322348,2505,"tags=39%, list=20%, signal=31%",PCK2/GLDC/LPL/PGK2/ST3GAL1/FASN/ST6GAL1/ENO2/ASL/HSDL1/AMT/ADH1C/RGN/ALDOB/ECHDC1/HPGDS/ACAD11/HAGHL/HMGCL/ASNSD1/PCK1/UGDH/ALDH1A2/PM20D1/HIBCH/DHFR/GCSH/ELOVL6/CYP2C23a/NPL/PTGS2,BP
GO:0060322,head development,34,0.45921110127196885,1.5496273743612645,0.022392721564607327,0.14958241124649183,0.12311092130142214,2490,"tags=35%, list=20%, signal=28%",FZD4/NRP1/CDH2/TGFB3/FYN/DRAXIN/ISL1/MMP2/FLRT3/SIX3/CHD7/CTNNA2,BP
GO:0006913,nucleocytoplasmic transport,24,-0.47183559941103226,-1.591307691600716,0.02258794800702058,0.14958241124649183,0.12311092130142214,1552,"tags=33%, list=13%, signal=29%",ZC3H11A/NCBP1/PDLIM7/NUP42/STRADA/CHP1/KPNA1/LSG1,BP
GO:0051169,nuclear transport,24,-0.47183559941103226,-1.591307691600716,0.02258794800702058,0.14958241124649183,0.12311092130142214,1552,"tags=33%, list=13%, signal=29%",ZC3H11A/NCBP1/PDLIM7/NUP42/STRADA/CHP1/KPNA1/LSG1,BP
GO:0034470,ncRNA processing,38,-0.4029326007606635,-1.5261489492494436,0.02299348067195066,0.15114832147591095,0.12439971354251944,2610,"tags=42%, list=21%, signal=33%",DCAF13/INTS10/DKC1/FTSJ3/RPL7A/NOL11/C1D/DDX1/PUM1/METTL16/UTP15/INTS9/VWA9/RPL35/TRMU/INTS2,BP
GO:0006397,mRNA processing,57,-0.3537666407876436,-1.4676107356194403,0.023417832679585505,0.15219394785651272,0.12526029618709805,1684,"tags=26%, list=14%, signal=23%",DDX1/XRN2/METTL16/NCBP1/TARDBP/TFIP11/PRKRIP1/TDRD3/KHDC4/MBNL1/SMU1/RBM24/QKI/STRAP/SRSF2,BP
GO:1901615,organic hydroxy compound metabolic process,44,0.4262572338253908,1.5205730134551116,0.023493025508052295,0.15219394785651272,0.12526029618709805,3043,"tags=48%, list=25%, signal=36%",PCK2/MOXD1/DIO2/APOB/DISP3/GCH1/FASN/GATA3/LCAT/ADH1C/HAGHL/PCK1/PGP/ALDH1A2/FDPS/P2RY6/CYB5R2/TGFB2/HAGH/PCBD2/LBR,BP
GO:0032880,regulation of protein localization,48,-0.370938387697237,-1.4829811280259952,0.024299963267497386,0.15529641369191802,0.1278137209121049,3024,"tags=48%, list=25%, signal=36%",RDX/PCM1/YWHAZ/SUMO3/TGFBR2/RAB11A/FAM65B/BCL2L1/ABHD17B/RAN/EPB41/VCL/AACS/P3H1/WLS/PGRMC1/DCTN1/CDK9/PDLIM7/CTSD/CHP1/NSFL1C/ENSA,BP
GO:0030111,regulation of Wnt signaling pathway,31,0.47001344151617364,1.5521707011631802,0.02431934890030036,0.15529641369191802,0.1278137209121049,1850,"tags=35%, list=15%, signal=30%",SOX11/WWOX/DKK3/CDH2/DRAXIN/NKX2-5/ISL1/UBAC2/HDAC1/STK11/GSKIP,BP
GO:0140014,mitotic nuclear division,23,-0.4758732388527443,-1.5869243225306053,0.024566547035333366,0.15537555420608956,0.1278788559873503,3673,"tags=61%, list=30%, signal=43%",MIS12/CDC42/KIF18B/SMC2/CCDC61/CDCA9/CHMP4B/ANAPC5/RAN/NDC80/FAM175A/SPAST/CHMP2A/NSFL1C,BP
GO:0001775,cell activation,49,0.4107787069738903,1.4989650222560202,0.02467933858754443,0.15537555420608956,0.1278788559873503,2942,"tags=47%, list=24%, signal=36%",FOSL2/LCK/TGFB3/IRF8/MYH9/TOP2B/GATA3/PRKAR1A/PMS2/BCL6/CAPN3/PCK1/TFRC/RIF1/CHD7/FGA/SH2D6/LFNG/ADORA2B/IGF2/TGFB2/CD3E/IL8L2,BP
GO:0042254,ribosome biogenesis,38,-0.39952337588349296,-1.5132361570002522,0.025184624124218898,0.15744792983952233,0.12958448482023566,2610,"tags=45%, list=21%, signal=35%",DCAF13/RPS17/DKC1/FTSJ3/RPL7A/RAN/NOL11/RPS15/C1D/METTL16/UTP15/ERAL1/RPL35/MTERF3/ZNF622/PNO1/LSG1,BP
GO:0010948,negative regulation of cell cycle process,25,-0.45930082984175186,-1.5674701786889873,0.025878333588292286,0.1606613210273146,0.13222920451912507,1779,"tags=40%, list=14%, signal=34%",NDC80/UFL1/FAM175A/NBN/TRIP13/DNA2/MDM1/MSH6/TIPIN/RB1,BP
GO:0060828,regulation of canonical Wnt signaling pathway,24,0.49953670402164685,1.5549629674464134,0.027962233683204534,0.17240163388127486,0.14189184279172393,1850,"tags=42%, list=15%, signal=35%",SOX11/DKK3/CDH2/DRAXIN/NKX2-5/ISL1/UBAC2/HDAC1/STK11/GSKIP,BP
