ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,ontology
GO:0010562,positive regulation of phosphorus metabolic process,61,0.4493275695563058,1.5880738782406538,0.005807548615767794,0.1634756995581738,0.15107713772933526,4156,"tags=46%, list=24%, signal=35%",FZD4/VEGFA/BCL2/GHR/EFNA5/PDGFC/JAK2/IFNG/TENM1/FGFR3/MUSK/NTRK3/PRRC1/LHCGR/STK11/IHH/NRG1/FGF4/IGF2/ISL1/FGFR2/ATVR1/NTF3/TPD52L1/CNTF/ROS1/PDCD10/TGFB2,BP
GO:0045937,positive regulation of phosphate metabolic process,61,0.4493275695563058,1.5880738782406538,0.005807548615767794,0.1634756995581738,0.15107713772933526,4156,"tags=46%, list=24%, signal=35%",FZD4/VEGFA/BCL2/GHR/EFNA5/PDGFC/JAK2/IFNG/TENM1/FGFR3/MUSK/NTRK3/PRRC1/LHCGR/STK11/IHH/NRG1/FGF4/IGF2/ISL1/FGFR2/ATVR1/NTF3/TPD52L1/CNTF/ROS1/PDCD10/TGFB2,BP
GO:0006412,translation,87,-0.31500248502273,-1.4866296369876004,0.005868358445678033,0.1634756995581738,0.15107713772933526,2804,"tags=31%, list=16%, signal=26%",EARS2/FARSA/NCBP1/BZW2/EIF2A/RPS12/CELF2/CNBP/RPL36/RARS/QKI/EIF3H/LOC422214/RPL13/PAIP2B/PAN2/IARS2/AGO3/EIF3M/METTL14/RPS17/EEF1B2/DENR/RPLP0/RPL35/LTN1/RPS4Y1,BP
GO:0042254,ribosome biogenesis,38,-0.4216046697399997,-1.674122501385992,0.006068810979879558,0.16436363070507135,0.15189772511043576,3868,"tags=61%, list=22%, signal=47%",RPS15/DCAF13/RAN/MRPS7/DHX30/NOL11/METTL16/DIEXF/DKC1/SBDS/MTERF3/RPL7A/EIF2A/RPS12/ZNF622/C1D/ERAL1/RPS17/NOC4L/PNO1/RPLP0/RPL35/LSG1,BP
GO:0032984,protein-containing complex disassembly,34,-0.44022845655744103,-1.7040870799669783,0.0062787407145383795,0.16545330261283567,0.1529047525361267,1751,"tags=32%, list=10%, signal=29%",CAPZA1/PEX5/TECPR1/STMN1/KIF18B/MTPN/DSTN/CAPZB/TWF2/SMARCB1/TFIP11,BP
GO:0043043,peptide biosynthetic process,88,-0.31275643664517666,-1.4786530641698983,0.006796737565968335,0.1663671245165905,0.1537492670296372,2804,"tags=31%, list=16%, signal=26%",EARS2/FARSA/NCBP1/BZW2/EIF2A/RPS12/CELF2/CNBP/RPL36/RARS/QKI/EIF3H/LOC422214/RPL13/PAIP2B/PAN2/IARS2/AGO3/EIF3M/METTL14/RPS17/EEF1B2/DENR/RPLP0/RPL35/LTN1/RPS4Y1,BP
GO:0016055,Wnt signaling pathway,56,0.4567398004626204,1.5906771136644982,0.0068253179288857635,0.1663671245165905,0.1537492670296372,5709,"tags=54%, list=33%, signal=36%",FZD4/WWOX/SOX11/FZD1/LRP1/DKK3/WNT11/GSKIP/LDB1/CDC73/STK11/WNT3A/CPZ/CDH2/ISL1/APCDD1/SFRP2/PTK7/SFRP1/NKX2-5/GATA3/SIX3/FZD7/FRZB/GID8/DRAXIN/DAAM2/HDAC1/UBAC2/FZD10,BP
GO:0198738,cell-cell signaling by wnt,56,0.4567398004626204,1.5906771136644982,0.0068253179288857635,0.1663671245165905,0.1537492670296372,5709,"tags=54%, list=33%, signal=36%",FZD4/WWOX/SOX11/FZD1/LRP1/DKK3/WNT11/GSKIP/LDB1/CDC73/STK11/WNT3A/CPZ/CDH2/ISL1/APCDD1/SFRP2/PTK7/SFRP1/NKX2-5/GATA3/SIX3/FZD7/FRZB/GID8/DRAXIN/DAAM2/HDAC1/UBAC2/FZD10,BP
GO:0034660,ncRNA metabolic process,60,-0.35141203380254016,-1.546831570432131,0.007558488302339532,0.17974453889709863,0.1661120920873592,3840,"tags=42%, list=22%, signal=33%",NOL11/METTL16/METTL2B/DIEXF/INTS10/DKC1/SBDS/EARS2/FARSA/THADA/OCLN/RPL7A/PRL/DDX1/TRMU/RARS/CLP1/IARS2/C1D/VWA9/INTS9/NSUN2/SMARCB1/RPL35/INTS2,BP
GO:0033043,regulation of organelle organization,69,-0.33595553056110344,-1.5204720524316488,0.00792288392975043,0.18392409122634928,0.16997465272848042,2300,"tags=36%, list=13%, signal=32%",ANAPC5/TOP2A/CTTN/CDC42/ODF2/TERF2/TRIP13/FEN1/CAPZA1/FAM49A/NDC80/DBN1/TBCD/TGFBR2/FNIP1/ATF7IP/STMN1/PAN2/RAB33B/MTPN/CAPZB/PAFAH1B1/DCTN1/MDM1/TWF2,BP
GO:0042327,positive regulation of phosphorylation,54,0.45445325879056653,1.572944938290283,0.008504209461846803,0.1928280052395496,0.17820326314175922,4156,"tags=46%, list=24%, signal=35%",FZD4/VEGFA/BCL2/GHR/EFNA5/PDGFC/JAK2/IFNG/TENM1/FGFR3/MUSK/NTRK3/PRRC1/STK11/NRG1/FGF4/IGF2/ISL1/FGFR2/NTF3/TPD52L1/CNTF/ROS1/PDCD10/TGFB2,BP
GO:0022402,cell cycle process,117,-0.28257960775287405,-1.4011976958492665,0.008986415882967606,0.19911785435880067,0.18401606837369328,2394,"tags=27%, list=14%, signal=24%",NBN/ANAPC5/TOP2A/CCND1/CENPN/CDC42/PPP2R2D/PSME3/CENPS/RTFDC1/TRIP13/FEN1/RAD51/DNA2/NDC80/CCDC61/PCM1/STMN1/CCNB3/RAD54L/KIF18B/THOC5/ENSA/PAFAH1B1/DCTN1/MDM1/CHMP2A/MSH6/CENPA/RB1/TIPIN/NSFL1C,BP
GO:0016043,cellular component organization,629,-0.19266343581110948,-1.139113364763105,0.009233441847446483,0.19911785435880067,0.18401606837369328,2403,"tags=21%, list=14%, signal=19%",PLEKHF2/PRELID1/NBN/ACTN2/RELN/ANAPC5/P3H1/TOP2A/PRRX1/CTTN/PPP2CB/EIF2A/TUB4A/THY1/CELF2/AGTPBP1/CENPN/CDC42/VAMP7/PPP2R2D/EEF1AKMT1/SAMHD1/DDX1/RPS6KA5/ABHD17B/TUBB3/ME1/KDM5B/SETD1A/HMGN1/SGK1/CENPS/ODF2/TERF2/TRIP13/FEN1/RAD51/CAPZA1/FAM49A/DNA2/NSG1/TMEM41B/SEC31A/CSRP1/LMNB2/MAEA/LYSMD3/NDC80/CCDC61/TGM2/TUBA1A/DBN1/PEX5/TPM1/MYH11/PI4K2B/TADA2A/VCL/CLP1/PCM1/EIF3H/TBCD/TGFBR2/TECPR1/FNIP1/TLCD1/ACTB/ATF7IP/STMN1/PAN2/TUBB6/EPHB2/RAD54L/PRPF3/CSK/NCDN/RAB5B/KIF18B/EIF3M/BTK/DR1/MCM8/MIER1/SEC23B/LAMB1/PSIP1/ERAL1/RAB33B/OPTN/YWHAZ/TAPBP/BIN2/PDIA3/PRNP/HMGB2/MTPN/MMS22L/DSTN/HOPX/KIF1BP/CAPZB/CDH3/TMEM70/SH3GLB1/PAFAH1B1/DCTN1/TBC1D23/MDM1/CHAF1A/CHMP2A/TA3/OLFM1/CENPA/DENR/NCAM1/CSNK1A1/NEUROD1/ACTN4/STX10/RPLP0/WIPI2/HCCS/TWF2/RB1/PDLIM7/SMYD2/SMARCB1/SUPV3L1/NSFL1C/TFIP11/ZFYVE27/KHDC4/TLN1,BP
GO:0031331,positive regulation of cellular catabolic process,16,-0.5651193122430586,-1.7791565902886812,0.009576202118989406,0.19911785435880067,0.18401606837369328,1156,"tags=31%, list=7%, signal=29%",PAN2/AGO3/METTL14/SUPV3L1/WDR24,BP
GO:0000226,microtubule cytoskeleton organization,58,-0.35093017747697614,-1.5339983345185415,0.009598501697296032,0.19911785435880067,0.18401606837369328,2195,"tags=40%, list=13%, signal=35%",CRIPT/FAM175A/CHEK1/TUBA8A/FOPNL/SBDS/TUBB4B/TUB4A/TUBB3/NDC80/CCDC61/TUBA1A/PCM1/TBCD/STMN1/TUBB6/KIF18B/KIF1BP/PAFAH1B1/DCTN1/MDM1/CENPA/NSFL1C,BP
GO:0032272,negative regulation of protein polymerization,15,-0.5721362678209485,-1.7654852023909708,0.010068344724120687,0.2034303328199784,0.18800147356966432,1751,"tags=53%, list=10%, signal=48%",CAPZA2/HSPB1/CAPZA1/TBCD/STMN1/MTPN/CAPZB/TWF2,BP
