ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,ontology
GO:0051726,regulation of cell cycle,78,-0.32724748360073463,-1.5133707876231075,0.007720869923970059,0.12047008151210425,0.1090081050251412,3506,"tags=47%, list=22%, signal=37%",HSP90AA1/THOC5/CCNB3/CASP2/HSF3/HRAS/MRE11/NDC80/TRIP13/CHORDC1/HSP90AB1/CCND1/DR1/KLHL9/FAM175A/DCTN1/CDK9/BRE/CCND2/FEN1/CDC42/NBN/TIPIN/CCPG1/UFL1/BIRC2/APOA1/PUM1/ASNS/BCL2L1/MDM1/MSH6/ANAPC5/RB1/PSME3/NSFL1C/CSNK2A1,BP
GO:0000280,nuclear division,39,-0.4151724719106331,-1.6568771738490036,0.007914813757088654,0.12156659255028354,0.11000028988059067,2993,"tags=41%, list=19%, signal=34%",NDC80/RAD51/CHMP4B/TRIP13/MIS12/BRIP1/FAM175A/CDC42/RAN/NDEL1/CDCA9/RAD54L/TOP2A/ANAPC5/NSFL1C/CHMP2A,BP
GO:0043933,protein-containing complex organization,224,-0.24061897701383997,-1.303017687455064,0.008873720136518772,0.13419795221843003,0.12142985449973055,2884,"tags=28%, list=18%, signal=23%",EIF3E/RAD51/ING4/MIS12/TGM2/ATF7IP/CENPT/DR1/RPLP0/HMGN1/SNRPC/EIF2S3/RBBP7/FAM175A/CHAF1A/GTF2H5/SMYD2/BRE/CAPZB/PTGES3/EEF1AKMT1/MYH11/KDM5B/CDC42/CENPO/FARSA/TWF2/DBN1/EIF3H/HOPX/APIP/ADRM1/KHDC4/PEX5/KCNJ2/NSG1/CSNK1A1/RPS15/TMEM70/ERAL1/NDEL1/VMA21/EIF3M/APOA1/CENPN/RAD54L/PRNP/RPS6KA5/LMNB2/DSTN/TFIP11/HP1BP3/DENR/MIER1/STMN1/SETD1A/PRPF3/RB1/STRAP/PDIA3/TAPBP/SMYD5/SMARCB1,BP
GO:0016051,carbohydrate biosynthetic process,21,0.5738270546748914,1.6707145431316355,0.00910910910910911,0.13567051900385235,0.12276231574477188,3340,"tags=52%, list=21%, signal=42%",PCK2/CHST10/PGP/ALDOB/RGN/P2RY6/PGK2/DYRK2/LHCGR/PCK1/HAGH,BP
GO:0051607,defense response to virus,16,-0.5692853851771842,-1.7813653879156481,0.009440700599360268,0.13571044818587863,0.12279844591429827,2002,"tags=31%, list=12%, signal=27%",GH/IFNLR1/CSNK1A1/IRF7/BCL2L1,BP
GO:0140546,defense response to symbiont,16,-0.5692853851771842,-1.7813653879156481,0.009440700599360268,0.13571044818587863,0.12279844591429827,2002,"tags=31%, list=12%, signal=27%",GH/IFNLR1/CSNK1A1/IRF7/BCL2L1,BP
GO:0051168,nuclear export,19,-0.5321427897646525,-1.7538675624112412,0.009525962283647636,0.13571044818587863,0.12279844591429827,3804,"tags=63%, list=24%, signal=48%",YWHAE/THOC5/CPSF6/NCBP1/NXT2/ZC3H11A/RAN/STRADA/PHAX/CHP1/NUP42/LSG1,BP
GO:0032392,DNA geometric change,17,-0.5533569103462914,-1.7623512241432004,0.009955577959106518,0.1398047590543101,0.12650320865330839,3073,"tags=65%, list=19%, signal=52%",XRCC6/RAD51/BRIP1/MCM8/DHX30/NBN/SUPV3L1/DDX1/HMGB3/TOP2A/HMGB2,BP
GO:0071705,nitrogen compound transport,149,-0.26373673050921886,-1.36028444947842,0.010395841663334666,0.14393115993039404,0.13023700823599396,3193,"tags=33%, list=20%, signal=27%",KDELR2/HRAS/PDCD10/ATG4A/KLHL20/RAB18/QKI/TIMM9/CPSF6/MAGOH/CHMP4B/COPB1/RAB11A/TGFBR2/TMEM167A/DCTN1/NCBP1/NXT2/HSPD1/YWHAB/AACS/GRP/ZC3H11A/RAB33B/WLS/RAN/STRADA/PEX5/NSG1/AKTIP/RAB5B/RAB5C/PHAX/SLC48A1/GOLGA7/SPCS3/SEC23B/VPS51/LOC422214/PAFAH1B1/VAMP7/CHP1/ARCN1/ENSA/NUP42/KPNA1/ACTN4/LSG1/CHMP2A,BP
GO:0010498,proteasomal protein catabolic process,36,-0.4130061437458752,-1.6183707653916521,0.012058228551029313,0.16462831480085854,0.1489649579768972,3706,"tags=58%, list=23%, signal=45%",HSPA5/PSMC1/TNFAIP1/SKP1/PSMA1/AXIN1/DDB1/KLHL20/DDA1/MAEA/HSP90AB1/YOD1/PSMB5/GID8/CRBN/DCAF12L2/UFL1/ANAPC5/PSME3/NSFL1C/LTN1,BP
