"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
441.324451128912,1.20572512700352,0.281011860381805,4.2906556519192,1.78146369895534e-05,0.000571518814026461,"COPS5"
283.194784525547,1.77392696076724,0.31108014875114,5.70247560922429,1.18079811702847e-08,1.33129417892521e-06,"CRELD1"
131.474881698778,1.91384313399181,0.338633384775755,5.65166702408615,1.58899179799172e-08,1.71081450250442e-06,"INTS13"
26.523197932636,1.41357974430636,0.349169580318896,4.04840462624304,5.15679396951895e-05,0.00135746354030222,"SERPIND1"
1.59763909570765,3.39522622379807,0.834358423058483,4.06926583344396,4.71615129305135e-05,0.0012780663061963,"IRS2"
33.7936922540569,-1.06235885476544,0.262806808944785,-4.04235666127142,5.29166609359695e-05,0.00138382278959687,"UNG"
54.688833889947,1.07214070420963,0.22744672140876,4.71381032695921,2.43126989841799e-06,0.000118114254292656,"KLHL36"
66.547049698524,1.91747056749681,0.313701936361346,6.11239633946064,9.81460597007561e-10,1.56392474597832e-07,"GATAD2B"
16.8657466333715,-1.10853497067583,0.399705715000974,-2.77337783542356,0.00554776659393262,0.0403458302519024,"IRF7"
52.2333559314228,1.5207473731645,0.398397261063934,3.81716322321919,0.000134994867896964,0.002762961584326,"TGFB3"
16.1548880215166,1.22473730104936,0.390273672528083,3.13814993749349,0.00170017882889527,0.0175011517520477,"P2RY6"
7.74607575316179,1.59056513314401,0.532361876747119,2.98775175800118,0.00281037722308724,0.0250647896963549,"FAM208B"
1.12978234822112,3.57191545970287,1.33644665387255,2.67269587555383,0.00752444319290952,0.0495801379754449,"LONP1"
8.75744518341008,1.39563312371822,0.485530345284754,2.87445087062417,0.00404730732084689,0.0323441736907518,"ANKHD1"
1578.12565973989,1.08814269007875,0.341461225994094,3.18672401796382,0.00143894006453137,0.0156192304370703,"YBX3"
3.66092879285025,1.54307829420634,0.565766209546518,2.72741331696564,0.00638330267754584,0.0446382974250149,"LOC124417094"
194.679536939378,1.12455259585574,0.222147466238266,5.06218961169509,4.14468500837846e-07,2.76721399637603e-05,"CCDC12"
8.62074489536952,-1.35695292400765,0.41823528205588,-3.24447262635856,0.00117668326573036,0.0135402139924936,"KAZALD1"
82.8044502151764,2.52263787336084,0.33843904897837,7.45374353513819,9.07282856804681e-14,7.74495530119482e-11,"FAM46A"
503.146257837876,1.03551850862293,0.236758563313396,4.37373201683192,1.22140301258119e-05,0.000419453661016029,"SPRYD3"
31.2550040166427,1.18552930067332,0.257700412958503,4.60041676714046,4.2164647547437e-06,0.000183908650671321,"FOXK2"
11.7703067357712,-1.3838553265436,0.439161348384559,-3.15113188269884,0.00162639034474875,0.0169311768380595,"FSTL3"
6.10335096076007,-1.5191866614486,0.51815669471175,-2.93190588282126,0.00336888825775464,0.0284534159494175,"LOC112533248"
21.71308234871,-1.20932329415108,0.295250100139589,-4.09592848090256,4.20479736039723e-05,0.00116054349316645,"STX17"
19.871805563617,-1.14239425210338,0.283865927741978,-4.02441483974703,5.7117157654047e-05,0.00145545234781133,"SEPTIN8"
2.07294579274676,1.79176565571837,0.639687512320401,2.80100145963288,0.00509442886027782,0.0379573063024815,"LOC100859022"
315.502345335135,1.37248054981873,0.385209891249594,3.56294212842381,0.000366721546675146,0.00585138745569382,"ZYX"
1.63281389475058,2.31053245779315,0.776026909164702,2.97738703452971,0.00290716756667423,0.0256220940924216,"PASD1"
4.98339166477512,2.30688366679955,0.659475447614838,3.49805845713132,0.000468658397574099,0.0068892207987799,"KIF21B"
114.495061901332,1.01888041908051,0.194266238656874,5.24476319778919,1.56483176138891e-07,1.16883152377243e-05,"CNOT8"
2.20029372467056,2.00683493125761,0.635350253414552,3.15862773402908,0.00158513827463435,0.0166467377154263,"CUX2"
11.2634815056794,2.80093047231119,0.499326986055034,5.60941136877085,2.03015935174327e-08,2.03886003467931e-06,"ADGRA2"
127.860798131097,-1.2945600682121,0.341333365588085,-3.79265609144802,0.000149044505201738,0.00294418327548095,"C7"
71.6543859010922,1.65640320649209,0.256999721429971,6.44515564949139,1.15481839085889e-10,2.42126922616747e-08,"PPCS"
199.521563973884,1.05393410318592,0.286851412987479,3.67414645864729,0.000238645824621838,0.00424413132448747,"LEPROTL1"
3499.1709865801,1.03816134935373,0.306116411864765,3.39139395705568,0.000695380669000029,0.0091024034777868,"PKIA"
71.6976306560481,1.45279776993587,0.409498875259348,3.54774544622564,0.000388543540167994,0.00605408585208305,"SMPDL3A"
389.205251962907,3.02233630102175,0.566770760541213,5.33255508476779,9.68403791292443e-08,7.71559580649066e-06,"NDUFAB1"
9.79131119533146,-1.04270541395403,0.322503676519657,-3.23315822382718,0.00122429733736728,0.0139123563233327,"TMEM35A"
250.866300213184,1.5358342225369,0.252503829665453,6.08241952041583,1.18382323021965e-09,1.8615620295204e-07,"CCDC28A"
6.98701041786832,1.94766705466033,0.489611119694033,3.977987787282,6.95009405640815e-05,0.00170398536456431,"NR1D2"
5.35410577711039,2.08332315673267,0.69812937987795,2.98415052679331,0.00284366838256632,0.0252111875668027,"J6367_mgt09"
10.1318913164478,-1.03456552602012,0.324401208584279,-3.18915435159774,0.00142689666679251,0.0155166897769221,"SAMD12"
2.37779066590939,1.59189973161132,0.587239848182574,2.71081694564499,0.00671176686999849,0.0460725593701045,"KLF7"
363.362733289216,1.17858006045427,0.30507793552104,3.86320976782993,0.000111906832244082,0.00241384162153455,"MXD4"
8.16001133565018,1.40550165005105,0.468760570372399,2.99833590725106,0.00271458294947169,0.0244714053949001,"LOC124417163"
