"Genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SMPDL3A",71.6976306560481,1.45281688034847,0.409850406214562,3.54474915315298,0.000392986892776324,0.00609459285713373
"NDUFAB1",389.205251962907,3.02233630102175,0.566770760541213,5.33255508476778,9.68403791292453e-08,7.75949677836266e-06
"TMEM35A",9.79131119533146,-1.04276927936498,0.322683192014545,-3.23155746927772,0.0012311756366389,0.0140393737919951
"CCDC28A",250.866300213184,1.5358287394265,0.252365158131098,6.08574000785274,1.15954477519945e-09,1.83375903330555e-07
"NR1D2",6.98701041786832,1.94793359458399,0.490673974077722,3.96991423530331,7.18985071778606e-05,0.00175639869465591
"J6367_mgt09",5.35410577711039,2.08353537026079,0.700735512534307,2.97335490066059,0.00294563641504264,0.0260512171246486
"SAMD12",10.1318913164478,-1.03459313175252,0.324586375794371,-3.1874200795413,0.00143548122602797,0.0156845898687547
"KLF7",2.37779066590939,1.59240939599095,0.588493571693558,2.70590788512496,0.00681179379347295,0.046614233397403
"MXD4",363.362733289216,1.17857993374261,0.305071469183473,3.86329123761423,0.000111869500503696,0.0024313915489221
"LOC124417163",8.16001133565018,1.40575927275162,0.469694028779667,2.9929255783898,0.00276317120065987,0.0248954682614175
"PRPF40A",61.3464164239725,1.12355849714512,0.253131105245488,4.43864256056356,9.05280136326303e-06,0.000338958316464356
"LOC101747860",18.9838854818008,1.17803704845539,0.33398291482053,3.52723746089953,0.000419919975043526,0.00634845054094106
"PTEN",7.94232316636977,1.17499812721621,0.373229012916481,3.14819611164351,0.00164281437647671,0.0171695530355422
"LGALS3",6.08814736581537,1.37781302705978,0.508229206891311,2.71100717624526,0.00670791744580234,0.0462284746451251
"LOC107051391",206.878192528347,-1.10842634189039,0.232750427345552,-4.76229562511079,1.91403006803937e-06,9.6658518435988e-05
"LOC121109571",40.8150568441429,1.09611887937907,0.241092416371512,4.54646768187848,5.45537421500407e-06,0.000224548433870322
"LRRC58",8.35540336455043,2.38424456497583,0.657154825856888,3.62813217093389,0.000285479111834919,0.00483945478863736
"PURG",3.39760013103024,1.81169555513483,0.561226315517093,3.2281015787109,0.00124614715213143,0.0141831843006322
"PLBD2",41.4589672047321,1.20314938224237,0.326847799320828,3.68106924612145,0.000232257911172285,0.00417555962928162
"LOC107054103",43.400852580307,1.15994199369787,0.326483400918607,3.5528360413859,0.000381101916762511,0.00600977687547409
"PRDM4",1.46234978218321,3.40774970142982,0.867834723713647,3.92672660854978,8.61097632043322e-05,0.00202139305459545
"LOC107051537",4.36824640462532,1.70396606966503,0.509434210933397,3.34482065219566,0.000823357935304987,0.0103405841425608
"ETV3",20.7408409945625,2.63843190273415,0.368601056046888,7.15796078022772,8.18859726799721e-13,4.2790761114808e-10
"NDUFAF5",7.8839971058647,3.05560256962443,0.466355828652459,6.55208401373182,5.67396029794477e-11,1.31144863117304e-08
"STK32C",1.1910940944856,3.41470818712147,0.832685480553276,4.1008379116357,4.11656837342223e-05,0.00115062872744562
"HIST1H101",110.543318292199,-1.18005670741464,0.342971309289037,-3.44068636487653,0.000580240690844776,0.00805301716312167
"CHRNB2",1.73545659171589,2.53363132887978,0.846358650906089,2.99356700161018,0.00275736958409521,0.0248676781373361
"NRP1",29.9459963453795,1.49219206487115,0.311791913974025,4.78585876667559,1.70257755809787e-06,8.82037916843892e-05
"MED13L",205.496646570347,1.03551564676093,0.270826969502957,3.82353223041778,0.000131553386115799,0.00273553658776089
"OSR2",28.8369262322601,3.53867227566442,0.498735148633534,7.09529353477471,1.29077222635492e-12,5.96684284175374e-10
"GNA11",7.56839755627384,2.09717787410022,0.494441406001301,4.24150940565586,2.22021583665106e-05,0.000689799827932232
"UGCG",80.6782922726502,1.10794290837007,0.278984280146922,3.9713452951062,7.14679046782706e-05,0.00174943532857054
"NRDC",76.0328909452623,1.08065088341515,0.278708421055043,3.87735282387368,0.000105599167373165,0.00232028590979538
"LOC107049991",395.933993349047,-1.30146512451871,0.231257453385824,-5.62777590717208,1.82548028641959e-08,1.87525192841685e-06
"NVL",15.1060482439434,-1.09243863644154,0.262087753925033,-4.16821701922792,3.06991579221167e-05,0.000906568007532974
"ZNRF1",33.1042521152174,2.2590675723243,0.372501666678871,6.0645837976124,1.32295789185866e-09,2.06501700029211e-07
"TLCD1",7.19593033569953,-1.74456769154142,0.512997075641473,-3.40073613355385,0.000672046644156767,0.00895416730765241
"LOC112531635",33.670038627883,1.9784102700333,0.377746324656684,5.23740441904071,1.62850588545597e-07,1.21571504579474e-05
"GLUD2",9.96045885939118,2.23641396083725,0.531772849669716,4.20558131583116,2.60411935171943e-05,0.000788385654617529
"VPS37D",13.0002636857876,2.31425674203887,0.414880291811407,5.57813130128356,2.43116123009179e-08,2.39509236266174e-06
"MND1",1.18455521745549,-2.19315852966798,0.809844637848867,-2.70812255483165,0.00676650304449982,0.0465521465894924
"SLC18A2",11.6454107497792,1.09550599743044,0.384236577424993,2.85112366129248,0.0043565022942052,0.0343124515557354
"COLEC12",205.713327670384,1.35886046770774,0.244076310858474,5.5673590891648,2.58629070127335e-08,2.48677023508835e-06
"DSC1",2.25941242500393,2.53445792715005,0.716880240992242,3.53539933482067,0.000407159343893408,0.00624189815593734
"VCPIP1",53.5531036048065,1.20532552814786,0.303397778750443,3.97275660063183,7.10456362295613e-05,0.0017426479629451
"LOC112533211",2.24886709039538,-2.23399174059182,0.725054334770909,-3.08113700374977,0.00206211742005312,0.0199714659722953
"TARBP2",32.764176019005,1.5868477170858,0.364839477638458,4.34944082081574,1.36485108698654e-05,0.000459499865952136
"MFSD4B",6.07346663799035,1.63224382443883,0.523381596131485,3.11864963633299,0.00181681861534111,0.0184016177682475
"LOC107055082",15.3642370189989,-1.12233449106649,0.291128085074691,-3.85512270579647,0.000115671596588969,0.0024914998555606
"PDCD2L",8.32557735924604,4.1100226681036,0.592908389005823,6.93196916136607,4.15022446811986e-12,1.48289185277597e-09
"KHK",19.6135381918759,1.07966459027096,0.390117383848985,2.76753775906817,0.00564815021738577,0.0409318480276471
"ERBB4",14.7581424929319,2.51027347452544,0.580736243859595,4.3225707041153,1.54221636594609e-05,0.000505065354286268
"IGLL1",199.928144830109,-1.31321563717102,0.40609230269864,-3.23378608371593,0.0012216091832601,0.0139917721214278
"PTPRJ",42.7221663780302,1.25719906309244,0.344054240209988,3.65407228326884,0.000258113550047289,0.00448304444800342
"PRKCDBP",905.108256593908,1.04913985087917,0.244911856079702,4.28374464051159,1.83773823536276e-05,0.000592165572408176
"SDC2",373.596634373338,1.83354658973745,0.30463209349675,6.01888845226681,1.75618834474522e-09,2.67185160955604e-07
"LOC771012",48.2017609956741,1.20684467437554,0.335075299935028,3.60171183793478,0.000316128669419677,0.00521200339884101
"UBFD1",517.115102416087,1.96568107050236,0.403167981787018,4.87558823939738,1.08484688780013e-06,6.03324391826038e-05
"FZD4",50.9079216797265,2.49621878174068,0.357934944574031,6.97394546014882,3.08173594610521e-12,1.15748076050745e-09
"NFAT5",1.40843945367161,3.56129553145669,0.991481144654465,3.59189435992534,0.000328282931117829,0.0053536398223951
"ZBTB18",31.1381401753799,1.19552494434115,0.311930237635227,3.83266769327827,0.000126761133357558,0.00266353507311973
"SLC4A10",1.11510535587173,-2.40722178204468,0.896743424540312,-2.68440416307336,0.00726592113586711,0.0486513126083492
"TNFAIP8L1",9.18231525709302,-1.08572486119632,0.306113588406234,-3.54680387384663,0.000389934760835433,0.00606290542106218
"FBXO46",154.967775796078,1.1025926752527,0.383531221399842,2.87484463775431,0.00404226347662769,0.0325848187294354
"KRT18",22.8256226581603,1.21153512693512,0.444709300427051,2.72433053631146,0.00644319866957903,0.0451286741315095
"XPA",49.1902103626167,1.658689364323,0.268796545969214,6.17079865495361,6.79459020339513e-10,1.16663113792294e-07
"SPIA5",18.8722789537687,1.4861530630355,0.388568204887829,3.82469034867256,0.000130936550302856,0.00272742876618723
"MTCL1",865.058863245983,1.51702079944937,0.343518737791115,4.41612241941757,1.00487189017058e-05,0.000363795679982406
"OGFOD3",3.52761856356808,3.86254298820554,0.741263101304227,5.21075847618684,1.8807015789337e-07,1.3783019681222e-05
"PLPP3",205.945557685193,1.38162106103203,0.325997722564113,4.23813102179052,2.25388229067137e-05,0.000696385893356792
"FAM134A",2.09248632593747,2.91000870914328,0.808835048533859,3.59777771057045,0.000320947732429464,0.00527697531079466
"LOC416147",20.3491047764812,-1.1146516058899,0.384134271604589,-2.90172392386085,0.0037111544023603,0.0305928427722692
"TMEM115",6.24127438178153,2.29706781642171,0.531322778557875,4.32330009011933,1.53712423146074e-05,0.000504773118522585
"APRT",19.3505340421659,-1.03612517199729,0.278152393511593,-3.72502698580627,0.000195294329025104,0.00365224823564505
"CREB3L4",29.6106003399054,1.10893099469932,0.303113880060579,3.6584632629746,0.000253732102246312,0.00442031535002707
"EFNB1",61.1860456531091,1.58563289597785,0.317036587813933,5.00141925861392,5.69098004314668e-07,3.72832956191141e-05
"LOC107053537",6.91838891106205,1.54299414247923,0.498475072611747,3.09542889355479,0.00196528488638779,0.0193354325571071
"LOC107052201",9.14608384515125,1.4155561947287,0.417939992579345,3.38698430363769,0.000706654306532338,0.00928227115870182
"POLR1A",12.9889865908344,-1.11260944149262,0.259318895554936,-4.29050663320027,1.78265960908163e-05,0.000577514443168519
"LOC107049717",54.4712814100853,1.55004161420343,0.323088326412716,4.79757851796661,1.60595263881282e-06,8.5786421181739e-05
"SAV1",85.2796670957449,1.02122246962116,0.215491236168919,4.73904409189359,2.14728781123615e-06,0.000106645670261352
"BRF1",25.5203349617554,2.30633188261057,0.274045570143642,8.41586996426069,3.89989729708642e-17,7.81214426894694e-14
"IKBIP",50.7514768011725,1.62216597918545,0.248421873620901,6.52988384453183,6.58207172561899e-11,1.4926400013248e-08
"SPEN",49.641127503998,1.33959017498763,0.198098580987751,6.76224013472595,1.35874247710511e-11,3.75748775119088e-09
"TRIM33",9.26139389006306,2.0579637888539,0.414440801642421,4.96563991937625,6.84749025404698e-07,4.26424794628967e-05
"GPT2",94.1126452861703,2.05603468480222,0.443112065307272,4.63998804315219,3.48429337374667e-06,0.000159230882353845
"LOC121109525",750.512238967482,3.65094152529375,0.411751489392417,8.8668568769019,7.52395186194936e-19,4.52151887143847e-15
"PARP14",40.8299614101639,-1.00179146323545,0.332982235042346,-3.00854327291079,0.0026250341570723,0.0239743811047507
"PTPN12",34.8679612544168,2.72174877336909,0.371138012260918,7.33352198765252,2.24181681245633e-13,1.49691090382848e-10
"KIF23",5.86219904584463,-1.20920615906211,0.431014419913981,-2.80548887274684,0.00502403160030661,0.0377871312916678
"NAAA",25.5508569427627,1.79104227616245,0.328878718001223,5.44590506508782,5.15426231767845e-08,4.49421370027491e-06
"SUSD1",2.94657804562452,2.03485653163456,0.637998550745719,3.18943754536141,0.00142549937532717,0.0156323695183004
"CTCF",7.55927593995489,3.48762434201975,0.610909176361406,5.70890809464044,1.13703265204063e-08,1.30152337570251e-06
"LMNA",3.15358140764618,2.58538907699518,0.883355095372483,2.92678345383292,0.00342487253344833,0.0289272965421753
"KPNA1",84.6586107719893,-1.06582322707597,0.282627397454836,-3.77112493931623,0.000162513276290656,0.00316245227119169
"MAP7D1",213.917927105642,1.26310163083903,0.363382605533589,3.47595512719795,0.000509037450636645,0.00734468321632873
"PLPPR1",3.53053717305965,2.69063862857488,0.837511506653335,3.21265870044768,0.00131512468637705,0.0146929717100897
"MON1A",32.5843191813195,1.35418786551067,0.253141811647991,5.34952269123265,8.81865040505466e-08,7.11351404150013e-06
"RMI2",4.08158916145571,2.15730911284375,0.547707137506057,3.93880043752377,8.18900061908866e-05,0.00193433945551059
"PSMC3",50.9245293215379,1.09429722027551,0.33238042042386,3.29230349633722,0.000993703129891596,0.0119792556852228
"TESK1",18.1505176545512,1.07655033771682,0.291647853633742,3.69126782283395,0.000223139027258019,0.00405122049639597
"SLC37A2",18.9427625056661,1.22936028351951,0.413354037482379,2.97410977525996,0.00293839933029192,0.0260255133019739
"J6367_mgt10",5.35410577711039,2.08353537026079,0.700735512534307,2.97335490066059,0.00294563641504264,0.0260512171246486
"SERPINC1",177.733746086119,1.6197896161809,0.351140972508795,4.61293253421267,3.97027201358128e-06,0.000175782217726858
"JADE2",168.704452515719,1.85308685277008,0.346265540210127,5.35163519778942,8.71629796091386e-08,7.07845845893403e-06
"ELOB",4.99720147256164,1.76429533438563,0.519868758306027,3.39373217989579,0.000689470848820779,0.00911633677885253
"ALKBH5",47.2003848285453,1.4549099800453,0.268349549203598,5.42169712735926,5.90358463786269e-08,4.96190096241061e-06
"SETDB2",131.416477727961,-1.09123230798803,0.311371111670997,-3.50460356496093,0.000457287667989166,0.00681058300069614
"N4BP3",3.87421282381138,-1.25096248498825,0.467023431747139,-2.67858612641422,0.00739337155413723,0.0492401183049839
"LMAN2",6.7695511861823,1.10910215683864,0.376647762363133,2.9446667886197,0.00323302639066008,0.0277357203350061
"NFATC1",76.5545801803935,1.49866716755557,0.351999823273802,4.25757931812891,2.06652350667367e-05,0.000650197539966251
"LYSMD2",44.4746820541754,1.40729085459648,0.385856486389939,3.64718724249798,0.000265126724852684,0.00456526949284298
"PLXNA4",69.6699873422819,1.03096790612439,0.368153729302867,2.80037338770579,0.00510435268526927,0.0382238099216519
"BBS9",17.4989064296738,1.14697833467061,0.353585797033242,3.24384730465509,0.00117926946181901,0.0136702553874094
"UBTD1",0.729054947815314,3.27405732774725,1.02749172010793,3.18645616667679,0.00144027310499205,0.0156945223755864
"SMUG1",132.619458262339,1.10501412836157,0.272710335661154,4.05197010843976,5.07881550289063e-05,0.00135348743967278
"TRIB1",302.981220420467,2.31135799848473,0.390539056090208,5.91837861653161,3.25130824306324e-09,4.59734985569142e-07
"VH26L1",177.933973204809,-2.02030564360138,0.403992242388214,-5.00085256998569,5.70773474824611e-07,3.72832956191141e-05
"DCLRE1B",2.98725521305212,2.22257114548291,0.804515445586095,2.76262085169012,0.00573393302331895,0.041366231096801
"SIX1",97.3213762457004,-1.0148275049611,0.361703306545535,-2.80569042802859,0.00502089039773668,0.0377871312916678
"HAO1",2.42170785180559,1.97486599855439,0.652605815003375,3.02612381494666,0.00247710845163081,0.0229725050001163
"IPO9",8.43355628742863,1.93555348831967,0.39914321170051,4.84927071682727,1.23916209548001e-06,6.73913539618745e-05
"NAA15",5.45569968928356,2.7245382734221,0.596641328497073,4.56645918291505,4.96031569256517e-06,0.00021066443218707
"SUDS3",22.6506167635065,-1.02624099050588,0.219695903339411,-4.67118856067344,2.99461878199969e-06,0.000142262146801795
"CDYL",46.0943939372275,1.12783295518352,0.271683315880402,4.1512779374351,3.30623960701413e-05,0.000962171763600553
"ZBTB44",63.1218347490049,1.01889554050295,0.226755104380071,4.49337422100605,7.01034341118515e-06,0.000275350710650439
"SH3BP5L_1",18.2535997814086,1.44822101197029,0.455849434118386,3.17697227105514,0.00148821264310642,0.0160276234386166
"SCG3",10.7175489901828,2.4331053572787,0.36293509676964,6.70396822719801,2.02834384075698e-11,5.18694991958683e-09
"SEPTIN4",5.11644283458567,-2.10770305883388,0.496444116432475,-4.24559983504319,2.1800941095507e-05,0.00068235810163255
"CBX6",143.88498951864,-1.08555389936403,0.311564614257971,-3.48420150969138,0.000493607700457809,0.00716506153599324
"PPM1J",15.6600746747435,4.46934158861215,0.66220291103183,6.74920256941807,1.48659918168826e-11,3.9705412366025e-09
"TOX",1.16665994038539,2.8573199993418,0.989797114317986,2.88677341852085,0.00389214408745287,0.0316720919343913
"A2ML2",16.7102390379929,1.09299006632431,0.289739132256271,3.77232463496706,0.000161733634973733,0.00315564376420341
"IER5L",26.2386460092427,1.89497799961384,0.44812323763715,4.22869835897289,2.35047229964265e-05,0.000722514746020588
"ARL9",2.88007430252819,2.46432045329273,0.651486389974776,3.78261233268149,0.000155191018534867,0.00304618125993271
"GNMT",82.3959730042091,1.5243446535196,0.275640315323228,5.53019485459552,3.19875272142737e-08,3.02722905187681e-06
"PTP4A2",429.115583936282,1.34917937457225,0.288287551229335,4.67997792072183,2.86905812840217e-06,0.000137383305359624
"KCTD1",6.31162438233525,2.96591038491953,0.579108562265379,5.121510159196,3.03098406520947e-07,2.11798822556702e-05
"APCDD1",1.04279822846302,3.7868263038791,1.17772487027001,3.21537431998946,0.001302745261025,0.0146060590412869
"METRN",3.94208518679068,-1.32503352975253,0.458382410279468,-2.89067272224666,0.00384418222820456,0.0314521621516614
"TEK",32.417843887685,-1.01638526401826,0.286266359393508,-3.55048796572395,0.000384517715054462,0.00600977687547409
"ENAH",746.711245125178,1.15414697499874,0.360624571366729,3.20041136028153,0.00137231572790575,0.0152438657427904
"ELOVL2",6.84482539258527,1.36292987144356,0.468830035903836,2.90708736016887,0.00364811300296572,0.0301974312552652
"MRPL47",56.7996556480828,-1.08312221728727,0.283392445211146,-3.82198691457804,0.000132380715994757,0.00273852637786743
"LOC101750761",10.224881043876,2.0018561986465,0.580998290703448,3.44554576266091,0.000569907459871914,0.0079555374682933
"CTDSPL2",39.6886685256062,2.22079628497802,0.387111610347322,5.73683719531298,9.64608985708928e-09,1.14263223164326e-06
"ACP2",76.5545229839264,-1.00538445174004,0.189965262549362,-5.29246472880162,1.20678749958098e-07,9.54235457727884e-06
"FBXO11",79.2848408318745,-1.02516978190432,0.330435494351714,-3.10248081525146,0.00191905986133492,0.0191011908109554
"KMT2A",17.6510665743924,2.50519151339246,0.407219290852989,6.15194704588998,7.65374353452178e-10,1.27764366029746e-07
"FAM46B",35.7120056449676,2.81378902007028,0.518543100359934,5.42633585928954,5.75226741454139e-08,4.90329801811156e-06
"NAGA",126.087465539924,1.13415112013659,0.279654859985211,4.05553874585469,5.00188798363685e-05,0.00133892409076462
"LMF1",13.5214252555625,1.7459175401859,0.317233241762736,5.50357689655896,3.72162092134136e-08,3.44078168104629e-06
"ATP5S",34.5627674326548,-1.04914243446234,0.274694613421118,-3.81930472314709,0.000133828356399893,0.00275425173899027
"FZD1",42.9418752325495,2.05866651902101,0.251913217621904,8.1721258553049,3.03002195925017e-16,4.55222924102847e-13
"KLHL29",5.37646840602327,2.76207531759449,0.56156090526948,4.91856767747932,8.71797758034007e-07,5.11128646527353e-05
"TM9SF3",239.267988754227,1.0834104058319,0.233430806670681,4.64124860503244,3.46310168831223e-06,0.00015886648546498
"DPYSL2",51.1520592238667,2.08438097268668,0.361573207831932,5.7647550414066,8.17765279180665e-09,1.02382509275754e-06
"MYO10",41.0545463440384,1.55899176615099,0.244048164612938,6.38804954187451,1.68014912219925e-10,3.36561871661881e-08
"STXBP5",14.1526376599393,1.47732646229625,0.297855416964531,4.95987777342376,7.05375474251034e-07,4.37005557990885e-05
"KALRN",34.0002267695976,1.22080915628137,0.334278058632214,3.65207684068954,0.000260128017696938,0.00451151319581457
"EIF2B4",314.708888164508,1.50224305839214,0.249209919273249,6.02802273189209,1.65977710107283e-09,2.55754627920441e-07
"CSRP1",195.65482991298,-1.24717537056034,0.396352160260242,-3.14663447208527,0.00165161294983368,0.0172349294367273
"SLC20A1",27.867538962813,1.648911521127,0.343512746243418,4.80014654233111,1.58549571617773e-06,8.50717545211613e-05
"HTT",78.3796451707091,1.08331623024281,0.307993669179533,3.51733278521166,0.000435906900740215,0.00657360732747383
"PCSK6",9.23825084504445,-1.05873080861103,0.390916785234334,-2.70832782986379,0.00676231883619144,0.0465500057801746
"IGFBP5",527.50312911195,2.01983914365463,0.410423235949723,4.92135670384428,8.59463195182585e-07,5.06367065828406e-05
"LOC101749599",4.47140064463854,1.54402989802319,0.548217052218717,2.8164572622728,0.00485565027768542,0.0368395180826249
"RCC1",97.7514679043462,1.73091701210888,0.353696107334215,4.89379717847247,9.8908773631886e-07,5.58114812338797e-05
"LFNG",35.8486258158183,1.11512548220687,0.357472247543388,3.11947428050768,0.00181174076945069,0.0183757909772387
"LOC107049836",1.41521323255515,3.45574552983956,1.01966612485696,3.38909516124636,0.000701236702961943,0.00923128579726133
"PSME1",174.658649744934,-1.01245392126771,0.271916344359007,-3.72340222377728,0.000196556003127804,0.00365361558708795
"NFKBIZ",43.3782919134691,1.139333619555,0.284430284294347,4.00566916557993,6.18421558355271e-05,0.0015572147935098
"LOC101752260",143.090736004583,2.85459769987931,0.329823063639578,8.65493658441893,4.93185800327589e-18,1.9758667113791e-14
"PPM1A",64.9302153379692,1.10651028724705,0.259483733601188,4.26427611430819,2.00551319475569e-05,0.000639370373680867
"MMAB",14.4894831692143,1.41461703605359,0.358520443106279,3.9457081548743,7.95644770227355e-05,0.00189739176455607
"CELSR1",10.134691602945,1.68444533191538,0.599224097522749,2.81104404659132,0.00493810252549551,0.0373747193034827
"PIGT",50.0056494914323,1.44161313602807,0.243857142856107,5.91171174706465,3.38570658357129e-09,4.67733418711992e-07
"UBE3A",158.085529677809,1.03046441283546,0.24966333408708,4.12741589229937,3.66862546123798e-05,0.00104983831949093
"C8B",56.2344101908116,1.21560418575475,0.338046586895913,3.59596645218915,0.000323189451503307,0.0052921171902156
"TRNAU1AP",21.3364741523818,1.17750900824778,0.391055064421433,3.01110793690884,0.00260296306890847,0.0238102511083776
"GABRD",4.41550311547315,2.0174680386494,0.583904159579069,3.45513558270209,0.000550016159750051,0.00774080119910523
"COPS7A",190.710374539594,1.15890228419889,0.266053501700913,4.35589938410841,1.32521643900905e-05,0.00044993718588841
"PKD1",9.9486868267661,2.20143321850226,0.390559416271341,5.63661539521764,1.73424840217759e-08,1.79689065049763e-06
"NTM",4.68382500943498,2.0675960483247,0.636576628271001,3.24799239636001,0.00116222376428527,0.0135356273478146
"ATG13",11.2606025207488,1.57735694289724,0.449807157214661,3.50674042775287,0.000453631422604728,0.00676451125097546
"TRIM62",17.1747302177871,1.53034928966286,0.379817678359474,4.02916814265417,5.59745727921691e-05,0.00144679223739587
"STAU1",939.201741488787,1.25769280074993,0.330921022221756,3.80058296782104,0.000144356073295516,0.00289652027535694
"ABCC2",12.8781295429569,1.15552716079068,0.402760956334739,2.8690148402327,0.00411752479079267,0.0329013315407755
"RNF220",66.1146638408101,1.21682703727015,0.326705925243947,3.72453311448687,0.000195677026901116,0.00365224823564505
"LOC121108937",34.9722805187755,1.17825531062401,0.342338377380973,3.44178563805245,0.00057788799679523,0.00803893036282624
"ADAMTS9",21.8184883075919,1.76623033917578,0.406285594115065,4.34726302078916,1.37846879005998e-05,0.000462788167255053
"HEXA",12.2121628490101,1.04515076644234,0.295288214730573,3.53942593813289,0.000400998271859261,0.00619325197203576
"CHAMP1",44.3124755636491,1.40549364399333,0.366504613912832,3.83485934593885,0.000125636169167137,0.00265381567173958
"HSD11B2",9.987436546342,1.2483194334884,0.364608156582406,3.42372876457102,0.000617682382338008,0.00846513632077596
"GLS2",16.9475774577586,2.96241023414141,0.474070239549296,6.24888463143734,4.13394117603666e-10,7.52815742345222e-08
"MIOX",46.2625915839531,1.0072103135533,0.311855475277816,3.22973426282169,0.00123905325498214,0.0141158114423036
"IGFALS",14.5937098872631,1.99418776316044,0.457684526949006,4.3571229651437,1.31783238906767e-05,0.000448697662442048
"AGAP1",15.3203022519864,1.14180266951412,0.339880715348555,3.35942175578622,0.000781057656056657,0.00997612323926138
"GOLGA3",22.68029797727,2.09882048559899,0.402536458132171,5.21398855482018,1.84822876244527e-07,1.36839727577607e-05
"LOC101750931",73.656325559284,1.05353903718852,0.23291118830042,4.52335091704405,6.0868197726383e-06,0.000244673869054648
"PPP2R5C",233.807021382941,1.48496622186949,0.241285181260674,6.15440291074154,7.53608735190533e-10,1.27572160397958e-07
"ATP5B",37.3207828383497,3.13257539588519,0.50440017151604,6.21049629398385,5.28175222832466e-10,9.33549706356384e-08
"LHFPL1",62.6914009049234,2.08657859833219,0.282289237005468,7.39163356161459,1.45035774579559e-13,1.16212331644782e-10
"TBC1D10A",28.622299983568,1.3778412282657,0.33337923519753,4.13295455384111,3.58129559434448e-05,0.00102975099876618
"SELP",77.0855549857701,1.18447439964993,0.376432677340159,3.1465769869378,0.00165193765796738,0.0172349294367273
"OCRL",2.9296741094894,1.96118551591402,0.66123955905461,2.96592284756522,0.00301776183483922,0.0265523275936549
"ZNF503",52.8047500657862,2.63251275584236,0.501483389113282,5.24945155311552,1.52552712298586e-07,1.1531641818344e-05
"LOC107049971",69.7316717700383,1.43400794892168,0.367024733300452,3.90711529445559,9.34045906468601e-05,0.00212619275565267
"ARIH1",518.663297590682,1.33939428172749,0.294248955615812,4.55190836251015,5.31614914460209e-06,0.000221856932531155
"PPP4R2",330.552058895056,1.209427460804,0.212972764999514,5.67878930813882,1.3565144374123e-08,1.52373336665967e-06
"PRDM10",42.2200890049156,1.0155510345545,0.313074241050939,3.24380259182443,0.00117945458552445,0.0136702553874094
"RAB40C",36.907660181397,1.06000811573174,0.229787415339279,4.61299464188084,3.9690853841713e-06,0.000175782217726858
"LOC112530962",61.5403090974945,1.699948074864,0.42448970633501,4.00468621380983,6.20998569452263e-05,0.0015572147935098
"RAB6A",1129.26913791461,1.45159650190147,0.256377431526163,5.66195118369198,1.49661404450519e-08,1.66553742600999e-06
"ZBTB47",354.435617538446,1.00599208154079,0.275541532468854,3.65096351365653,0.000261258356733967,0.00452458816943162
"MRC2",138.943982368425,1.11583388654489,0.232925593169826,4.79051645360126,1.66352580818894e-06,8.69300725592301e-05
"APOB",349.199197773396,1.3743168567085,0.373320074929174,3.68133660363493,0.000232014458333995,0.00417555962928162
"ZMIZ1",35.7037956247641,-1.01880654538963,0.263450971920788,-3.86715804448029,0.000110111071295145,0.00240186019218938
"RGS14",8.68234807136379,1.26948461921758,0.471277104468155,2.69371163415677,0.00706612697393896,0.0478196960021241
"SYNRG",18.0057657367675,1.36367432257498,0.38537783207868,3.53853856932946,0.000402348497895448,0.00619325197203576
"RND3",63.5541032309038,1.34697998085778,0.328419866597272,4.10139616343468,4.10664782033772e-05,0.00115062872744562
"MAIP1",6.12928226984143,3.52937269170254,0.649209076811893,5.43641920263103,5.43619729973346e-08,4.70055074428032e-06
"SMG8",5.13999290714212,3.17947127350613,0.813459799105126,3.90857824443669,9.28408793567752e-05,0.00212144621351095
"NDUFS3",947.619845170712,2.27001941461014,0.32237698654899,7.04150578150893,1.90173323350762e-12,7.61897724450936e-10
"FAM65B",6.01417682788725,-1.25181109605277,0.436050490082773,-2.87079392071121,0.00409442355878293,0.0327856876198614
"DCBLD2",2.00501413510751,2.69072601178465,0.903169222833749,2.97920472017673,0.00288997622419882,0.0256533413874783
"ACTN4",207.124506713096,-1.22214851318735,0.313943075990695,-3.89289844769048,9.90536240413779e-05,0.00221287269024781
"SSBP3",27.3887379974917,1.71719929988008,0.279350343182377,6.14711720171034,7.89038280055001e-10,1.29910288876453e-07
"ESYT1",3.33319876253354,2.94698241121851,0.732299786190186,4.02428413443938,5.71488861362363e-05,0.00146315695937597
"HABP2",10.6900941890621,1.27569055225382,0.336593969710739,3.78999823838234,0.000150648353144089,0.00298785900402443
"SQSTM1",621.879489912261,-1.14172519901334,0.419026677084283,-2.72470766529189,0.00643584430636106,0.0451229255699311
"PAOX",24.7666984707043,4.01403825579052,0.514636030834544,7.79976141445299,6.20243275764126e-15,6.77700357400821e-12
"NIPSNAP1",48.1305002534993,1.17148595219098,0.278500296634487,4.2064082744173,2.5946132125604e-05,0.000787491318226351
"TAGLN",15.2852668518185,-2.22769849920163,0.738845771276786,-3.01510624518022,0.00256889251545637,0.023587104005554
"ACAP2",65.5235543695789,1.04447270941715,0.184976272728819,5.64652262697702,1.63725625869422e-08,1.75127394059472e-06
"RCN1",34.542082152066,1.58174731015651,0.290457979553595,5.44570100152697,5.1601754774768e-08,4.49421370027491e-06
"MAST2",4.29199167781763,1.31280931408039,0.463617747832155,2.83166319714678,0.00463065962910868,0.0356540026151552
