reaction_id,flux_slow,flux_fast,flux_ratio
EX_chsterol_e,-0.0003498963397156,-0.0003498963397126,0.9999999999914261
EX_co2_e,3.799959798195144,3.6111792232163777,0.950320375739651
EX_crtn_e,0.0,0.0006002829215722,1000.0
EX_cys__L_e,-0.0044732397303701,-0.0038729568087657,0.8658057788566734
EX_glc__D_e,-3.149013008707421,-5.0,1.5877990932950625
EX_gln__L_e,-0.5,-0.5,1.0
EX_glu__L_e,-0.05,-0.05,1.0
EX_gly_e,-0.0160240380720592,-0.0166243209934615,1.0374614013460814
EX_gthrd_e,-0.05,-0.05,1.0
EX_h2o2_e,4.8290800025276965,9.842631439055769,2.038200119671618
EX_h2o_e,3.147701965018612,1.795413247452876,0.5703885778913823
EX_h_e,4.5050256642733055,8.15546192610866,1.8103031001099075
EX_his__L_e,-0.006117294596919,-0.006117294596875,0.9999999999928072
EX_ile__L_e,-0.05,-0.05,1.0
EX_inost_e,-0.0003121471193973,-0.0003121471193951,0.999999999992952
EX_leu__L_e,-0.0250978975690388,-0.025097897568961,0.9999999999969001
EX_lys__L_e,-0.05,-0.05,1.0
EX_met__L_e,-0.0053903348275358,-0.0059906177490641,1.1113628263798818
EX_nh4_e,1.335199999307174,0.0087402393992907,0.0065460151316851034
EX_o2_e,-9.049089886098834,-12.604175338774322,1.3928666305035595
EX_phe__L_e,-0.0116818486793355,-0.0116818486792484,0.9999999999925441
EX_pi_e,-0.0270138805997098,-0.02701388059834,0.9999999999492928
EX_pro__L_e,-0.05,-0.0116436020816488,0.23287204163297598
EX_pyr_e,6.26656784787251,8.70654778320596,1.389364640193247
EX_ser__L_e,-0.0225906358608856,-0.0231909187824517,1.0265722012103897
EX_thr__L_e,-0.0435098015508317,-0.0155996380464666,0.35853158346957364
EX_trp__L_e,-0.0107655768271984,-0.010765576826104,0.9999999998983425
EX_tyr__L_e,-0.0079737810140644,-0.0079737810140039,0.9999999999924126
EX_val__L_e,-0.05,-0.05,1.0
FAS100COA,0.0092256796231946,0.0092256796234005,1.0000000000223181
FAS120COA,0.0092256796231946,0.0092256796234005,1.0000000000223181
FAS140COA,0.0092256796231946,0.0092256796234005,1.0000000000223181
FAS160COA,0.0092256796231946,0.0092256796234005,1.0000000000223181
FAS80COA__L,0.0092256796231946,0.0092256796234005,1.0000000000223181
FBA,0.0,4.987971925283008,1000.0
FBA2,3.1369849339895546,0.0,2000.0
FKYNH,0.0067350714781537,0.0067350714770896,0.999999999842006
FOLt2,3.2099291107042185,1.8576403931383736,0.5787169526403748
FOLt2le,-3.209929110704218,-1.8576403931383731,0.5787169526403747
FRUt1r,3.1369849339895546,0.0,2000.0
FTHFL,0.0067350714781537,0.0067350714770896,0.999999999842006
FUM,0.0056829127236701,0.0056829127225009,0.9999999997942606
FUMm,1.4870853417081766,1.4115731117166677,0.949221320475952
G6PDH1rer,0.0,0.0003670301293981,1000.0
G6PDH2r,0.0059866901841598,0.0056196600539268,0.9386923126230708
G6Pter,0.0,0.0003670301293986,1000.0
GACMTRc,0.0,0.0006002829215696,1000.0
GALU,0.0013216171827758,0.0013216171827663,0.9999999999928119
GAPD,6.269678068049624,9.971652050636566,1.5904567893927855
GARFT,0.0033675357391337,0.0033675357385445,0.9999999998250352
GCC2cm,0.0735405578582937,0.073540557858496,1.000000000002751
GHMT2rm,0.0006002829222357,0.0006002829217112,0.9999999991262455
GK1,0.0133004515501092,0.013300451549771,0.9999999999745721
GLBRAN,0.0004405390609252,0.0004405390609214,0.9999999999913742
GLCt1,0.0120280747178672,5.000000000000003,415.6941253925462
GLGNS1,0.0004405390609252,0.0004405390609221,0.9999999999929632
GLNt4,2.2923823108940518,0.0,2000.0
GLNtN1,-1.7923823108939936,0.4999999999999883,3000.0
GLNtm,0.4710786603878777,0.47369781483423,1.0055599089209342
GLUDxm,0.8291233776920836,-0.4700265016348278,3000.0
GLUNm,0.4710786603878777,0.4736978148341971,1.0055599089208644
GLUPRT,0.0033675357391337,0.0033675357385445,0.9999999998250352
GLUt2m,13.480398202187962,9.77403831244468,0.7250556078423772
GLUt4,0.1,0.1,1.0
GLYAMDTRc,0.0,0.0006002829215696,1000.0
GLYCLTDy,4.743239743130035,9.786555791573418,2.063263997091433
GLYCTO1p,4.743239743130035,9.786555791573418,2.063263997091433
GLYt4,0.0160240380720592,0.0166243209934615,1.0374614013460814
GLYtm,-0.0006002829222357,-0.0006002829217112,0.9999999991262455
GMPR,1.2991498793253642,0.0,2000.0
GND,0.0059866901841598,0.005986690183325,0.9999999998605574
GPAM_hs,0.0086727847502269,0.0086727847501525,0.9999999999914214
GPDDA1,0.0045199074398141,0.0045199074397753,0.9999999999914156
GUAPRT,0.0125004116227177,0.0122482927951819,0.9798311579534221
H2O2t,-4.8290800025276965,-9.842631439055769,2.038200119671618
H2O2tp,-4.743239743130035,-9.78655579157342,2.0632639970914335
H2Oter,0.0,0.0003670301293984,1000.0
H2Otm,-16.618360165174806,-11.559459439042213,0.6955836390684351
HACD1m,-0.0369027184926626,-0.0369027184927639,1.0000000000027451
HACD9m,0.0409643356480032,0.0409643356480734,1.0000000000017137
HEX1,0.0120280747178672,5.000000000000003,415.6941253925462
HIBDm,0.032576222209976,0.0325762222104225,1.0000000000137064
HIStN1,0.006117294596919,0.006117294596872,0.9999999999923169
HMGCOASim,0.0369027184926626,0.0369027184927639,1.0000000000027451
HMGLm,0.0369027184926626,0.0369027184932394,1.0000000000156304
HMR_9609,0.0,0.2776277523866118,1000.0
HUMANGEM_MAR00120,0.0002521188272055,0.0002521188272033,0.9999999999912739
HUMANGEM_MAR00466,0.0,0.0003670301293981,1000.0
HUMANGEM_MAR00587,-0.0001131962081331,-0.0001131962081321,0.9999999999911658
HUMANGEM_MAR00730,0.0,0.0003670301293981,1000.0
HUMANGEM_MAR00771,0.0,-0.0003670301293981,1000.0
HUMANGEM_MAR03953,0.0,-0.0003670301293981,1000.0
HUMANGEM_MAR05036,0.0002521188272054,0.0,2000.0
HUMANGEM_MAR05116,13.234515319787567,2.243913424210733,0.1695501021375334
HUMANGEM_MAR07705,4.743239743130035,9.786555791573418,2.063263997091433
HUMANGEM_MAR07707,-4.743239743130035,-9.786555791573416,2.0632639970914326
HUMANGEM_MAR08093,0.0409643356480033,0.0409643356480734,1.000000000001711
HUMANGEM_MAR08526,0.0,0.0003670301293986,1000.0
HUMANGEM_MAR08651,0.0,-0.0026191544447801,1000.0
HUMANGEM_MAR08737,0.0,-0.0003670301293986,1000.0
HUMANGEM_MAR08891,0.0001389226190724,0.0001389226190712,0.9999999999913621
HUMANGEM_MAR11363,0.0001389226190724,0.0001389226190712,0.9999999999913621
HUMANGEM_MAR11371,-0.0001131962081331,-0.0001131962081321,0.9999999999911658
HUMANGEM_MAR11443,-13.234515319787567,-2.243913424210733,0.1695501021375334
HUMANGEM_MAR13075,0.0,0.0002521188272033,1000.0
HUMANGEM_MAR20136,0.0,-0.0002521188272033,1000.0
HUMANGEM_MAR20139,1.2999499192527555,0.0010521587545891,0.0008093840685754323
HUMANGEM_MAR20145,-1.3002020380799613,-0.0010521587545891,0.0008092271229960902
HUMANGEM_MAR20147,-0.0013216171827758,-0.001321617182766,0.9999999999925849
HUMANGEM_MAR20148,0.0013216171827758,0.001321617182766,0.9999999999925849
ICDHym,0.7983403377775253,0.7605842227821293,0.9527067427151382
ILETA,0.0409643356480033,0.0409643356480734,1.000000000001711
ILEtec,0.05,0.05,1.0
IMPC,-0.0033675357391337,-0.003367535738545,0.9999999998251837
INSTt4_2,0.0003121471193973,0.0003121471193951,0.999999999992952
KCCt,0.0499999999998408,0.0500000000000682,1.0000000000045481
KHK,3.1369849339895546,0.0,2000.0
KYN3OX,0.0067350714781537,0.0067350714770896,0.999999999842006
MALtm,-13.342900534715646,-9.639159799418422,0.7224186206244432
MDH,-0.0260453669822227,-0.026045366983434,1.0000000000465075
ME2m,1.5188136214140706,1.4433013914226047,0.9502820958893157
METAT,0.0,0.0006002829215696,1000.0
METt4,0.0053903348275358,0.0059906177490641,1.1113628263798818
MMEm,-0.0735405578579793,-0.073540557858496,1.000000000007026
MMMm,0.0735405578579793,0.073540557858496,1.000000000007026
MMSAD1m,0.032576222209976,0.0325762222104225,1.0000000000137064
NADH2_u10m,6.983878167262023,4.082929205722017,0.5846220549581407
NDPK1,0.0029348175071339,0.0029348175065489,0.9999999998006691
NDPK10,0.0006002829219179,0.0006002829219133,0.9999999999923369
NDPK10n,-0.0006002829219179,-0.0006002829219137,0.9999999999930034
NDPK1m,-1.4870853417081766,-1.411573111716668,0.9492213204759523
NDPK3m,-0.0010694983555702,-0.0010694983555627,0.9999999999929875
NDPK4n,0.0006002829219179,0.0006002829219128,0.9999999999915039
NDPK5,0.0004327182319997,0.0004327182319966,0.999999999992836
NDPK6m,0.0006002829220316,0.0006002829218,0.999999999614182
NDPK8,0.0012005658437222,0.001200565843941,1.0000000001822473
NDPK8m,0.0006002829220316,0.0006002829218,0.999999999614182
NH4t,-1.32749276106161,-0.0010330011535686,0.0007781595379416594
NTD2,0.0039407716278019,0.0039407716275462,0.9999999999351142
NTD7,0.0006002829219179,0.0,2000.0
NTD8,0.0122482927955121,0.0122482927951819,0.9999999999730412
NTD9m,0.0002521188272053,0.0,2000.0
O2Stm,-0.0858402593976618,-0.0560756474823472,0.653255801832708
O2t,9.049089886098836,12.604175338774322,1.3928666305035593
O2tm,4.292012969883092,2.8037823741173638,0.6532558018327085
O2tp,4.743239743130035,9.78655579157342,2.0632639970914335
OMPDC,0.0026191544450261,0.0026191544447801,0.9999999999060766
ORNTArm,0.0,0.0006002829215696,1000.0
ORNt3m,0.0,-0.0006002829215696,1000.0
ORPT,0.0026191544450261,0.0026191544447801,0.9999999999060766
P5CDm,0.0383563979182604,0.0,2000.0
PCm,0.7983403377775254,0.7605842227817884,0.952706742714711
PCt,0.0045199074398141,0.0045199074397753,0.9999999999914156
PDHm,0.7573760021292076,0.7196198871340558,0.9501487835777629
PE_HSter,-0.0008575470313113,-0.000857547031304,0.9999999999914875
PFK,0.0,4.987971925283013,1000.0
PGCD,0.0006002829222357,0.0006002829217108,0.999999999125579
PGI,0.0,4.987971925283019,1000.0
PGK,-6.269678068049624,-9.971652050636571,1.5904567893927863
PGL,0.0059866901841598,0.0056196600539268,0.9386923126230708
PGLer,0.0,0.0003670301293981,1000.0
PGM,-6.269077785127388,-9.97105176771486,1.5905133273940144
PGMT,-0.0013216171827758,-0.0013216171827663,0.9999999999928119
PGPPTm,0.0001389226190724,0.0001389226190712,0.9999999999913621
PGPP_hs,0.0001389226190724,0.0001389226190712,0.9999999999913621
PHETA1,13.234515319787567,2.243913424210733,0.1695501021375334
PHETA1m,-13.234515319787567,-2.243913424210733,0.1695501021375334
PHEt4,0.0196556296934,0.0196556296932524,0.9999999999924907
PIt,0.3323963749605209,0.0,2000.0
PIt9,0.3594102555602307,0.0270138805983401,0.0751616855123742
PIter,0.0,-0.0026191544447801,1000.0
PPAm,0.2293650001448005,0.2297131642373707,1.0015179477790876
PPCOACm,0.0735405578579793,0.073540557858496,1.000000000007026
PPItm,0.2287647172229056,0.229112881315656,1.0015219309034056
PPItr,0.0,0.0026191544447801,1000.0
PPM,0.0125004116227177,0.012248292795179,0.9798311579531901
PRAGSr,0.0033675357391337,0.0033675357385445,0.9999999998250352
PRASCS,0.0033675357391337,0.003367535738545,0.9999999998251837
PRFGS,0.0033675357391337,0.0033675357385445,0.9999999998250352
PRO1xm,0.0383563979182604,0.0,2000.0
PROt4,0.05,0.0116436020816488,0.23287204163297598
PROtm,0.0383563979182603,0.0,2000.0
PRPPS,0.0184871018068775,0.0182349829785066,0.9863624471264009
PSDm_hs,0.0008575470313113,0.000857547031304,0.9999999999914875
PSERT,0.0006002829222357,0.0006002829217112,0.9999999991262455
PSERtm,-0.0006002829222357,-0.0006002829217112,0.9999999991262455
PSFLIP,0.0008575470313113,0.000857547031304,0.9999999999914875
PSP__Lm,0.0006002829222357,0.0006002829217112,0.9999999991262455
PSSA1_hs,0.0011405375516441,0.0015075676810324,1.321804511266833
PSSA1r_hs,0.0,-0.0003670301293981,1000.0
PUNP1,0.0006002829219179,0.0006002829219107,0.9999999999880055
PUNP2,-0.0006002829219179,-0.0006002829219135,0.9999999999926701
PUNP3,0.0002521188272054,0.0,2000.0
PUNP4,0.0122482927955123,0.0122482927951819,0.9999999999730249
PYK,6.269077785127523,9.971051767714858,1.5905133273939798
PYNP2r,0.0116480098735942,0.0116480098732683,0.999999999972021
PYRt2,-6.26656784787251,-8.70654778320596,1.389364640193247
RE0452M,0.0006002829220316,0.0006002829217991,0.9999999996126826
RE0915C,3.1369849339895546,0.0,2000.0
RE0915E,-3.136984933989555,0.0,2000.0
RE2675C,0.0003670301294012,0.0003670301293981,0.9999999999915539
RNDR2,0.0126810110275117,0.012681011027178,0.999999999973685
RNDR3,0.0008654364639994,0.0008654364639932,0.999999999992836
RPI,-0.0059866901841598,-0.0059866901833275,0.999999999860975
RTOTALt,0.0045199074398141,0.0045199074397753,0.9999999999914156
R_group_phosphotase_1,0.0090398148796282,0.0090398148795506,0.9999999999914156
SACCD3m,0.0369027184926626,0.0369027184927639,1.0000000000027451
SERPT,0.0003670301294012,0.0,2000.0
SERPTr,0.0,0.0003670301293981,1000.0
SERt4,0.0225906358608856,0.0231909187824517,1.0265722012103897
SMS,0.0003670301294012,0.0,2000.0
SMSr,0.0,0.0003670301293981,1000.0
SUCOAS1m,-1.4870853417081766,-1.4115731117166677,0.949221320475952
THRD__L,0.0279101635042464,0.0,2000.0
THRt4,0.0435098015508317,0.0155996380464666,0.35853158346957364
TMDSm,0.0006002829218946,0.0006002829217112,0.9999999996944775
TPI,3.132693134060069,4.983680125353558,1.5908612532675845
TRDR,0.002066002307949,0.0020660023077056,0.999999999882188
TRIOK,3.1369849339895546,0.0,2000.0
TRPO2,0.0067350714781537,0.0067350714770896,0.999999999842006
TRPt,0.0107655768271984,0.0107655768261035,0.9999999998982961
TYRPHELAT2tc,0.0079737810140644,0.0079737810140039,0.9999999999924126
UMPK2m,-0.0013216171827758,-0.001321617182766,0.9999999999925849
URIDK2,0.0120807281055939,0.0120807281052647,0.99999999997275
URIt5,0.0077072382457922,0.0077072382457221,0.9999999999909046
VALTA,0.0325762222102904,8.581431429742398,263.42623077490055
VALTAm,0.0,-8.548855207531979,1000.0
VALt5m,0.0,-8.548855207531979,1000.0
VALtec,0.05,0.0499999999999999,0.9999999999999979
_DADNK,0.0006002829219179,0.0006002829219137,0.9999999999930034
_DAGK_hs,-0.0080793622045595,-0.0080793622044901,0.9999999999914103
_DAG_HSter,0.0,0.0003670301293981,1000.0
_DASCBR,0.0429201296988309,0.0280378237411736,0.653255801832708
_DCMPDA,0.0004327182319997,0.0004327182319964,0.9999999999923738
_DGAT,0.0001858647435664,0.0001858647435648,0.9999999999913917
_DGK1,-0.012248292795512,-0.0122482927951813,0.9999999999730004
_DHORD9,0.0026191544450261,0.0026191544447801,0.9999999999060766
_DHORTS,-0.0026191544450261,-0.0026191544447801,0.9999999999060766
_DIDPtn,-0.0006002829219179,-0.0006002829219137,0.9999999999930034
_DITPtn,0.0006002829219179,0.0006002829219137,0.9999999999930034
_DNDPt14m,0.0006002829220316,0.0006002829217991,0.9999999996126826
_DSAT,0.0003670301294012,0.0003670301293981,0.9999999999915539
_DTDPtn,0.0006002829219179,0.0006002829219128,0.9999999999915039
_DTTPtn,-0.0006002829219179,-0.0006002829219128,0.9999999999915039
_DURIK1,0.0116480098735942,0.0116480098732683,0.999999999972021
_DURIPP,-0.0116480098735942,-0.0116480098732683,0.999999999972021
_DUTPDPm,0.0006002829218946,0.0006002829217112,0.9999999996944775
_LCAT1e,0.0045199074398141,0.0045199074397753,0.9999999999914156
_LEUt4,0.0250978975690388,0.025097897568961,0.9999999999969001
_LPASE,0.0045199074398141,0.0045199074397753,0.9999999999914156
_LPCHOLt,0.0045199074398141,0.0045199074397753,0.9999999999914156
_LYSt5r,0.060011552873629,0.0606118357951201,1.0100027893421648
_LYStm,0.0369027184926626,0.0369027184927639,1.0000000000027451
r0034,0.0,0.0026191544447801,1000.0
r0074,0.0,0.0006002829215696,1000.0
r0130,0.05,0.05,1.0
r0202c,-0.0042917999294853,-0.0042917999294484,0.9999999999914022
r0226,0.0006002829222357,0.0006002829217112,0.9999999991262455
r0276,1.300202038079961,0.0010521587545891,0.0008092271229960905
r0385,0.0325762222102904,0.0325762222104225,1.0000000000040552
r0434,0.0,-0.0003670301293981,1000.0
r0450,0.0369027184926626,0.0369027184927639,1.0000000000027451
r0475,0.0114804451835622,0.0114804451834656,0.9999999999915855
r0509,1.4870853417081766,1.4115731117166677,0.949221320475952
r0525,0.0369027184926626,0.0369027184927639,1.0000000000027451
r0531,-0.0114804451835622,-0.0114804451834656,0.9999999999915855
r0541,0.0369027184926626,0.0369027184927639,1.0000000000027451
r0552,-6.211663990426276,-9.940947853590268,1.6003679318314303
r0552m,3.5798529958566587,2.167434771544718,0.6054535686390806
r0553,6.211663990426276,9.940947853590268,1.6003679318314303
r0553m,-3.579852995856659,-2.167434771544718,0.6054535686390805
r0560,0.0325762222102904,0.0325762222104225,1.0000000000040552
r0561,0.0325762222102904,0.0325762222104225,1.0000000000040552
r0594m,0.0369027184926626,0.0369027184927639,1.0000000000027451
r0603,0.0409643356480033,0.0409643356480734,1.000000000001711
r0604,0.0409643356480033,0.0409643356480734,1.000000000001711
r0647,-0.0067350714781537,-0.0067350714770891,0.9999999998419318
r0666,0.0033675357391337,0.0033675357385445,0.9999999998250352
r0670,0.0409643356480033,0.0409643356480734,1.000000000001711
r0998,0.0,-0.0003670301293981,1000.0
r1030,0.0067350714781537,0.0067350714770891,0.9999999998419318
r1402,0.0004405390609252,0.0004405390609221,0.9999999999929632
r1418c,-0.0671989118073889,-0.0645797573636898,0.9610238562909122
r1418m,-0.8718808956355049,-0.8341247806402833,0.956695788169895
r1464,-0.0369027184926626,-0.0369027184932394,1.0000000000156304
