reaction_id,flux_slow,flux_fast,flux_ratio,DRF_category,Formula,Pathways_list,Pathways,Pathway_Groups_list,Pathway Groups
C160CPT1,0.0,0.0003670301295118,1000.0,On,L-Carnitine + Palmitoyl-CoA (n-C16:0CoA) --> Coenzyme A + Palmitoyl-CoA (n-C16:0CoA),"['Fatty Acid Degradation', 'Fatty Acid Metabolism']",Fatty Acid Degradation; Fatty Acid Metabolism,['Lipid metabolism'],Lipid metabolism
CBPS,0.0026191544450261,0.0,2000.0,Off,2.0 ATP + L-glutamine + Water + Bicarbonate --> 2.0 ADP + Carbamoyl phosphate + L-glutamate(1-) + 2.0 proton + hydrogenphosphate,"['Alanine, Aspartate And Glutamate Metabolism', 'Arginine Biosynthesis', 'Pyrimidine Metabolism', 'Pyrimidine Synthesis']","Alanine, Aspartate And Glutamate Metabolism; Arginine Biosynthesis; Pyrimidine Metabolism; Pyrimidine Synthesis","['AA other', 'Nucleotide metabolism']",AA other; Nucleotide metabolism
CDIPTr,0.0003121471193973,0.0003121471193946,0.9999999999913501,Unchanged,CDP-diacylglycerol(2-) + myo-inositol <==> CMP + proton + 1-phosphatidyl-1D-myo-inositol(1-),['Glycerophospholipid Metabolism'],Glycerophospholipid Metabolism,['Lipid metabolism'],Lipid metabolism
CDS,0.0005642659466028,0.000564265946598,0.9999999999914932,Unchanged,CTP + proton + phosphatidate(2-) --> CDP-diacylglycerol(2-) + Diphosphate,['Glycerophospholipid Metabolism'],Glycerophospholipid Metabolism,['Lipid metabolism'],Lipid metabolism
CEPTC,0.0082605275903943,0.0082605275903234,0.999999999991417,Unchanged,CDPcholine + diglyceride --> CMP + proton + Phosphatidylcholine,['Glycerophospholipid Metabolism'],Glycerophospholipid Metabolism,['Lipid metabolism'],Lipid metabolism
CHLPCTD,0.0082605275903943,0.0082605275903234,0.999999999991417,Unchanged,choline phosphate(1-) + CTP + proton --> CDPcholine + Diphosphate,['Glycerophospholipid Metabolism'],Glycerophospholipid Metabolism,['Lipid metabolism'],Lipid metabolism
CHOLESTTDe,-0.0003498963397156,-0.0003498963397126,0.9999999999914261,Unchanged,cholesterol <==> Chsterol c,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
CHOLESTle,0.0045199074398141,0.0045199074397753,0.9999999999914156,Unchanged,Water + cholesterol ester --> R total + Chsterol c + proton,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
CHOLK,0.0082605275903943,0.0082605275903234,0.999999999991417,Unchanged,ATP + Choline --> ADP + choline phosphate(1-) + proton,['Glycerophospholipid Metabolism'],Glycerophospholipid Metabolism,['Lipid metabolism'],Lipid metabolism
CHOLtu,0.0026000825989361,0.0026000825989143,0.9999999999916157,Unchanged,Choline <==> Choline,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
CKc,0.0,0.0006002829215722,1000.0,On,ATP + creatine <==> ADP + N-phosphocreatinate(2-),"['Arginine And Proline Metabolism', 'Urea Cycle']",Arginine And Proline Metabolism; Urea Cycle,"['Arginine And Proline Metabolism', 'Nitrogen disposal']",Arginine And Proline Metabolism; Nitrogen disposal
CLSm_hs,0.0001131962081331,0.0001131962081321,0.9999999999911658,Unchanged,CDP-diacylglycerol(2-) + phosphatidylglycerol(1-) --> cardiolipin + CMP + proton,['Glycerophospholipid Metabolism'],Glycerophospholipid Metabolism,['Lipid metabolism'],Lipid metabolism
CO2t,-3.799959798195145,-3.611179223216378,0.9503203757396509,Unchanged,carbon dioxide <==> carbon dioxide,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
CO2ter,0.0,-0.0003670301293986,1000.0,On,carbon dioxide <==> carbon dioxide,"['Transport, Endoplasmic Reticulum']","Transport, Endoplasmic Reticulum","['Transport, Endoplasmic Reticulum']","Transport, Endoplasmic Reticulum"
CO2tm,-3.796973613620717,-3.605573884197135,0.9495915039448835,Unchanged,carbon dioxide <==> carbon dioxide,"['Transport, Mitochondrial']","Transport, Mitochondrial",['Mitochondrial transport'],Mitochondrial transport
CRTNsyn,0.0,0.0006002829215722,1000.0,On,N-phosphocreatinate(2-) --> creatinine + proton + hydrogenphosphate,"['Arginine And Proline Metabolism', 'Urea Cycle']",Arginine And Proline Metabolism; Urea Cycle,"['Arginine And Proline Metabolism', 'Nitrogen disposal']",Arginine And Proline Metabolism; Nitrogen disposal
